year,zip_code,population,population_male,population_female,population_age_below_24,population_age_between_25_44,population_age_above_45,crimes_count,victims_count,victims_count_male,victims_count_female,victims_count_age_below_24,victims_count_age_between_25_44,victims_count_age_above_45,victims_count_white,victims_count_black,victims_count_hispanic,victims_count_other_races,unemployment_rate,unemployment_rate_male,unemployment_rate_female,unemployment_rate_age_below_24,unemployment_rate_age_between_25_44,unemployment_rate_age_above_45,unemployment_rate_white,unemployment_rate_black,unemployment_rate_hispanic,unemployment_rate_other_races,population_white,population_black,population_hispanic,population_other_races,cars_count,vans_count,campers_or_rvs_count,tents_count,homeless_individuals_count,median_gross_rent,median_income,median_income_male,median_income_female,median_income_age_below_24,median_income_age_between_25_44,median_income_age_above_45,median_income_white,median_income_black,median_income_hispanic,median_income_other_races,below_poverty_level_individuals_count,below_poverty_level_individuals_count_male,below_poverty_level_individuals_count_female,below_poverty_level_individuals_count_age_below_24,below_poverty_level_individuals_count_age_between_25_44,below_poverty_level_individuals_count_age_above_45,below_poverty_level_individuals_count_white,below_poverty_level_individuals_count_black,below_poverty_level_individuals_count_hispanic,below_poverty_level_individuals_count_other_races,housing_units_count,owner_occupied_housing_units_count,renter_occupied_housing_units_count
2019,90038,28580.0,15315.0,13265.0,7792.0,11827.0,8961.0,1955.0,1551.0,864.0,714.0,688.0,800.0,467.0,556.0,250.0,553.0,475.0,5.8,6.7,5.5,28.2,5.5,21.4,3.2,12.3,4.7,283.4,13510.0,1895.0,15530.0,13175.0,32.0,36.0,25.0,50.0,676.7950000000001,1330.0,12229.0,19.4,22.875,24.1,49.4,22.6,48.5,8.2,42.4,7.140000000000001,6796.0,4308.0,2096.0,1744.0,1324.0,1651.0,1027.0,744.0,354.0,10177.0,12229.0,1115.0,11114.0
2019,90039,29510.0,14774.0,14736.0,6461.0,11069.0,11980.0,1275.0,958.0,583.0,423.0,400.0,537.0,338.0,517.0,39.0,277.0,305.0,5.8,6.6,5.7,31.6,6.4,20.6,5.6,5.9,5.1,292.1,17045.0,404.0,11388.0,12061.0,9.0,14.0,38.0,15.0,201.219,1727.0,11685.0,17.65,21.075,20.05,41.3,28.4,55.65,1.3,30.4,7.0600000000000005,2997.0,1823.0,734.0,635.0,383.0,598.0,735.0,539.0,352.0,4606.0,11685.0,5318.0,6367.0
2019,90041,29090.0,13943.0,15147.0,8632.0,8143.0,12315.0,938.0,604.0,360.0,288.0,442.0,227.0,269.0,240.0,35.0,246.0,339.0,6.1,4.1,5.1,37.7,7.4,15.5,3.6,0.0,8.7,207.0,14208.0,672.0,10471.0,14210.0,10.0,16.0,22.0,16.0,144.967,1460.0,9661.0,18.175,20.225,19.35,31.3,33.7,45.35,3.7,29.6,8.559999999999999,2977.0,1857.0,700.0,655.0,497.0,655.0,784.0,465.0,645.0,4630.0,9661.0,4899.0,4762.0
2019,90042,63193.0,31144.0,32049.0,17205.0,23060.0,22928.0,1846.0,1436.0,782.0,714.0,656.0,670.0,520.0,385.0,74.0,880.0,308.0,6.8,6.5,6.8,31.5,6.2,23.9,2.3,3.0,7.2,252.6,29527.0,1354.0,39515.0,32312.0,32.0,25.0,34.0,25.0,254.387,1342.0,21017.0,19.15,20.45,20.55,41.0,28.65,39.3,2.7,52.1,9.34,9641.0,6149.0,2510.0,2300.0,1597.0,2290.0,1673.0,1192.0,852.0,14690.0,21017.0,9444.0,11573.0
2019,90043,45873.0,22191.0,23682.0,13377.0,12021.0,20475.0,2368.0,1996.0,820.0,1162.0,807.0,826.0,735.0,94.0,1294.0,510.0,260.0,9.0,4.4,8.6,56.9,11.9,25.7,3.1,11.2,2.6,218.7,9367.0,27935.0,13872.0,8571.0,23.0,25.0,52.0,11.0,340.041,1137.0,17376.0,22.1,19.275,19.9,27.0,35.4,11.1,69.7,21.3,2.68,8258.0,4827.0,1671.0,2468.0,1914.0,2438.0,1433.0,963.0,52.0,15312.0,17376.0,9613.0,7763.0
2019,90044,99443.0,46908.0,52535.0,39715.0,28488.0,31240.0,5291.0,4262.0,1795.0,2523.0,1937.0,2004.0,1350.0,108.0,2111.0,1957.0,491.0,7.1,19.0,6.6,41.9,9.4,22.300000000000004,2.8,0.0,5.4,236.8,27796.0,32521.0,64665.0,39126.0,50.0,53.0,134.0,85.0,948.691,1137.0,29029.0,24.275,19.6,27.5,37.7,29.85,11.7,46.3,51.0,6.26,30107.0,16167.0,6442.0,11804.0,8418.0,11691.0,3302.0,2136.0,162.0,46987.0,29029.0,8533.0,20496.0
2019,90045,40567.0,19189.0,21378.0,13334.0,12192.0,15041.0,3691.0,2679.0,1542.0,1278.0,1472.0,1195.0,1024.0,1046.0,574.0,572.0,1086.0,5.0,5.9,4.6,29.5,2.3,12.9,2.0,0.0,1.0,210.2,25112.0,4872.0,7295.0,10583.0,35.0,14.0,24.0,2.0,639.5909999999999,2132.0,15622.0,15.475,22.675,21.15,39.5,27.8,59.6,13.9,16.3,4.159999999999999,3323.0,2672.0,1747.0,378.0,307.0,369.0,480.0,273.0,316.0,5712.0,15622.0,8059.0,7563.0
2019,90046,50900.0,27736.0,23164.0,6836.0,24270.0,19794.0,2221.0,1911.0,1184.0,788.0,624.0,1066.0,531.0,1006.0,244.0,316.0,558.0,6.6,6.7,6.7,15.0,6.1,22.6,6.9,2.9,5.0,239.2,40264.0,2450.0,5700.0,8186.0,17.0,19.0,7.0,14.0,357.874,1699.0,29025.0,10.3,24.6,15.85,49.5,23.1,79.55,4.3,10.3,2.68,6347.0,4793.0,2504.0,140.0,67.0,140.0,1855.0,1414.0,319.0,11738.0,29025.0,6554.0,22471.0
2019,90047,51411.0,22935.0,28476.0,16207.0,13306.0,21898.0,3075.0,2433.0,1039.0,1422.0,1090.0,1069.0,916.0,79.0,1591.0,717.0,347.0,8.5,3.5,7.5,75.5,14.0,23.8,1.2,0.0,4.2,287.1,10308.0,30788.0,18279.0,10315.0,30.0,34.0,101.0,10.0,765.148,1241.0,17893.0,23.0,18.825,18.4,26.7,35.45,9.05,70.3,24.7,2.76,8392.0,4996.0,1736.0,2492.0,1718.0,2483.0,1547.0,904.0,62.0,14871.0,17893.0,10120.0,7773.0
2019,90048,21489.0,9723.0,11766.0,3096.0,10181.0,8212.0,1854.0,1587.0,1114.0,666.0,516.0,862.0,476.0,791.0,199.0,270.0,529.0,5.1,5.4,4.8,19.7,2.1,24.5,7.9,22.2,2.7,207.2,17024.0,768.0,1865.0,3697.0,14.0,2.0,1.0,17.0,227.411,2144.0,11636.0,11.799999999999995,24.15,17.4,50.3,23.450000000000003,77.0,2.9,7.5,3.62,1641.0,1230.0,683.0,63.0,39.0,63.0,441.0,348.0,110.0,3004.0,11636.0,3517.0,8119.0
2019,90049,36418.0,16728.0,19690.0,8971.0,11339.0,16108.0,1178.0,1008.0,494.0,521.0,267.0,432.0,479.0,644.0,41.0,83.0,344.0,4.5,4.0,4.7,20.0,3.9,21.1,2.8,2.0,0.0,158.4,31003.0,609.0,2041.0,4806.0,19.0,2.0,15.0,0.0,482.89,2238.0,16720.0,13.625,23.975,22.35,36.5,30.15,85.65,1.6,4.2,2.24,2541.0,1761.0,929.0,335.0,230.0,306.0,578.0,445.0,270.0,4666.0,16720.0,8533.0,8187.0
2019,90056,7649.0,2963.0,4686.0,1825.0,1558.0,4266.0,11.0,10.0,3.0,7.0,1.0,5.0,5.0,4.0,5.0,1.0,0.0,9.9,10.4,9.9,52.6,11.5,25.7,5.0,8.7,0.0,192.4,1281.0,5337.0,687.0,1031.0,21.0,6.0,12.0,0.0,126.466,1826.0,3412.0,16.974999999999998,21.05,17.1,21.4,38.2,17.75,68.7,6.8,2.3,490.0,325.0,80.0,17.0,17.0,0.0,249.0,148.0,32.0,948.0,3412.0,2288.0,1124.0
2019,90057,50152.0,27341.0,22811.0,16114.0,18363.0,15675.0,2875.0,2448.0,1325.0,1136.0,925.0,1176.0,774.0,346.0,340.0,1469.0,521.0,7.0,7.3,6.6,31.4,6.6,23.7,9.9,0.0,6.6,237.8,17313.0,2161.0,34868.0,30678.0,51.0,60.0,29.0,118.0,1147.096,1079.0,17298.0,20.85,23.1,26.35,47.0,24.200000000000003,21.65,7.2,57.1,11.94,14818.0,8373.0,3401.0,5027.0,3634.0,5014.0,2044.0,1418.0,1400.0,21606.0,17298.0,648.0,16650.0
2019,90058,2718.0,1138.0,1580.0,1401.0,667.0,650.0,295.0,217.0,127.0,110.0,115.0,121.0,59.0,10.0,40.0,168.0,22.0,14.0,0.0,12.0,57.7,52.3,37.9,0.0,0.0,12.6,234.9,1854.0,190.0,2452.0,674.0,46.0,15.0,70.0,32.0,1394.3780000000002,635.0,706.0,28.825000000000003,14.075,32.95,37.5,31.25,33.15,11.3,82.7,5.640000000000001,1342.0,667.0,278.0,631.0,510.0,631.0,57.0,44.0,0.0,2248.0,706.0,85.0,621.0
2019,90059,46185.0,21894.0,24291.0,21128.0,12343.0,12714.0,2075.0,1757.0,675.0,1126.0,724.0,880.0,471.0,41.0,731.0,972.0,122.0,10.7,0.0,9.4,59.3,9.4,29.5,13.6,13.9,12.3,223.5,16112.0,12972.0,32218.0,17101.0,53.0,43.0,118.0,38.0,710.5840000000001,986.0,10906.0,24.625,15.925,26.85,34.5,32.05,14.05,40.4,57.5,6.4,11895.0,5928.0,2389.0,5335.0,3993.0,5247.0,1187.0,632.0,4.0,19752.0,10906.0,5137.0,5769.0
2019,90061,27873.0,13246.0,14627.0,10498.0,8207.0,9168.0,1929.0,1534.0,666.0,901.0,771.0,706.0,452.0,52.0,746.0,715.0,149.0,5.7,0.0,5.2,32.5,4.9,14.099999999999998,6.5,26.9,3.5,138.10000000000002,12677.0,8074.0,18677.0,7122.0,121.0,32.0,173.0,53.0,827.364,1179.0,7396.0,24.700000000000003,17.075000000000003,25.200000000000003,38.6,29.9,17.65,42.3,53.9,4.66,7731.0,3998.0,1661.0,3118.0,2043.0,3091.0,881.0,615.0,37.0,13640.0,7396.0,3097.0,4299.0
2019,90062,35916.0,17201.0,18715.0,12107.0,10867.0,12942.0,2417.0,2086.0,863.0,1109.0,841.0,837.0,739.0,103.0,962.0,836.0,288.0,4.5,2.0,4.4,15.0,3.3,18.4,3.7,0.0,3.8,121.3,9469.0,11588.0,22629.0,14859.0,11.0,14.0,27.0,10.0,780.695,1255.0,10063.0,24.85,15.15,20.25,33.7,32.25,11.85,42.5,51.8,7.1800000000000015,6334.0,3666.0,1335.0,1974.0,1434.0,1958.0,1085.0,694.0,170.0,10503.0,10063.0,4619.0,5444.0
2019,90063,53980.0,26611.0,27369.0,20575.0,16170.0,17235.0,430.0,324.0,167.0,182.0,175.0,152.0,103.0,16.0,9.0,308.0,32.0,8.0,6.3,6.6,63.7,5.3,23.3,8.3,6.6,8.6,188.7,21080.0,230.0,51677.0,32670.0,16.0,29.0,85.0,0.0,315.42499999999995,1175.0,13686.0,21.200000000000003,18.35,24.4,37.2,29.65,21.0,0.5,93.6,12.22,9710.0,4888.0,2205.0,3657.0,2722.0,3605.0,1466.0,1165.0,113.0,14297.0,13686.0,5448.0,8238.0
2019,90064,25925.0,12831.0,13094.0,6819.0,8020.0,11086.0,1610.0,1288.0,722.0,581.0,507.0,545.0,558.0,668.0,117.0,214.0,523.0,3.3,3.7,3.5,7.1,5.2,11.4,1.8,0.0,3.4,207.8,18010.0,788.0,3598.0,7127.0,22.0,30.0,42.0,46.0,368.542,1955.0,11083.0,15.475,22.65,24.05,35.8,30.3,67.05,2.6,12.7,5.340000000000001,2422.0,1600.0,852.0,336.0,195.0,323.0,585.0,486.0,606.0,3884.0,11083.0,6121.0,4962.0
2019,90065,46461.0,23218.0,23243.0,13317.0,15419.0,17725.0,1907.0,1398.0,801.0,661.0,742.0,636.0,529.0,340.0,66.0,885.0,358.0,7.6,7.2,7.4,31.3,9.9,25.8,6.8,3.3,8.9,179.89999999999998,22497.0,1083.0,27017.0,22881.0,26.0,49.0,75.0,19.0,430.747,1318.0,15414.0,18.95,20.4,21.6,38.9,29.4,42.55,2.8,49.0,8.540000000000001,6336.0,3979.0,1484.0,1773.0,1232.0,1751.0,857.0,584.0,739.0,9976.0,15414.0,7484.0,7930.0
2019,90066,59167.0,29805.0,29362.0,13582.0,22057.0,23528.0,1945.0,1593.0,885.0,754.0,526.0,748.0,671.0,881.0,119.0,334.0,458.0,5.4,4.4,5.0,42.0,4.0,18.6,6.8,0.0,5.4,268.3,37410.0,2542.0,16894.0,19215.0,38.0,60.0,85.0,45.0,650.1679999999999,1783.0,25785.0,15.5,23.1,20.55,42.3,27.25,62.75,4.4,21.2,5.34,5735.0,3877.0,1847.0,1097.0,855.0,1076.0,969.0,761.0,919.0,9496.0,25785.0,9378.0,16407.0
2019,90067,2428.0,1117.0,1311.0,243.0,413.0,1772.0,79.0,63.0,32.0,31.0,20.0,26.0,33.0,38.0,7.0,7.0,22.0,6.2,8.2,4.1,0.0,0.0,26.700000000000003,17.4,0.0,0.0,46.900000000000006,1817.0,35.0,76.0,576.0,0.0,0.0,1.0,0.0,10.789,3045.0,1421.0,9.725,21.95,10.85,12.9,42.4,81.8,1.8,1.8,3.28,152.0,115.0,46.0,0.0,0.0,0.0,37.0,37.0,25.0,279.0,1421.0,1131.0,290.0
2019,90068,21092.0,10801.0,10291.0,3359.0,8191.0,9542.0,1380.0,1150.0,638.0,541.0,377.0,587.0,416.0,701.0,126.0,140.0,307.0,9.1,9.7,9.3,53.900000000000006,9.7,34.7,4.7,0.0,6.1,408.0,16942.0,789.0,2222.0,3361.0,2.0,4.0,3.0,16.0,118.826,1770.0,11316.0,13.125,23.1,18.45,40.6,28.05,80.15,3.0,10.3,2.88,2350.0,2107.0,1018.0,59.0,59.0,53.0,284.0,184.0,90.0,4281.0,11316.0,5605.0,5711.0
2019,90069,20230.0,11873.0,8357.0,2035.0,8678.0,9517.0,395.0,354.0,218.0,153.0,93.0,192.0,110.0,218.0,34.0,27.0,100.0,4.9,4.9,5.0,7.5,6.3,15.4,4.8,0.0,4.7,267.70000000000005,16330.0,656.0,1783.0,3244.0,0.0,0.0,0.0,2.0,82.40800000000002,1832.0,12488.0,10.275,25.0,13.15,40.4,27.9,81.69999999999999,2.3,6.9,2.76,1856.0,1267.0,504.0,86.0,72.0,74.0,643.0,503.0,69.0,3460.0,12488.0,4520.0,7968.0
2019,90071,126.0,85.0,41.0,0.0,82.0,44.0,367.0,317.0,221.0,117.0,99.0,175.0,93.0,91.0,74.0,108.0,82.0,0.0,0.0,0.0,,0.0,0.0,,,,100.0,54.0,32.0,14.0,40.0,11.0,0.0,0.0,36.0,343.21500000000003,1671.0,119.0,50.0,0.0,0.0,67.2,16.4,36.55,26.9,5.9,6.720000000000001,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,119.0,7.0,112.0
2019,90073,953.0,858.0,95.0,16.0,294.0,643.0,38.0,35.0,18.0,18.0,4.0,18.0,16.0,17.0,7.0,7.0,5.0,40.0,0.0,40.0,,13.8,96.5,,,0.0,147.89999999999998,479.0,247.0,207.0,227.0,14.0,1.0,15.0,0.0,429.04,,0.0,,,,,,,,,,509.0,470.0,133.0,0.0,0.0,0.0,108.0,39.0,60.0,877.0,0.0,0.0,0.0
2019,90077,8382.0,4094.0,4288.0,2363.0,1460.0,4559.0,242.0,221.0,126.0,97.0,35.0,65.0,142.0,132.0,12.0,26.0,60.0,4.4,5.2,4.7,4.0,4.3,22.2,4.4,0.0,0.0,62.0,6905.0,229.0,314.0,1248.0,2.0,0.0,0.0,0.0,11.822,2566.0,3173.0,13.525,22.625,19.4,18.7,40.55,85.4,2.9,2.1,2.14,362.0,205.0,49.0,77.0,77.0,66.0,80.0,80.0,11.0,656.0,3173.0,2731.0,442.0
2019,90079,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,125.383,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,90089,3786.0,1819.0,1967.0,3751.0,30.0,5.0,664.0,587.0,331.0,232.0,445.0,157.0,62.0,169.0,74.0,108.0,304.0,32.8,35.9,30.6,65.0,0.0,0.0,,,20.6,157.9,1929.0,279.0,561.0,1578.0,18.0,19.0,19.0,127.0,697.804,,9.0,25.0,25.0,22.2,0.0,27.8,50.0,0.0,100.0,0.0,19.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,0.0,9.0
2019,90090,0.0,0.0,0.0,0.0,0.0,0.0,130.0,92.0,75.0,34.0,63.0,52.0,15.0,36.0,2.0,61.0,28.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,40.812,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,90094,9827.0,4592.0,5235.0,2648.0,4422.0,2757.0,270.0,237.0,129.0,112.0,62.0,133.0,75.0,124.0,37.0,16.0,81.0,3.5,1.8,3.6,0.0,13.3,16.2,0.0,0.0,44.9,75.4,5497.0,949.0,1215.0,3381.0,3.0,6.0,6.0,0.0,28.31,3042.0,4361.0,13.875,26.4,25.6,53.1,21.5,58.15,10.2,11.0,5.58,1066.0,923.0,673.0,99.0,99.0,99.0,44.0,44.0,398.0,1574.0,4361.0,1708.0,2653.0
2019,90095,0.0,0.0,0.0,0.0,0.0,0.0,41.0,37.0,25.0,12.0,14.0,16.0,11.0,14.0,6.0,4.0,17.0,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,99.369,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,90210,19314.0,9380.0,9934.0,4826.0,3633.0,10855.0,234.0,213.0,123.0,93.0,43.0,68.0,123.0,133.0,19.0,14.0,58.0,4.9,5.7,4.1,14.2,1.3,14.1,8.5,7.9,0.0,77.4,16672.0,229.0,799.0,2413.0,1.0,0.0,0.0,0.0,44.985,2488.0,7936.0,13.275000000000002,23.125,18.95,20.8,39.3,87.05,2.0,2.5,2.0,1150.0,571.0,144.0,172.0,150.0,161.0,423.0,407.0,121.0,2138.0,7936.0,5856.0,2080.0
2019,90211,8019.0,3678.0,4341.0,1911.0,2402.0,3706.0,16.0,13.0,9.0,4.0,7.0,6.0,3.0,6.0,3.0,2.0,4.0,6.3,7.1,5.4,40.0,8.7,20.6,15.1,0.0,0.0,88.1,6184.0,360.0,720.0,1475.0,0.0,0.0,1.0,0.0,42.789,1922.0,3661.0,19.1,21.475,23.7,33.9,32.3,79.3,2.6,8.8,2.88,636.0,316.0,136.0,92.0,92.0,92.0,251.0,228.0,35.0,1172.0,3661.0,1106.0,2555.0
2019,90212,13314.0,6488.0,6826.0,3666.0,3514.0,6134.0,,,,,,,,,,,,6.0,6.6,6.1,9.8,16.9,21.5,3.1,14.2,22.0,225.90000000000003,10792.0,193.0,749.0,2329.0,2.0,1.0,1.0,0.0,19.168,2323.0,5887.0,15.575,22.675,21.85,30.7,33.75,82.9,2.1,5.5,2.6,1304.0,899.0,371.0,272.0,272.0,272.0,205.0,133.0,135.0,2238.0,5887.0,1604.0,4283.0
2019,90230,32687.0,15431.0,17256.0,8816.0,9889.0,13982.0,410.0,337.0,181.0,165.0,124.0,153.0,133.0,104.0,44.0,145.0,76.0,4.0,4.1,3.8,23.4,5.6,10.6,4.4,4.0,5.7,199.3,19610.0,3316.0,10831.0,9761.0,44.0,11.0,27.0,2.0,217.405,1789.0,13327.0,17.974999999999998,21.525,23.35,36.7,30.6,54.05,11.7,25.9,4.92,3706.0,2012.0,749.0,994.0,674.0,994.0,806.0,700.0,225.0,6581.0,13327.0,7228.0,6099.0
2019,90232,14780.0,7054.0,7726.0,3339.0,5329.0,6112.0,47.0,36.0,21.0,17.0,16.0,17.0,14.0,14.0,6.0,12.0,13.0,3.6,4.2,3.8,1.2,1.7,15.3,0.0,7.2,0.0,148.6,9612.0,742.0,3622.0,4426.0,25.0,12.0,27.0,12.0,221.003,1778.0,6598.0,15.575,23.675,21.15,40.0,28.8,63.2,5.8,18.0,4.78,987.0,644.0,286.0,28.0,18.0,28.0,464.0,315.0,301.0,1570.0,6598.0,2393.0,4205.0
2019,90245,16731.0,8258.0,8473.0,4975.0,5191.0,6565.0,11.0,7.0,6.0,2.0,4.0,5.0,2.0,2.0,1.0,4.0,3.0,6.5,6.1,5.8,44.8,0.0,23.4,9.1,0.0,1.9,257.20000000000005,12005.0,626.0,2709.0,4100.0,3.0,0.0,0.0,0.0,150.044,1928.0,6417.0,17.125,22.875,25.7,39.2,29.65,72.6,2.7,14.1,4.08,990.0,596.0,134.0,291.0,161.0,285.0,198.0,103.0,40.0,1603.0,6417.0,2792.0,3625.0
2019,90247,48293.0,23667.0,24626.0,14361.0,14363.0,19569.0,626.0,458.0,211.0,255.0,243.0,225.0,158.0,51.0,161.0,218.0,93.0,5.7,5.1,5.5,30.8,3.7,24.3,4.5,0.0,5.1,229.4,12456.0,8757.0,23823.0,27080.0,9.0,20.0,29.0,9.0,217.264,1290.0,16001.0,20.1,18.950000000000003,20.5,32.1,33.15,16.9,21.9,36.6,10.8,8318.0,4675.0,1592.0,2813.0,2148.0,2722.0,1292.0,830.0,1268.0,12082.0,16001.0,6164.0,9837.0
2019,90248,11607.0,5560.0,6047.0,3087.0,2915.0,5605.0,337.0,226.0,125.0,110.0,151.0,95.0,91.0,36.0,50.0,95.0,109.0,4.8,6.1,4.6,26.1,9.8,13.2,3.6,0.0,2.1,248.6,3632.0,1702.0,5216.0,6273.0,166.0,59.0,244.0,27.0,998.507,1275.0,3777.0,18.85,18.325,16.9,24.2,37.2,21.6,16.2,33.2,10.739999999999998,1218.0,663.0,274.0,376.0,342.0,376.0,265.0,179.0,148.0,1926.0,3777.0,2544.0,1233.0
2019,90250,97072.0,47533.0,49539.0,34038.0,30832.0,32202.0,,,,,,,,,,,,5.7,6.3,5.3,31.0,5.9,19.8,2.7,0.0,4.5,255.7,36489.0,22280.0,53290.0,38303.0,31.0,11.0,7.0,12.0,387.266,1271.0,31905.0,21.825000000000003,20.9,26.85,41.0,28.3,25.950000000000003,29.8,44.6,6.739999999999999,13994.0,7956.0,3596.0,4939.0,3280.0,4866.0,1554.0,1099.0,923.0,22075.0,31905.0,9919.0,21986.0
2019,90262,70536.0,34414.0,36122.0,28671.0,21950.0,19915.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.4,24.1,7.6,45.6,7.7,23.9,4.8,31.9,7.8,206.1,41847.0,5631.0,62215.0,23058.0,23.0,15.0,8.0,18.0,193.517,1212.0,15374.0,21.875,16.275,25.15,39.2,29.85,29.15,11.3,85.0,6.42,12109.0,6161.0,2760.0,5296.0,3707.0,5265.0,1008.0,652.0,78.0,20281.0,15374.0,7059.0,8315.0
2019,90265,17954.0,8949.0,9005.0,4532.0,2872.0,10550.0,,,,,,,,,,,,3.8,3.4,3.5,20.3,9.0,8.9,4.4,0.0,4.5,123.1,15887.0,271.0,1743.0,1796.0,45.0,14.0,27.0,13.0,224.949,2396.0,7391.0,13.025,24.05,17.950000000000003,13.7,42.5,92.15,0.5,4.9,1.0399999999999998,1083.0,846.0,290.0,85.0,85.0,85.0,211.0,152.0,81.0,2023.0,7391.0,5765.0,1626.0
2019,90272,21629.0,10423.0,11206.0,6040.0,3752.0,11837.0,604.0,498.0,239.0,264.0,158.0,157.0,289.0,371.0,16.0,37.0,138.0,3.8,4.1,3.6,21.0,7.6,6.8,4.3,3.6,0.0,75.5,18972.0,86.0,1009.0,2571.0,36.0,2.0,1.0,1.0,81.201,2537.0,8724.0,15.175,22.375,21.6,17.6,41.05,89.55000000000001,0.4,3.4,1.6799999999999995,942.0,519.0,225.0,91.0,64.0,91.0,383.0,332.0,15.0,1807.0,8724.0,6904.0,1820.0
2019,90275,42146.0,20214.0,21932.0,11065.0,6800.0,24281.0,44.0,29.0,17.0,14.0,20.0,16.0,8.0,8.0,5.0,10.0,20.0,4.0,3.0,3.6,32.9,10.7,11.7,2.5,0.0,0.0,186.0,23651.0,785.0,4360.0,17710.0,3.0,1.0,0.0,0.0,19.63,2645.0,15544.0,14.625,20.825,18.8,15.9,42.0,62.75,1.4,7.5,6.7,1755.0,945.0,183.0,152.0,152.0,129.0,880.0,658.0,407.0,2953.0,15544.0,12139.0,3405.0
2019,90280,94642.0,46826.0,47816.0,36547.0,27819.0,30276.0,,,,,,,,,,,,9.6,8.6,8.5,52.7,10.5,30.700000000000003,6.2,0.0,10.4,276.1,59504.0,646.0,90459.0,34492.0,47.0,48.0,18.0,41.0,458.334,1160.0,24071.0,21.75,18.725,24.25,36.9,30.55,33.75,1.0,93.0,7.279999999999999,16180.0,8757.0,3646.0,6148.0,4722.0,6115.0,1801.0,1275.0,36.0,26449.0,24071.0,10315.0,13756.0
2019,90290,5681.0,2783.0,2898.0,1464.0,1239.0,2978.0,,,,,,,,,,,,6.5,5.2,7.8,68.2,0.0,20.9,0.0,0.0,0.0,107.2,5037.0,127.0,336.0,517.0,4.0,0.0,14.0,8.0,53.388000000000005,2853.0,2275.0,13.5,25.65,20.1,21.7,38.9,90.6,2.5,3.6,1.0,341.0,313.0,194.0,28.0,28.0,28.0,21.0,0.0,0.0,682.0,2275.0,1643.0,632.0
2019,90291,26950.0,13856.0,13094.0,4894.0,11542.0,10514.0,2788.0,2261.0,1368.0,987.0,817.0,1150.0,821.0,1461.0,254.0,298.0,614.0,5.2,5.8,5.4,31.5,3.2,26.3,0.2,0.0,0.0,147.8,22114.0,1525.0,5258.0,3311.0,83.0,108.0,96.0,120.0,1296.611,2100.0,13692.0,13.275,24.050000000000004,18.85,47.6,25.25,79.25,5.4,13.9,2.1,2816.0,1767.0,834.0,615.0,481.0,602.0,498.0,434.0,77.0,5239.0,13692.0,4690.0,9002.0
2019,90292,23549.0,12260.0,11289.0,3903.0,9485.0,10161.0,606.0,512.0,286.0,240.0,142.0,240.0,224.0,328.0,56.0,54.0,126.0,3.5,3.9,3.7,0.4,2.7,16.2,2.7,0.0,11.2,174.5,17588.0,1782.0,1969.0,4179.0,24.0,23.0,16.0,17.0,277.002,2968.0,12606.0,12.525,24.075,17.5,42.4,27.25,72.6,6.4,7.7,3.76,3211.0,2108.0,844.0,608.0,192.0,608.0,865.0,495.0,218.0,6042.0,12606.0,3908.0,8698.0
2019,90293,12728.0,6276.0,6452.0,2036.0,5635.0,5057.0,543.0,463.0,266.0,210.0,140.0,226.0,177.0,274.0,44.0,80.0,104.0,3.0,3.4,3.2,9.7,1.0,11.1,1.5,0.0,0.0,150.4,8845.0,846.0,1809.0,3037.0,16.0,11.0,16.0,1.0,281.117,2281.0,6604.0,13.175,22.225,16.95,47.0,25.1,70.69999999999999,4.1,11.4,4.319999999999999,796.0,690.0,348.0,56.0,20.0,56.0,158.0,50.0,202.0,1289.0,6604.0,3217.0,3387.0
2019,90301,38234.0,19135.0,19099.0,13305.0,10896.0,14033.0,,,,,,,,,,,,8.5,7.7,7.7,29.9,8.7,29.500000000000004,15.4,20.9,5.2,229.8,12012.0,11777.0,22927.0,14445.0,14.0,10.0,3.0,1.0,339.09000000000003,1300.0,12046.0,23.275,19.075,25.5,34.8,30.1,17.1,40.2,47.8,6.36,6755.0,3884.0,1558.0,2016.0,1499.0,2016.0,1245.0,855.0,289.0,11448.0,12046.0,3060.0,8986.0
