year,zip_code,population,crimes_count,victims_count,unemployment_rate,cars_count,vans_count,campers_or_rvs_count,tents_count,homeless_individuals_count,median_gross_rent,median_income,below_poverty_level_individuals_count,housing_units_count,owner_occupied_housing_units_count,renter_occupied_housing_units_count,gender_majority,age_majority,ethnicity_majority
2018,90062,34422.0,2560.0,2215.0,6.3,56.0,25.0,63.0,14.0,649.0,1185.0,9905000.0,7716.0,9905.0,4295.0,5610.0,female,age_above_45,hispanic
2018,90063,52951.0,445.0,348.0,9.4,15.0,22.0,48.0,6.666666666666666,191.0,1118.0,13675000.0,10910.0,13675.0,5482.0,8193.0,female,age_below_24,hispanic
2018,90064,25429.0,1805.0,1422.0,3.6,9.0,13.0,30.0,8.0,176.0,1936.0,10958000.0,2362.0,10958.0,6159.0,4799.0,female,age_above_45,white
2018,90065,47887.0,2003.0,1496.0,8.6,31.0,36.0,82.0,21.0,462.0,1250.0,15337000.0,7509.0,15337.0,7386.0,7951.0,male,age_above_45,hispanic
2018,90066,59394.0,1873.0,1584.0,6.4,55.0,88.0,85.0,2.0,569.0,1698.0,25225000.0,6053.0,25225.0,9387.0,15838.0,male,age_above_45,white
2018,90067,2314.0,68.0,60.0,5.2,2.0,1.0,1.0,2.0,23.0,3042.0,1375000.0,96.0,1375.0,1132.0,243.0,female,age_above_45,white
2018,90068,20982.0,1393.0,1181.0,9.6,6.0,5.0,4.0,29.0,173.0,1710.0,11360000.0,2277.0,11360.0,5549.0,5811.0,male,age_above_45,white
2018,90069,20435.0,398.0,352.0,4.6,1.0,2.0,1.0,1.0,75.0,1773.0,12640000.0,1994.0,12640.0,4717.0,7923.0,male,age_above_45,white
2018,90077,8993.0,257.0,233.0,3.3,5.0,1.3333333333333333,2.0,1.0,15.0,2304.0,3276000.0,362.0,3276.0,2767.0,509.0,female,age_above_45,white
2018,90089,3862.0,608.0,512.0,34.4,6.0,1.0,16.0,59.0,504.0,1063.0,7000.0,16.0,7.0,0.0,7.0,female,age_below_24,white
2018,90094,9368.0,242.0,207.0,2.3,9.0,3.0,2.0,10.0,25.0,2967.0,4345000.0,930.0,4345.0,1643.0,2702.0,female,age_between_25_44,white
2018,90210,19909.0,247.0,231.0,4.9,1.0,1.0,1.8,2.0,25.0,2422.0,8036000.0,1522.0,8036.0,5747.0,2289.0,female,age_above_45,white
2018,90211,7969.0,14.0,11.0,6.7,1.0,1.0,1.0,1.0,32.0,1900.0,3805000.0,777.0,3805.0,1180.0,2625.0,female,age_above_45,white
2018,90230,32808.0,391.0,302.0,4.8,49.0,22.0,34.0,1.0,281.0,1664.0,13204000.0,4096.0,13204.0,7284.0,5920.0,female,age_above_45,white
2018,90232,14660.0,50.0,39.0,3.6,4.0,11.0,15.0,9.0,128.0,1702.0,6410000.0,1267.0,6410.0,2398.0,4012.0,female,age_above_45,white
2018,90245,16850.0,9.0,7.0,8.0,2.5,1.0,3.0,2.333333333333333,57.0,1785.0,6639000.0,1306.0,6639.0,2938.0,3701.0,female,age_above_45,white
2018,90247,47531.0,569.0,448.0,7.2,13.0,10.0,11.0,3.0,92.0,1228.0,15886000.0,8685.0,15886.0,6172.0,9714.0,female,age_above_45,other_races
2018,90248,11512.0,363.0,237.0,5.8,109.0,60.0,320.0,20.0,990.0,1239.0,3822000.0,1279.0,3822.0,2717.0,1105.0,female,age_above_45,other_races
2018,90262,70936.0,1.0,1.0,9.0,13.0,7.0,21.0,14.0,237.0,1161.0,15551000.0,14012.0,15551.0,6653.0,8898.0,female,age_below_24,hispanic
2018,90272,22551.0,589.0,516.0,4.0,18.0,7.0,7.0,2.0,107.0,2490.0,9008000.0,919.0,9008.0,7278.0,1730.0,female,age_above_45,white
2018,90275,42421.0,30.0,20.0,3.7,3.0,7.0,4.0,1.0,33.0,2678.0,15634000.0,1781.0,15634.0,12204.0,3430.0,female,age_above_45,white
2018,90290,5371.0,2.0,2.0,8.5,22.0,7.0,1.0,38.0,200.0,2236.0,2236000.0,328.0,2236.0,1745.0,491.0,female,age_above_45,white
2018,90291,27525.0,2814.0,2386.0,5.6,32.0,75.0,52.0,81.0,840.0,1972.0,13612000.0,2818.0,13612.0,4455.0,9157.0,male,age_between_25_44,white
2018,90292,22490.0,644.0,522.0,4.3,5.0,23.0,14.0,2.0,130.0,2851.0,12381000.0,2642.0,12381.0,3809.0,8572.0,male,age_above_45,white
2018,90293,12694.0,490.0,416.0,3.7,9.0,9.0,20.0,7.0,126.0,2074.0,6679000.0,744.0,6679.0,3149.0,3530.0,female,age_between_25_44,white
2018,90305,15397.0,1.6666666666666663,1.3333333333333333,5.5,8.0,6.0,12.0,1.2857142857142856,55.0,1453.0,5946000.0,1683.0,5946.0,3894.0,2052.0,female,age_above_45,black
2018,90402,11866.0,73.0,66.0,6.4,5.0,5.0,4.0,1.0,76.0,1893.0,4874000.0,638.0,4874.0,3357.0,1517.0,female,age_above_45,white
2018,90404,22819.0,7.0,6.0,7.4,17.0,11.0,7.0,3.0,566.0,1579.0,9904000.0,2970.0,9904.0,2297.0,7607.0,female,age_above_45,white
2018,90405,28115.0,28.0,24.0,6.5,39.0,64.0,31.0,64.0,1138.0,1685.0,14029000.0,3022.0,14029.0,4698.0,9331.0,male,age_above_45,white
2018,90501,42335.0,671.0,491.0,6.2,23.0,12.0,52.0,4.5,186.0,1367.0,14244000.0,6465.0,14244.0,6157.0,8087.0,female,age_above_45,other_races
2018,90502,18188.0,80.0,43.0,5.8,10.0,11.0,68.0,3.0,171.0,1464.0,6011000.0,2239.0,6011.0,3849.0,2162.0,male,age_above_45,other_races
2018,90504,33721.0,3.0,2.0,6.7,17.0,9.0,10.0,9.0,86.0,1474.0,11559000.0,3239.0,11559.0,6991.0,4568.0,female,age_above_45,other_races
2018,90710,28185.0,957.0,716.0,7.1,8.0,25.0,38.0,17.0,284.0,1166.0,9162000.0,5039.0,9162.0,4805.0,4357.0,female,age_above_45,other_races
2018,90717,21696.0,87.0,71.0,6.3,6.0,13.0,14.0,5.0,99.0,1312.0,8515000.0,2692.0,8515.0,3961.0,4554.0,female,age_above_45,white
2018,90731,61850.0,3445.0,2672.0,7.8,23.0,49.0,46.0,11.0,594.0,1267.0,22624000.0,11847.0,22624.0,7108.0,15516.0,male,age_above_45,white
2018,90732,22273.0,603.0,482.0,8.7,5.0,14.0,12.0,4.0,113.0,1961.0,8522000.0,1216.0,8522.0,6036.0,2486.0,female,age_above_45,white
2018,90744,57206.0,2814.0,2045.0,7.0,23.0,22.0,130.0,7.0,604.0,1111.0,14638000.0,12322.0,14638.0,5444.0,9194.0,male,age_below_24,hispanic
2018,90810,38579.0,2.0,1.0,9.1,19.0,14.0,45.0,2.0,193.0,1181.0,9334000.0,7103.0,9334.0,5142.0,4192.0,female,age_below_24,hispanic
2018,90813,59000.0,1.0,1.0,9.9,64.0,19.0,194.0,0.0,506.0,1071.0,17148000.0,17983.0,17148.0,2027.0,15121.0,female,age_below_24,hispanic
2018,91030,25794.0,1.3333333333333337,1.3333333333333337,4.4,1.0,3.0,2.0,3.0,72.0,1660.0,9992000.0,2227.0,9992.0,4670.0,5322.0,female,age_above_45,white
2018,91040,20207.0,735.0,616.0,4.2,10.0,2.0,27.0,2.0,204.0,1400.0,7263000.0,2379.0,7263.0,5248.0,2015.0,female,age_above_45,white
2018,91042,26631.0,835.0,693.0,7.4,10.0,10.0,22.0,2.0,116.0,1361.0,9854000.0,4091.0,9854.0,5185.0,4669.0,male,age_above_45,white
2018,91105,12191.0,2.333333333333333,2.333333333333333,4.3,2.0,7.0,15.0,18.0,95.0,2338.0,5299000.0,1084.0,5299.0,3135.0,2164.0,female,age_above_45,white
2018,91201,23619.0,1.6666666666666663,1.5,7.4,6.0,3.0,2.0,10.0,86.0,1535.0,8311000.0,2941.0,8311.0,2401.0,5910.0,female,age_above_45,white
2018,91214,30654.0,16.0,10.0,4.3,2.333333333333333,2.0,5.0,2.0,9.0,1840.0,10240000.0,1780.0,10240.0,7854.0,2386.0,female,age_above_45,white
2018,91302,26634.0,1.0,1.0,4.2,15.0,10.0,1.0,21.0,150.0,2356.0,9513000.0,2111.0,9513.0,6672.0,2841.0,female,age_above_45,white
2018,91303,31053.0,2396.0,2187.0,5.4,17.0,6.0,44.0,2.0,156.0,1446.0,9823000.0,5936.0,9823.0,2366.0,7457.0,male,age_between_25_44,hispanic
2018,91304,53761.0,2017.0,1810.0,6.0,16.0,7.0,38.0,5.0,166.0,1419.0,17225000.0,7003.0,17225.0,8743.0,8482.0,female,age_above_45,white
2018,91306,49158.0,2004.0,1767.0,6.4,17.0,5.0,47.0,3.0,162.0,1354.0,14510000.0,6618.0,14510.0,8197.0,6313.0,male,age_above_45,other_races
2018,91307,26595.0,944.0,897.0,5.4,6.0,3.0,37.0,2.0,123.0,2727.0,8738000.0,1248.0,8738.0,7380.0,1358.0,female,age_above_45,white
2018,91311,40420.0,1969.0,1447.0,5.5,16.0,4.0,84.0,5.0,245.0,1825.0,14122000.0,2944.0,14122.0,9244.0,4878.0,female,age_above_45,white
2018,91316,29964.0,1333.0,1137.0,5.7,9.0,3.0,7.0,3.0,90.0,1663.0,12252000.0,3521.0,12252.0,6073.0,6179.0,female,age_above_45,white
2018,91324,29617.0,2187.0,1514.0,4.1,8.0,3.0,67.0,2.0,217.0,1636.0,9925000.0,3798.0,9925.0,5119.0,4806.0,male,age_above_45,white
2018,91325,34635.0,1201.0,972.0,5.2,10.0,6.0,48.0,3.5,214.0,1490.0,11748000.0,5395.0,11748.0,5620.0,6128.0,female,age_above_45,white
2018,91326,37035.0,927.0,790.0,4.6,5.0,1.0,10.0,4.0,47.0,1895.0,12888000.0,2232.0,12888.0,9384.0,3504.0,female,age_above_45,white
2018,91330,3273.0,73.0,66.0,26.6,2.25,2.5,1.0,0.0,4.0,0.0,4.0,11.0,8.5,0.0,8.5,female,age_below_24,white
2018,91331,105799.0,3896.0,3112.0,7.2,37.0,54.0,156.0,14.0,811.0,1387.0,23367000.0,18401.0,23367.0,14396.0,8971.0,female,age_below_24,hispanic
2018,91335,80524.0,3155.0,2466.0,6.0,9.0,8.0,31.0,1.0,150.0,1395.0,24085000.0,13264.0,24085.0,11435.0,12650.0,female,age_above_45,white
2018,91340,36227.0,358.0,296.0,6.2,5.0,15.0,31.0,13.0,158.0,1343.0,8870000.0,5451.0,8870.0,4849.0,4021.0,female,age_below_24,hispanic
2018,91342,96487.0,3274.0,2691.0,4.5,54.0,40.0,142.0,5.0,630.0,1525.0,25033000.0,12958.0,25033.0,16388.0,8645.0,male,age_below_24,hispanic
2018,91343,66590.0,2984.0,2399.0,7.3,25.0,13.0,54.0,5.0,316.0,1311.0,17850000.0,13087.0,17850.0,9052.0,8798.0,female,age_below_24,hispanic
2018,91344,53266.0,2068.0,1612.0,6.4,6.0,3.0,12.0,1.0,60.0,1754.0,16820000.0,3615.0,16820.0,12628.0,4192.0,male,age_above_45,white
2018,91345,19205.0,1001.0,838.0,7.7,9.0,21.0,37.0,5.0,139.0,1646.0,5314000.0,1853.0,5314.0,3921.0,1393.0,male,age_above_45,hispanic
2018,91352,47438.0,2342.0,1812.0,6.0,42.0,78.0,177.0,14.0,2065.0,1347.0,12474000.0,8715.0,12474.0,6742.0,5732.0,female,age_above_45,hispanic
2018,91356,30804.0,1656.0,1354.0,6.8,6.0,2.0,4.0,2.75,54.0,1546.0,11827000.0,3183.0,11827.0,6702.0,5125.0,female,age_above_45,white
2018,91364,27340.0,1425.0,1343.0,6.6,20.0,8.0,4.0,17.0,144.0,2186.0,10607000.0,1722.0,10607.0,7132.0,3475.0,female,age_above_45,white
2018,91367,45282.0,2301.0,2110.0,7.2,18.0,8.0,41.0,2.0,177.0,2066.0,18236000.0,4365.0,18236.0,9357.0,8879.0,female,age_above_45,white
2018,91401,41412.0,2249.0,1905.0,7.4,8.0,12.0,32.0,9.0,309.0,1318.0,15132000.0,8368.0,15132.0,5162.0,9970.0,male,age_above_45,white
2018,91402,70686.0,3281.0,2624.0,9.4,10.0,12.0,18.0,5.0,221.0,1241.0,19476000.0,17573.0,19476.0,6406.0,13070.0,female,age_below_24,hispanic
2018,91403,25218.0,1331.0,1157.0,8.3,5.0,1.0,11.0,2.0,49.0,1749.0,11491000.0,1386.0,11491.0,5080.0,6411.0,female,age_above_45,white
2018,91405,55384.0,2910.0,2340.0,9.3,3.0,5.0,18.0,10.0,167.0,1224.0,18009000.0,11338.0,18009.0,4788.0,13221.0,female,age_below_24,hispanic
2018,91406,55215.0,2888.0,2223.0,7.2,10.0,10.0,52.0,7.0,241.0,1357.0,18126000.0,9596.0,18126.0,7166.0,10960.0,male,age_above_45,hispanic
2018,91411,25801.0,1812.0,1526.0,6.6,4.0,6.0,28.0,6.0,136.0,1361.0,9689000.0,4594.0,9689.0,2606.0,7083.0,female,age_between_25_44,white
2018,91423,33737.0,1775.0,1533.0,5.9,3.0,2.0,15.0,2.0,63.0,1791.0,15305000.0,2718.0,15305.0,6030.0,9275.0,female,age_above_45,white
2018,91436,15070.0,698.0,585.0,3.1,4.0,1.0,1.0,3.0,36.0,2312.0,5594000.0,526.0,5594.0,4411.0,1183.0,female,age_above_45,white
2018,91504,26863.0,60.0,44.0,6.8,5.0,6.0,9.0,5.333333333333334,62.0,1580.0,9414000.0,2587.0,9414.0,4973.0,4441.0,female,age_above_45,white
2018,91505,30680.0,88.0,83.0,6.1,23.0,42.0,21.0,2.0,207.0,1808.0,12835000.0,2932.0,12835.0,6010.0,6825.0,female,age_above_45,white
2018,91601,37085.0,2794.0,2282.0,6.1,9.0,15.0,33.0,9.0,150.0,1440.0,16809000.0,7160.0,16809.0,3283.0,13526.0,male,age_between_25_44,white
2018,91602,19358.0,1007.0,818.0,9.3,2.0,4.0,5.0,1.0,56.0,1702.0,9557000.0,1743.0,9557.0,3238.0,6319.0,female,age_between_25_44,white
2018,91604,32117.0,2043.0,1634.0,8.6,3.0,1.0,3.0,5.0,55.0,1840.0,14808000.0,2005.0,14808.0,6797.0,8011.0,female,age_above_45,white
2018,91605,52210.0,3123.0,2387.0,7.3,52.0,96.0,139.0,5.0,1990.0,1305.0,15774000.0,10497.0,15774.0,5799.0,9975.0,female,age_above_45,white
2018,91606,44476.0,2157.0,1654.0,7.0,78.0,110.0,102.0,22.0,749.0,1243.0,15439000.0,8139.0,15439.0,4725.0,10714.0,female,age_above_45,white
2018,91607,30873.0,1321.0,1082.0,8.9,6.0,5.0,12.0,10.0,95.0,1485.0,13673000.0,3266.0,13673.0,4097.0,9576.0,female,age_above_45,white
2019,90001,59832.0,908.0,690.0,8.7,38.0,49.0,131.0,36.0,947.372,1150.0,13669000.0,15255.0,13669.0,4904.0,8765.0,male,age_below_24,hispanic
2019,90002,53302.0,2405.0,1946.0,9.7,56.0,70.0,138.0,54.0,798.735,1187.0,12917000.0,16624.0,12917.0,4517.0,8400.0,female,age_below_24,hispanic
2019,90003,73730.0,6124.0,4933.0,9.0,42.0,50.0,213.0,95.0,1566.5470000000005,1212.0,17484000.0,22089.0,17484.0,4948.0,12536.0,female,age_below_24,hispanic
2019,90004,60541.0,3314.0,2645.0,4.6,24.0,36.0,31.0,75.0,840.9449999999999,1307.0,22004000.0,10767.0,22004.0,3651.0,18353.0,female,age_between_25_44,other_races
2019,90005,39732.0,1991.0,1563.0,5.6,34.0,31.0,8.0,86.0,602.8969999999999,1235.0,16781000.0,10330.0,16781.0,1299.0,15482.0,male,age_between_25_44,other_races
2019,90006,59576.0,3092.0,2436.0,7.0,43.0,74.0,44.0,90.0,837.605,1116.0,19337000.0,15940.0,19337.0,1748.0,17589.0,female,age_between_25_44,hispanic
2019,90007,42433.0,3281.0,2867.0,12.4,71.0,79.0,93.0,200.0,1704.3729999999998,1182.0,11919000.0,14962.0,11919.0,1465.0,10454.0,male,age_below_24,other_races
2019,90008,31754.0,2515.0,2236.0,10.1,19.0,16.0,24.0,3.0,251.223,1203.0,14858000.0,6680.0,14858.0,4906.0,9952.0,female,age_above_45,black
2019,90010,3822.0,756.0,607.0,7.9,19.0,10.0,4.0,73.0,453.1520000000001,1931.0,2029000.0,456.0,2029.0,357.0,1672.0,female,age_above_45,other_races
2019,90011,111165.0,5327.0,4194.0,8.2,105.0,78.0,193.0,176.0,2490.606,1178.0,24433000.0,33353.0,24433.0,6343.0,18090.0,male,age_below_24,hispanic
2019,90012,36552.0,3497.0,2823.0,7.3,24.0,19.0,35.0,245.0,2568.524,1688.0,13216000.0,7382.0,13216.0,1195.0,12021.0,male,age_between_25_44,other_races
2019,90013,12559.0,3819.0,3431.0,10.3,28.0,12.0,6.0,637.0,5032.558,741.0,7308000.0,5695.0,7308.0,573.0,6735.0,male,age_above_45,white
2019,90014,8688.0,1623.0,1435.0,7.9,28.0,8.0,4.0,639.0,4559.483,1710.0,5644000.0,3294.0,5644.0,145.0,5499.0,male,age_between_25_44,white
2019,90015,22651.0,3212.0,2654.0,6.2,102.0,56.0,73.0,377.0,2900.628,1375.0,10270000.0,6802.0,10270.0,1201.0,9069.0,male,age_between_25_44,hispanic
2019,90016,45899.0,2945.0,2613.0,5.2,26.0,17.0,66.0,17.0,520.206,1238.0,17218000.0,7749.0,17218.0,6353.0,10865.0,female,age_above_45,hispanic
2019,90017,27723.0,3491.0,2855.0,5.6,27.0,18.0,2.0,76.0,898.1,1117.0,11510000.0,9920.0,11510.0,480.0,11030.0,male,age_between_25_44,hispanic
2019,90018,53490.0,2700.0,2350.0,7.8,27.0,39.0,35.0,10.0,321.785,1189.0,16568000.0,10908.0,16568.0,5061.0,11507.0,female,age_above_45,hispanic
2019,90019,64534.0,3668.0,3122.0,4.3,11.0,16.0,40.0,22.0,319.016,1407.0,24464000.0,11071.0,24464.0,6836.0,17628.0,female,age_above_45,other_races
2019,90020,39189.0,1835.0,1414.0,4.8,15.0,31.0,10.0,90.0,612.005,1376.0,16396000.0,6027.0,16396.0,1529.0,14867.0,female,age_between_25_44,other_races
2019,90021,2945.0,2173.0,1675.0,16.4,43.0,13.0,25.0,617.0,4193.91,647.0,1734000.0,985.0,1734.0,156.0,1578.0,male,age_between_25_44,hispanic
2019,90023,46680.0,1741.0,1141.0,7.6,29.0,67.0,110.0,46.0,913.987,1139.0,11691000.0,11556.0,11691.0,3219.0,8472.0,male,age_below_24,hispanic
2019,90024,51627.0,1219.0,971.0,7.9,20.0,7.0,19.0,11.0,647.133,2265.0,16515000.0,12075.0,16515.0,4982.0,11533.0,female,age_below_24,white
2019,90025,46883.0,2459.0,1916.0,4.4,32.0,34.0,47.0,44.0,803.564,2062.0,22015000.0,5431.0,22015.0,5882.0,16133.0,male,age_between_25_44,white
2019,90026,68906.0,3742.0,3040.0,6.4,24.0,54.0,51.0,139.0,1077.793,1355.0,26045000.0,12784.0,26045.0,6170.0,19875.0,male,age_between_25_44,other_races
2019,90027,44770.0,2619.0,2013.0,6.0,13.0,32.0,17.0,50.0,530.374,1468.0,21668000.0,5954.0,21668.0,4156.0,17512.0,female,age_between_25_44,white
2019,90028,29774.0,5479.0,4266.0,8.1,35.0,47.0,42.0,129.0,1323.758,1419.0,16403000.0,6192.0,16403.0,777.0,15626.0,male,age_between_25_44,white
2019,90029,36668.0,1648.0,1364.0,7.8,30.0,38.0,25.0,59.0,780.0540000000001,1200.0,13997000.0,8506.0,13997.0,1418.0,12579.0,male,age_above_45,other_races
2019,90031,39916.0,1876.0,1367.0,8.5,28.0,51.0,104.0,24.0,516.667,1161.0,11739000.0,7867.0,11739.0,3715.0,8024.0,female,age_above_45,other_races
2019,90032,48031.0,1424.0,1116.0,8.6,14.0,18.0,49.0,5.0,241.248,1205.0,13493000.0,9073.0,13493.0,6770.0,6723.0,female,age_above_45,hispanic
2019,90033,49155.0,3005.0,2328.0,5.7,28.0,33.0,53.0,45.0,839.817,1091.0,13303000.0,14507.0,13303.0,2493.0,10810.0,female,age_below_24,hispanic
2019,90034,53861.0,2335.0,1873.0,4.6,37.0,24.0,65.0,29.0,414.9380000000001,1727.0,25248000.0,5247.0,25248.0,4681.0,20567.0,male,age_between_25_44,white
2019,90035,27272.0,1425.0,1200.0,3.7,7.0,11.0,18.0,6.0,114.899,1921.0,11816000.0,2242.0,11816.0,3875.0,7941.0,female,age_above_45,white
2019,90036,37965.0,2589.0,2279.0,5.2,12.0,7.0,4.0,18.0,274.34599999999995,2265.0,18559000.0,3988.0,18559.0,3207.0,15352.0,female,age_between_25_44,white
2019,90037,67640.0,4575.0,3847.0,7.7,30.0,41.0,75.0,190.0,1405.8229999999996,1106.0,17699000.0,22938.0,17699.0,4264.0,13435.0,male,age_below_24,hispanic
2019,90038,28580.0,1955.0,1551.0,5.8,32.0,36.0,25.0,50.0,676.7950000000001,1330.0,12229000.0,6796.0,12229.0,1115.0,11114.0,male,age_between_25_44,hispanic
2019,90039,29510.0,1275.0,958.0,5.8,9.0,14.0,38.0,15.0,201.219,1727.0,11685000.0,2997.0,11685.0,5318.0,6367.0,male,age_above_45,white
2019,90041,29090.0,938.0,604.0,6.1,10.0,16.0,22.0,16.0,144.967,1460.0,9661000.0,2977.0,9661.0,4899.0,4762.0,female,age_above_45,other_races
2019,90042,63193.0,1846.0,1436.0,6.8,32.0,25.0,34.0,25.0,254.387,1342.0,21017000.0,9641.0,21017.0,9444.0,11573.0,female,age_between_25_44,hispanic
2019,90043,45873.0,2368.0,1996.0,9.0,23.0,25.0,52.0,11.0,340.041,1137.0,17376000.0,8258.0,17376.0,9613.0,7763.0,female,age_above_45,black
2019,90044,99443.0,5291.0,4262.0,7.1,50.0,53.0,134.0,85.0,948.691,1137.0,29029.0,30107.0,29029.0,8533.0,20496.0,female,age_below_24,hispanic
2019,90045,40567.0,3691.0,2679.0,5.0,35.0,14.0,24.0,2.0,639.5909999999999,2132.0,15622000.0,3323.0,15622.0,8059.0,7563.0,female,age_above_45,white
2019,90046,50900.0,2221.0,1911.0,6.6,17.0,19.0,7.0,14.0,357.874,1699.0,29025000.0,6347.0,29025.0,6554.0,22471.0,male,age_between_25_44,white
2019,90047,51411.0,3075.0,2433.0,8.5,30.0,34.0,101.0,10.0,765.148,1241.0,17893000.0,8392.0,17893.0,10120.0,7773.0,female,age_above_45,black
2019,90048,21489.0,1854.0,1587.0,5.1,14.0,2.0,1.0,17.0,227.411,2144.0,11636000.0,1641.0,11636.0,3517.0,8119.0,female,age_between_25_44,white
2019,90049,36418.0,1178.0,1008.0,4.5,19.0,2.0,15.0,6.0,482.89,2238.0,16720000.0,2541.0,16720.0,8533.0,8187.0,female,age_above_45,white
2019,90056,7649.0,11.0,10.0,9.9,21.0,6.0,12.0,2.333333333333333,126.466,1826.0,3412000.0,490.0,3412.0,2288.0,1124.0,female,age_above_45,black
2019,90057,50152.0,2875.0,2448.0,7.0,51.0,60.0,29.0,118.0,1147.096,1079.0,17298000.0,14818.0,17298.0,648.0,16650.0,male,age_between_25_44,hispanic
2019,90058,2718.0,295.0,217.0,14.0,46.0,15.0,70.0,32.0,1394.3780000000002,635.0,706000.0,1342.0,706.0,85.0,621.0,female,age_below_24,hispanic
2019,90059,46185.0,2075.0,1757.0,10.7,53.0,43.0,118.0,38.0,710.5840000000001,986.0,10906000.0,11895.0,10906.0,5137.0,5769.0,female,age_below_24,hispanic
2019,90061,27873.0,1929.0,1534.0,5.7,121.0,32.0,173.0,53.0,827.364,1179.0,7396000.0,7731.0,7396.0,3097.0,4299.0,female,age_below_24,hispanic
2019,90062,35916.0,2417.0,2086.0,4.5,11.0,14.0,27.0,10.0,780.695,1255.0,10063000.0,6334.0,10063.0,4619.0,5444.0,female,age_above_45,hispanic
2019,90063,53980.0,430.0,324.0,8.0,16.0,29.0,85.0,10.333333333333332,315.42499999999995,1175.0,13686000.0,9710.0,13686.0,5448.0,8238.0,female,age_below_24,hispanic
2019,90064,25925.0,1610.0,1288.0,3.3,22.0,30.0,42.0,46.0,368.542,1955.0,11083000.0,2422.0,11083.0,6121.0,4962.0,female,age_above_45,white
2019,90065,46461.0,1907.0,1398.0,7.6,26.0,49.0,75.0,19.0,430.747,1318.0,15414000.0,6336.0,15414.0,7484.0,7930.0,female,age_above_45,hispanic
2019,90066,59167.0,1945.0,1593.0,5.4,38.0,60.0,85.0,45.0,650.1679999999999,1783.0,25785000.0,5735.0,25785.0,9378.0,16407.0,male,age_above_45,white
2019,90067,2428.0,79.0,63.0,6.2,2.0,1.0,1.0,2.0,10.789,3045.0,1421000.0,152.0,1421.0,1131.0,290.0,female,age_above_45,white
2019,90068,21092.0,1380.0,1150.0,9.1,2.0,4.0,3.0,16.0,118.826,1770.0,11316000.0,2350.0,11316.0,5605.0,5711.0,male,age_above_45,white
2019,90069,20230.0,395.0,354.0,4.9,1.0,2.0,1.0,2.0,82.40800000000002,1832.0,12488000.0,1856.0,12488.0,4520.0,7968.0,male,age_above_45,white
2019,90077,8382.0,242.0,221.0,4.4,2.0,1.6666666666666663,1.8,1.0,11.822,2566.0,3173000.0,362.0,3173.0,2731.0,442.0,female,age_above_45,white
2019,90089,3786.0,664.0,587.0,32.8,18.0,19.0,19.0,127.0,697.804,1063.0,9000.0,19.0,9.0,0.0,9.0,female,age_below_24,white
2019,90094,9827.0,270.0,237.0,3.5,3.0,6.0,6.0,10.0,28.31,3042.0,4361000.0,1066.0,4361.0,1708.0,2653.0,female,age_between_25_44,white
2019,90210,19314.0,234.0,213.0,4.9,1.0,2.0,1.6,2.0,44.985,2488.0,7936000.0,1150.0,7936.0,5856.0,2080.0,female,age_above_45,white
2019,90211,8019.0,16.0,13.0,6.3,1.0,1.0,1.0,1.0,42.789,1922.0,3661000.0,636.0,3661.0,1106.0,2555.0,female,age_above_45,white
2019,90230,32687.0,410.0,337.0,4.0,44.0,11.0,27.0,2.0,217.405,1789.0,13327000.0,3706.0,13327.0,7228.0,6099.0,female,age_above_45,white
2019,90232,14780.0,47.0,36.0,3.6,25.0,12.0,27.0,12.0,221.003,1778.0,6598000.0,987.0,6598.0,2393.0,4205.0,female,age_above_45,white
2019,90245,16731.0,11.0,7.0,6.5,3.0,5.0,3.0,1.6666666666666667,150.044,1928.0,6417000.0,990.0,6417.0,2792.0,3625.0,female,age_above_45,white
2019,90247,48293.0,626.0,458.0,5.7,9.0,20.0,29.0,9.0,217.264,1290.0,16001000.0,8318.0,16001.0,6164.0,9837.0,female,age_above_45,other_races
2019,90248,11607.0,337.0,226.0,4.8,166.0,59.0,244.0,27.0,998.507,1275.0,3777000.0,1218.0,3777.0,2544.0,1233.0,female,age_above_45,other_races
2019,90262,70536.0,1.0,1.0,8.4,23.0,15.0,8.0,18.0,193.517,1212.0,15374000.0,12109.0,15374.0,7059.0,8315.0,female,age_below_24,hispanic
2019,90272,21629.0,604.0,498.0,3.8,36.0,2.0,1.0,1.0,81.201,2537.0,8724000.0,942.0,8724.0,6904.0,1820.0,female,age_above_45,white
2019,90275,42146.0,44.0,29.0,4.0,3.0,1.0,2.5,1.0,19.63,2645.0,15544000.0,1755.0,15544.0,12139.0,3405.0,female,age_above_45,white
2019,90290,5681.0,2.0,2.0,6.5,4.0,5.5,14.0,8.0,53.388000000000005,2853.0,2275000.0,341.0,2275.0,1643.0,632.0,female,age_above_45,white
2019,90291,26950.0,2788.0,2261.0,5.2,83.0,108.0,96.0,120.0,1296.611,2100.0,13692000.0,2816.0,13692.0,4690.0,9002.0,male,age_between_25_44,white
2019,90292,23549.0,606.0,512.0,3.5,24.0,23.0,16.0,17.0,277.002,2968.0,12606000.0,3211.0,12606.0,3908.0,8698.0,male,age_above_45,white
2019,90293,12728.0,543.0,463.0,3.0,16.0,11.0,16.0,1.0,281.117,2281.0,6604000.0,796.0,6604.0,3217.0,3387.0,female,age_between_25_44,white
