quarter,zip_code,tract
2022_09,90059,06037540700
2022_09,90059,06037239330
2022_09,90059,06037243000
2022_09,90059,06037242000
2022_09,90059,06037540800
2022_09,90059,06037243100
2022_09,90059,06037541200
2022_09,90059,06037240900
2022_09,90061,06037240800
2022_09,90061,06037540902
2022_09,90061,06037241002
2022_09,90061,06037241400
2022_09,90061,06037540901
2022_09,90061,06037291110
2022_09,90061,06037291130
2022_09,90061,06037241300
2022_09,90061,06037241120
2022_09,90061,06037541200
2022_09,90061,06037241202
2022_09,90061,06037291120
2022_09,90061,06037241201
2022_09,90061,06037241001
2022_09,90061,06037540800
2022_09,90061,06037240900
2022_09,90061,06037241110
2022_09,90061,06037240800
2022_09,90061,06037540902
2022_09,90061,06037241002
2022_09,90061,06037241400
2022_09,90061,06037540901
2022_09,90061,06037291110
2022_09,90061,06037291130
2022_09,90061,06037241300
2022_09,90061,06037241120
2022_09,90061,06037541200
2022_09,90061,06037241202
2022_09,90061,06037291120
2022_09,90061,06037241201
2022_09,90061,06037241001
2022_09,90061,06037540800
2022_09,90061,06037240900
2022_09,90061,06037241110
2022_09,90062,06037232600
2022_09,90062,06037232500
2022_09,90062,06037231500
2022_09,90062,06037231300
2022_09,90062,06037231600
2022_09,90062,06037232300
2022_09,90062,06037231400
2022_09,90062,06037234502
2022_09,90062,06037234000
2022_09,90062,06037234600
2022_09,90062,06037234501
2022_09,90062,06037232200
2022_09,90062,06037232400
2022_09,90062,06037232600
2022_09,90062,06037232500
2022_09,90062,06037231500
2022_09,90062,06037231300
2022_09,90062,06037231600
2022_09,90062,06037232300
2022_09,90062,06037231400
2022_09,90062,06037234502
2022_09,90062,06037234000
2022_09,90062,06037234600
2022_09,90062,06037234501
2022_09,90062,06037232200
2022_09,90062,06037232400
2022_09,90063,06037201402
2022_09,90063,06037530902
2022_09,90063,06037531102
2022_09,90063,06037531101
2022_09,90063,06037530802
2022_09,90063,06037201700
2022_09,90063,06037204120
2022_09,90063,06037203900
2022_09,90063,06037531201
2022_09,90063,06037530602
2022_09,90063,06037203800
2022_09,90063,06037530700
2022_09,90063,06037203200
2022_09,90063,06037531000
2022_09,90063,06037204110
2022_09,90063,06037530801
2022_09,90063,06037530901
2022_09,90063,06037203100
2022_09,90063,06037204300
2022_09,90063,06037531503
2022_09,90063,06037530601
2022_09,90063,06037201402
2022_09,90063,06037530902
2022_09,90063,06037531102
2022_09,90063,06037531101
2022_09,90063,06037530802
2022_09,90063,06037201700
2022_09,90063,06037204120
2022_09,90063,06037203900
2022_09,90063,06037531201
2022_09,90063,06037530602
2022_09,90063,06037203800
2022_09,90063,06037530700
2022_09,90063,06037203200
2022_09,90063,06037531000
2022_09,90063,06037204110
2022_09,90063,06037530801
2022_09,90063,06037530901
2022_09,90063,06037203100
2022_09,90063,06037204300
2022_09,90063,06037531503
2022_09,90063,06037530601
2022_09,90064,06037271500
2022_09,90064,06037271702
2022_09,90064,06037269000
2022_09,90064,06037271300
2022_09,90064,06037271100
2022_09,90064,06037271701
2022_09,90064,06037269300
2022_09,90064,06037271600
2022_09,90064,06037271200
2022_09,90064,06037267700
2022_09,90064,06037267902
2022_09,90064,06037267600
2022_09,90064,06037267100
2022_09,90064,06037267200
2022_09,90064,06037267800
2022_09,90064,06037271500
2022_09,90064,06037271702
2022_09,90064,06037269000
2022_09,90064,06037271300
2022_09,90064,06037271100
2022_09,90064,06037271701
2022_09,90064,06037269300
2022_09,90064,06037271600
2022_09,90064,06037271200
2022_09,90064,06037267700
2022_09,90064,06037267902
2022_09,90064,06037267600
2022_09,90064,06037267100
2022_09,90064,06037267200
2022_09,90064,06037267800
2022_09,90065,06037185100
2022_09,90065,06037185204
2022_09,90065,06037187102
2022_09,90065,06037185203
2022_09,90065,06037199400
2022_09,90065,06037199000
2022_09,90065,06037186202
2022_09,90065,06037181300
2022_09,90065,06037185320
2022_09,90065,06037185202
2022_09,90065,06037186203
2022_09,90065,06037185310
2022_09,90065,06037186401
2022_09,90065,06037186404
2022_09,90065,06037186201
2022_09,90065,06037186100
2022_09,90065,06037186302
2022_09,90065,06037186403
2022_09,90065,06037186301
2022_09,90065,06037185100
2022_09,90065,06037185204
2022_09,90065,06037187102
2022_09,90065,06037185203
2022_09,90065,06037199400
2022_09,90065,06037199000
2022_09,90065,06037186202
2022_09,90065,06037181300
2022_09,90065,06037185320
2022_09,90065,06037185202
2022_09,90065,06037186203
2022_09,90065,06037185310
2022_09,90065,06037186401
2022_09,90065,06037186404
2022_09,90065,06037186201
2022_09,90065,06037186100
2022_09,90065,06037186302
2022_09,90065,06037186403
2022_09,90065,06037186301
2022_09,90066,06037275400
2022_09,90066,06037271400
2022_09,90066,06037275200
2022_09,90066,06037702803
2022_09,90066,06037272100
2022_09,90066,06037275602
2022_09,90066,06037271901
2022_09,90066,06037272201
2022_09,90066,06037271300
2022_09,90066,06037275311
2022_09,90066,06037273800
2022_09,90066,06037272202
2022_09,90066,06037273700
2022_09,90066,06037271801
2022_09,90066,06037273100
2022_09,90066,06037271600
2022_09,90066,06037275500
2022_09,90066,06037272301
2022_09,90066,06037275302
2022_09,90066,06037702802
2022_09,90066,06037275603
2022_09,90066,06037275102
2022_09,90066,06037271902
2022_09,90066,06037271500
2022_09,90066,06037272302
2022_09,90066,06037275400
2022_09,90066,06037271400
2022_09,90066,06037275200
2022_09,90066,06037702803
2022_09,90066,06037272100
2022_09,90066,06037275602
2022_09,90066,06037271901
2022_09,90066,06037272201
2022_09,90066,06037271300
2022_09,90066,06037275311
2022_09,90066,06037273800
2022_09,90066,06037272202
2022_09,90066,06037273700
2022_09,90066,06037271801
2022_09,90066,06037273100
2022_09,90066,06037271600
2022_09,90066,06037275500
2022_09,90066,06037272301
2022_09,90066,06037275302
2022_09,90066,06037702802
2022_09,90066,06037275603
2022_09,90066,06037275102
2022_09,90066,06037271902
2022_09,90066,06037271500
2022_09,90066,06037272302
2022_09,90067,06037267901
2022_09,90067,06037265700
2022_09,90067,06037267100
2022_09,90067,06037267901
2022_09,90067,06037265700
2022_09,90067,06037267100
2022_09,90068,06037189500
2022_09,90068,06037189600
2022_09,90068,06037194101
2022_09,90068,06037143700
2022_09,90068,06037189702
2022_09,90068,06037189300
2022_09,90068,06037980009
2022_09,90068,06037189701
2022_09,90068,06037143800
2022_09,90068,06037189400
2022_09,90068,06037189500
2022_09,90068,06037189600
2022_09,90068,06037194101
2022_09,90068,06037143700
2022_09,90068,06037189702
2022_09,90068,06037189300
2022_09,90068,06037980009
2022_09,90068,06037189701
2022_09,90068,06037143800
2022_09,90068,06037189400
2022_09,90069,06037194300
2022_09,90069,06037700300
2022_09,90069,06037194200
2022_09,90069,06037700400
2022_09,90069,06037194402
2022_09,90069,06037700502
2022_09,90069,06037700501
2022_09,90069,06037194300
2022_09,90069,06037700300
2022_09,90069,06037194200
2022_09,90069,06037700400
2022_09,90069,06037194402
2022_09,90069,06037700502
2022_09,90069,06037700501
2022_09,90071,06037207502
2022_09,90071,06037207710
2022_09,90071,06037207502
2022_09,90071,06037207710
2022_09,90073,06037701100
2022_09,90073,06037701100
2022_09,90077,06037261200
2022_09,90077,06037262200
2022_09,90077,06037141600
2022_09,90077,06037265301
2022_09,90077,06037262100
2022_09,90077,06037265100
2022_09,90077,06037261200
2022_09,90077,06037262200
2022_09,90077,06037141600
2022_09,90077,06037265301
2022_09,90077,06037262100
2022_09,90077,06037265100
2022_09,90079,06037207900
2022_09,90079,06037224410
2022_09,90079,06037207900
2022_09,90079,06037224410
2022_09,90089,06037221820
2022_09,90089,06037231220
2022_09,90089,06037224700
2022_09,90089,06037221900
2022_09,90089,06037222700
2022_09,90089,06037203300
2022_09,90089,06037231100
2022_09,90089,06037221820
2022_09,90089,06037231220
2022_09,90089,06037224700
2022_09,90089,06037221900
2022_09,90089,06037222700
2022_09,90089,06037203300
2022_09,90089,06037231100
2022_09,90094,06037275602
2022_09,90094,06037275602
2022_09,90095,06037265301
2022_09,90095,06037265305
2022_09,90095,06037265202
2022_09,90095,06037265301
2022_09,90095,06037265305
2022_09,90095,06037265202
2022_09,90210,06037214901
2022_09,90210,06037700801
2022_09,90210,06037194300
2022_09,90210,06037700501
2022_09,90210,06037700700
2022_09,90210,06037143901
2022_09,90210,06037261200
2022_09,90210,06037261102
2022_09,90210,06037261101
2022_09,90210,06037262100
2022_09,90210,06037143902
2022_09,90210,06037141700
2022_09,90210,06037700600
2022_09,90210,06037214901
2022_09,90210,06037700801
2022_09,90210,06037194300
2022_09,90210,06037700501
2022_09,90210,06037700700
2022_09,90210,06037143901
2022_09,90210,06037261200
2022_09,90210,06037261102
2022_09,90210,06037261101
2022_09,90210,06037262100
2022_09,90210,06037143902
2022_09,90210,06037141700
2022_09,90210,06037700600
2022_09,90211,06037700902
2022_09,90211,06037700400
2022_09,90211,06037700802
2022_09,90211,06037700901
2022_09,90211,06037700801
2022_09,90211,06037700902
2022_09,90211,06037700400
2022_09,90211,06037700802
2022_09,90211,06037700901
2022_09,90211,06037700801
2022_09,90212,06037701000
2022_09,90212,06037269000
2022_09,90212,06037269100
2022_09,90212,06037700801
2022_09,90212,06037700902
2022_09,90212,06037701000
2022_09,90212,06037269000
2022_09,90212,06037269100
2022_09,90212,06037700801
2022_09,90212,06037700902
2022_09,90230,06037275101
2022_09,90230,06037702802
2022_09,90230,06037275603
2022_09,90230,06037275602
2022_09,90230,06037703002
2022_09,90230,06037275500
2022_09,90230,06037702700
2022_09,90230,06037702801
2022_09,90230,06037702600
2022_09,90230,06037702502
2022_09,90230,06037275102
2022_09,90230,06037702501
2022_09,90230,06037703001
2022_09,90230,06037275101
2022_09,90230,06037702802
2022_09,90230,06037275603
2022_09,90230,06037275602
2022_09,90230,06037703002
2022_09,90230,06037275500
2022_09,90230,06037702700
2022_09,90230,06037702801
2022_09,90230,06037702600
2022_09,90230,06037702502
2022_09,90230,06037275102
2022_09,90230,06037702501
2022_09,90230,06037703001
2022_09,90232,06037270100
2022_09,90232,06037269905
2022_09,90232,06037702801
2022_09,90232,06037702502
2022_09,90232,06037269903
2022_09,90232,06037270200
2022_09,90232,06037702501
2022_09,90232,06037702400
2022_09,90232,06037270100
2022_09,90232,06037269905
2022_09,90232,06037702801
2022_09,90232,06037702502
2022_09,90232,06037269903
2022_09,90232,06037270200
2022_09,90232,06037702501
2022_09,90232,06037702400
2022_09,90245,06037620101
2022_09,90245,06037980030
2022_09,90245,06037620001
2022_09,90245,06037620002
2022_09,90245,06037602302
2022_09,90245,06037620102
2022_09,90245,06037980028
2022_09,90245,06037980013
2022_09,90245,06037620101
2022_09,90245,06037980030
2022_09,90245,06037620001
2022_09,90245,06037620002
2022_09,90245,06037602302
2022_09,90245,06037620102
2022_09,90245,06037980028
2022_09,90245,06037980013
2022_09,90247,06037603101
2022_09,90247,06037603302
2022_09,90247,06037291110
2022_09,90247,06037603600
2022_09,90247,06037603400
2022_09,90247,06037650001
2022_09,90247,06037291130
2022_09,90247,06037603004
2022_09,90247,06037602900
2022_09,90247,06037603102
2022_09,90247,06037602802
2022_09,90247,06037291210
2022_09,90247,06037291220
2022_09,90247,06037603001
2022_09,90247,06037291120
2022_09,90247,06037603006
2022_09,90247,06037603301
2022_09,90247,06037603005
2022_09,90247,06037603101
2022_09,90247,06037603302
2022_09,90247,06037291110
2022_09,90247,06037603600
2022_09,90247,06037603400
2022_09,90247,06037650001
2022_09,90247,06037291130
2022_09,90247,06037603004
2022_09,90247,06037602900
2022_09,90247,06037603102
2022_09,90247,06037602802
2022_09,90247,06037291210
2022_09,90247,06037291220
2022_09,90247,06037603001
2022_09,90247,06037291120
2022_09,90247,06037603006
2022_09,90247,06037603301
2022_09,90247,06037603005
2022_09,90248,06037540902
2022_09,90248,06037292000
2022_09,90248,06037291210
2022_09,90248,06037291300
2022_09,90248,06037543501
2022_09,90248,06037603101
2022_09,90248,06037291120
2022_09,90248,06037543400
2022_09,90248,06037543100
2022_09,90248,06037603102
2022_09,90248,06037603302
2022_09,90248,06037291130
2022_09,90248,06037650101
2022_09,90248,06037541002
2022_09,90248,06037291220
2022_09,90248,06037541100
2022_09,90248,06037541001
2022_09,90248,06037650200
2022_09,90248,06037543000
2022_09,90248,06037603200
2022_09,90248,06037540902
2022_09,90248,06037292000
2022_09,90248,06037291210
2022_09,90248,06037291300
2022_09,90248,06037543501
2022_09,90248,06037603101
2022_09,90248,06037291120
2022_09,90248,06037543400
2022_09,90248,06037543100
2022_09,90248,06037603102
2022_09,90248,06037603302
2022_09,90248,06037291130
2022_09,90248,06037650101
2022_09,90248,06037541002
2022_09,90248,06037291220
2022_09,90248,06037541100
2022_09,90248,06037541001
2022_09,90248,06037650200
2022_09,90248,06037543000
2022_09,90248,06037603200
2022_09,90250,06037980028
2022_09,90250,06037602200
2022_09,90250,06037603801
2022_09,90250,06037602301
2022_09,90250,06037602103
2022_09,90250,06037602504
2022_09,90250,06037602403
2022_09,90250,06037602302
2022_09,90250,06037602700
2022_09,90250,06037603702
2022_09,90250,06037603900
2022_09,90250,06037603704
2022_09,90250,06037602404
2022_09,90250,06037602106
2022_09,90250,06037603703
2022_09,90250,06037602105
2022_09,90250,06037602402
2022_09,90250,06037602508
2022_09,90250,06037602506
2022_09,90250,06037602505
2022_09,90250,06037602507
2022_09,90250,06037602002
2022_09,90250,06037602509
2022_09,90250,06037602104
2022_09,90250,06037980028
2022_09,90250,06037602200
2022_09,90250,06037603801
2022_09,90250,06037602301
2022_09,90250,06037602103
2022_09,90250,06037602504
2022_09,90250,06037602403
2022_09,90250,06037602302
2022_09,90250,06037602700
2022_09,90250,06037603702
2022_09,90250,06037603900
2022_09,90250,06037603704
2022_09,90250,06037602404
2022_09,90250,06037602106
2022_09,90250,06037603703
2022_09,90250,06037602105
2022_09,90250,06037602402
2022_09,90250,06037602508
2022_09,90250,06037602506
2022_09,90250,06037602505
2022_09,90250,06037602507
2022_09,90250,06037602002
2022_09,90250,06037602509
2022_09,90250,06037602104
2022_09,90262,06037536103
2022_09,90262,06037540502
2022_09,90262,06037540102
2022_09,90262,06037540501
2022_09,90262,06037540000
2022_09,90262,06037535607
2022_09,90262,06037540202
2022_09,90262,06037541700
2022_09,90262,06037540300
2022_09,90262,06037535605
2022_09,90262,06037536104
2022_09,90262,06037541801
2022_09,90262,06037540203
2022_09,90262,06037540101
2022_09,90262,06037540201
2022_09,90262,06037541802
2022_09,90262,06037536103
2022_09,90262,06037540502
2022_09,90262,06037540102
2022_09,90262,06037540501
2022_09,90262,06037540000
2022_09,90262,06037535607
2022_09,90262,06037540202
2022_09,90262,06037541700
2022_09,90262,06037540300
2022_09,90262,06037535605
2022_09,90262,06037536104
2022_09,90262,06037541801
2022_09,90262,06037540203
2022_09,90262,06037540101
2022_09,90262,06037540201
2022_09,90262,06037541802
2022_09,90265,06111007300
2022_09,90265,06037800408
2022_09,90265,06037800410
2022_09,90265,06037800504
2022_09,90265,06037800102
2022_09,90265,06037800506
2022_09,90265,06037800330
2022_09,90265,06037800326
2022_09,90265,06037262604
2022_09,90265,06037800406
2022_09,90265,06111007300
2022_09,90265,06037800408
2022_09,90265,06037800410
2022_09,90265,06037800504
2022_09,90265,06037800102
2022_09,90265,06037800506
2022_09,90265,06037800330
2022_09,90265,06037800326
2022_09,90265,06037262604
2022_09,90265,06037800406
2022_09,90272,06037262501
2022_09,90272,06037262604
2022_09,90272,06037262400
2022_09,90272,06037980019
2022_09,90272,06037262706
2022_09,90272,06037262802
2022_09,90272,06037262601
2022_09,90272,06037262704
2022_09,90272,06037262501
2022_09,90272,06037262604
2022_09,90272,06037262400
2022_09,90272,06037980019
2022_09,90272,06037262706
2022_09,90272,06037262802
2022_09,90272,06037262601
2022_09,90272,06037262704
2022_09,90275,06037670326
2022_09,90275,06037670403
2022_09,90275,06037670324
2022_09,90275,06037670413
2022_09,90275,06037670602
2022_09,90275,06037670701
2022_09,90275,06037296401
2022_09,90275,06037670407
2022_09,90275,06037670500
2022_09,90275,06037296300
2022_09,90275,06037670702
2022_09,90275,06037670405
2022_09,90275,06037670406
2022_09,90275,06037670416
2022_09,90275,06037670411
2022_09,90275,06037670326
2022_09,90275,06037670403
2022_09,90275,06037670324
2022_09,90275,06037670413
2022_09,90275,06037670602
2022_09,90275,06037670701
2022_09,90275,06037296401
2022_09,90275,06037670407
2022_09,90275,06037670500
2022_09,90275,06037296300
2022_09,90275,06037670702
2022_09,90275,06037670405
2022_09,90275,06037670406
2022_09,90275,06037670416
2022_09,90275,06037670411
2022_09,90280,06037540202
2022_09,90280,06037536102
2022_09,90280,06037536000
2022_09,90280,06037535902
2022_09,90280,06037534301
2022_09,90280,06037540201
2022_09,90280,06037535503
2022_09,90280,06037536104
2022_09,90280,06037540300
2022_09,90280,06037535605
2022_09,90280,06037536200
2022_09,90280,06037553601
2022_09,90280,06037535804
2022_09,90280,06037535803
2022_09,90280,06037535701
2022_09,90280,06037535702
2022_09,90280,06037535502
2022_09,90280,06037535603
2022_09,90280,06037535606
2022_09,90280,06037551600
2022_09,90280,06037535901
2022_09,90280,06037535607
2022_09,90280,06037535604
2022_09,90280,06037535802
2022_09,90280,06037553602
2022_09,90280,06037540101
2022_09,90280,06037551501
2022_09,90280,06037535501
2022_09,90280,06037536103
2022_09,90280,06037540202
2022_09,90280,06037536102
2022_09,90280,06037536000
2022_09,90280,06037535902
2022_09,90280,06037534301
2022_09,90280,06037540201
2022_09,90280,06037535503
2022_09,90280,06037536104
2022_09,90280,06037540300
2022_09,90280,06037535605
2022_09,90280,06037536200
2022_09,90280,06037553601
2022_09,90280,06037535804
2022_09,90280,06037535803
2022_09,90280,06037535701
2022_09,90280,06037535702
2022_09,90280,06037535502
2022_09,90280,06037535603
2022_09,90280,06037535606
2022_09,90280,06037551600
2022_09,90280,06037535901
2022_09,90280,06037535607
2022_09,90280,06037535604
2022_09,90280,06037535802
2022_09,90280,06037553602
2022_09,90280,06037540101
2022_09,90280,06037551501
2022_09,90280,06037535501
2022_09,90280,06037536103
2022_09,90290,06037800101
2022_09,90290,06037800506
2022_09,90290,06037800102
2022_09,90290,06037800101
2022_09,90290,06037800506
2022_09,90290,06037800102
2022_09,90291,06037273800
2022_09,90291,06037273600
2022_09,90291,06037702803
2022_09,90291,06037273300
2022_09,90291,06037273502
2022_09,90291,06037273402
2022_09,90291,06037273700
2022_09,90291,06037273902
2022_09,90291,06037273100
2022_09,90291,06037274100
2022_09,90291,06037273200
2022_09,90291,06037273800
2022_09,90291,06037273600
2022_09,90291,06037702803
2022_09,90291,06037273300
2022_09,90291,06037273502
2022_09,90291,06037273402
2022_09,90291,06037273700
2022_09,90291,06037273902
2022_09,90291,06037273100
2022_09,90291,06037274100
2022_09,90291,06037273200
2022_09,90292,06037275400
2022_09,90292,06037275302
2022_09,90292,06037702803
2022_09,90292,06037274100
2022_09,90292,06037702901
2022_09,90292,06037273902
2022_09,90292,06037274202
2022_09,90292,06037275400
2022_09,90292,06037275302
2022_09,90292,06037702803
2022_09,90292,06037274100
2022_09,90292,06037702901
2022_09,90292,06037273902
2022_09,90292,06037274202
2022_09,90293,06037980028
2022_09,90293,06037276604
2022_09,90293,06037276603
2022_09,90293,06037278102
2022_09,90293,06037276601
2022_09,90293,06037980028
2022_09,90293,06037276604
2022_09,90293,06037276603
2022_09,90293,06037278102
2022_09,90293,06037276601
2022_09,90301,06037601401
2022_09,90301,06037601202
2022_09,90301,06037600902
2022_09,90301,06037601002
2022_09,90301,06037601402
2022_09,90301,06037601212
2022_09,90301,06037277400
2022_09,90301,06037601302
2022_09,90301,06037601100
2022_09,90301,06037600702
2022_09,90301,06037601211
2022_09,90301,06037601001
2022_09,90301,06037601401
2022_09,90301,06037601202
2022_09,90301,06037600902
2022_09,90301,06037601002
2022_09,90301,06037601402
2022_09,90301,06037601212
2022_09,90301,06037277400
2022_09,90301,06037601302
2022_09,90301,06037601100
2022_09,90301,06037600702
2022_09,90301,06037601211
2022_09,90301,06037601001
2022_09,90302,06037703002
2022_09,90302,06037601301
2022_09,90302,06037600912
2022_09,90302,06037601303
2022_09,90302,06037601302
2022_09,90302,06037600911
2022_09,90302,06037600902
2022_09,90302,06037703002
2022_09,90302,06037601301
2022_09,90302,06037600912
2022_09,90302,06037601303
2022_09,90302,06037601302
2022_09,90302,06037600911
2022_09,90302,06037600902
2022_09,90304,06037601600
2022_09,90304,06037602103
2022_09,90304,06037601402
2022_09,90304,06037601801
2022_09,90304,06037601501
2022_09,90304,06037980013
2022_09,90304,06037602104
2022_09,90304,06037601100
2022_09,90304,06037601202
2022_09,90304,06037602200
2022_09,90304,06037600502
2022_09,90304,06037601802
2022_09,90304,06037601700
2022_09,90304,06037601502
2022_09,90304,06037601600
2022_09,90304,06037602103
2022_09,90304,06037601402
2022_09,90304,06037601801
2022_09,90304,06037601501
2022_09,90304,06037980013
2022_09,90304,06037602104
2022_09,90304,06037601100
2022_09,90304,06037601202
2022_09,90304,06037602200
2022_09,90304,06037600502
2022_09,90304,06037601802
2022_09,90304,06037601700
2022_09,90304,06037601502
2022_09,90305,06037600703
2022_09,90305,06037600702
2022_09,90305,06037600802
2022_09,90305,06037600704
2022_09,90305,06037600801
2022_09,90305,06037235202
2022_09,90305,06037600703
2022_09,90305,06037600702
2022_09,90305,06037600802
2022_09,90305,06037600704
2022_09,90305,06037600801
2022_09,90305,06037235202
2022_09,90402,06037264000
2022_09,90402,06037262706
2022_09,90402,06037701201
2022_09,90402,06037701202
2022_09,90402,06037262802
2022_09,90402,06037701304
2022_09,90402,06037264302
2022_09,90402,06037264000
2022_09,90402,06037262706
2022_09,90402,06037701201
2022_09,90402,06037701202
2022_09,90402,06037262802
2022_09,90402,06037701304
2022_09,90402,06037264302
2022_09,90403,06037701601
2022_09,90403,06037701501
2022_09,90403,06037701502
2022_09,90403,06037701201
2022_09,90403,06037701304
2022_09,90403,06037701202
2022_09,90403,06037701302
2022_09,90403,06037701402
2022_09,90403,06037701602
2022_09,90403,06037701601
2022_09,90403,06037701501
2022_09,90403,06037701502
2022_09,90403,06037701201
2022_09,90403,06037701304
2022_09,90403,06037701202
2022_09,90403,06037701302
2022_09,90403,06037701402
2022_09,90403,06037701602
2022_09,90404,06037701902
2022_09,90404,06037701801
2022_09,90404,06037701702
2022_09,90404,06037701802
2022_09,90404,06037701602
2022_09,90404,06037701502
2022_09,90404,06037701701
2022_09,90404,06037701902
2022_09,90404,06037701801
2022_09,90404,06037701702
2022_09,90404,06037701802
2022_09,90404,06037701602
2022_09,90404,06037701502
2022_09,90404,06037701701
2022_09,90405,06037701802
2022_09,90405,06037702202
2022_09,90405,06037702201
2022_09,90405,06037273100
2022_09,90405,06037701902
2022_09,90405,06037273300
2022_09,90405,06037702102
2022_09,90405,06037702300
2022_09,90405,06037701801
2022_09,90405,06037273402
2022_09,90405,06037702002
2022_09,90405,06037701802
2022_09,90405,06037702202
2022_09,90405,06037702201
2022_09,90405,06037273100
2022_09,90405,06037701902
2022_09,90405,06037273300
2022_09,90405,06037702102
2022_09,90405,06037702300
2022_09,90405,06037701801
2022_09,90405,06037273402
2022_09,90405,06037702002
2022_09,90501,06037293201
2022_09,90501,06037293202
2022_09,90501,06037650901
2022_09,90501,06037651001
2022_09,90501,06037650401
2022_09,90501,06037292000
2022_09,90501,06037670001
2022_09,90501,06037543602
2022_09,90501,06037651002
2022_09,90501,06037980005
2022_09,90501,06037650800
2022_09,90501,06037650902
2022_09,90501,06037293302
2022_09,90501,06037293201
2022_09,90501,06037293202
2022_09,90501,06037650901
2022_09,90501,06037651001
2022_09,90501,06037650401
2022_09,90501,06037292000
2022_09,90501,06037670001
2022_09,90501,06037543602
2022_09,90501,06037651002
2022_09,90501,06037980005
2022_09,90501,06037650800
2022_09,90501,06037650902
2022_09,90501,06037293302
2022_09,90502,06037543501
2022_09,90502,06037543503
2022_09,90502,06037292000
2022_09,90502,06037543502
2022_09,90502,06037543602
2022_09,90502,06037543501
2022_09,90502,06037543503
2022_09,90502,06037292000
2022_09,90502,06037543502
2022_09,90502,06037543602
2022_09,90504,06037603302
2022_09,90504,06037603400
2022_09,90504,06037620602
2022_09,90504,06037650200
2022_09,90504,06037650004
2022_09,90504,06037603702
2022_09,90504,06037980005
2022_09,90504,06037650003
2022_09,90504,06037650001
2022_09,90504,06037604100
2022_09,90504,06037603600
2022_09,90504,06037650300
2022_09,90504,06037650102
2022_09,90504,06037650101
2022_09,90504,06037603302
2022_09,90504,06037603400
2022_09,90504,06037620602
2022_09,90504,06037650200
2022_09,90504,06037650004
2022_09,90504,06037603702
2022_09,90504,06037980005
2022_09,90504,06037650003
2022_09,90504,06037650001
2022_09,90504,06037604100
2022_09,90504,06037603600
2022_09,90504,06037650300
2022_09,90504,06037650102
2022_09,90504,06037650101
2022_09,90710,06037543603
2022_09,90710,06037293301
2022_09,90710,06037293307
2022_09,90710,06037293202
2022_09,90710,06037670100
2022_09,90710,06037294410
2022_09,90710,06037543602
2022_09,90710,06037293306
2022_09,90710,06037293304
2022_09,90710,06037294421
2022_09,90710,06037980015
2022_09,90710,06037293302
2022_09,90710,06037543603
2022_09,90710,06037293301
2022_09,90710,06037293307
2022_09,90710,06037293202
2022_09,90710,06037670100
2022_09,90710,06037294410
2022_09,90710,06037543602
2022_09,90710,06037293306
2022_09,90710,06037293304
2022_09,90710,06037294421
2022_09,90710,06037980015
2022_09,90710,06037293302
2022_09,90717,06037980015
2022_09,90717,06037670002
2022_09,90717,06037293302
2022_09,90717,06037651401
2022_09,90717,06037293307
2022_09,90717,06037670100
2022_09,90717,06037293306
2022_09,90717,06037670003
2022_09,90717,06037651101
2022_09,90717,06037670701
2022_09,90717,06037670001
2022_09,90717,06037651001
2022_09,90717,06037293304
2022_09,90717,06037670201
2022_09,90717,06037980015
2022_09,90717,06037670002
2022_09,90717,06037293302
2022_09,90717,06037651401
2022_09,90717,06037293307
2022_09,90717,06037670100
2022_09,90717,06037293306
2022_09,90717,06037670003
2022_09,90717,06037651101
2022_09,90717,06037670701
2022_09,90717,06037670001
2022_09,90717,06037651001
2022_09,90717,06037293304
2022_09,90717,06037670201
2022_09,90731,06037296300
2022_09,90731,06037297602
2022_09,90731,06037980015
2022_09,90731,06037297500
2022_09,90731,06037296402
2022_09,90731,06037297202
2022_09,90731,06037297300
2022_09,90731,06037980033
2022_09,90731,06037296500
2022_09,90731,06037609900
2022_09,90731,06037295103
2022_09,90731,06037297110
2022_09,90731,06037296600
2022_09,90731,06037294701
2022_09,90731,06037297000
2022_09,90731,06037296902
2022_09,90731,06037296220
2022_09,90731,06037297201
2022_09,90731,06037296901
2022_09,90731,06037296210
2022_09,90731,06037297120
2022_09,90731,06037980031
2022_09,90731,06037297601
2022_09,90731,06037296300
2022_09,90731,06037297602
2022_09,90731,06037980015
2022_09,90731,06037297500
2022_09,90731,06037296402
2022_09,90731,06037297202
2022_09,90731,06037297300
2022_09,90731,06037980033
2022_09,90731,06037296500
2022_09,90731,06037609900
2022_09,90731,06037295103
2022_09,90731,06037297110
2022_09,90731,06037296600
2022_09,90731,06037294701
2022_09,90731,06037297000
2022_09,90731,06037296902
2022_09,90731,06037296220
2022_09,90731,06037297201
2022_09,90731,06037296901
2022_09,90731,06037296210
2022_09,90731,06037297120
2022_09,90731,06037980031
2022_09,90731,06037297601
2022_09,90732,06037670701
2022_09,90732,06037297000
2022_09,90732,06037296300
2022_09,90732,06037670702
2022_09,90732,06037609900
2022_09,90732,06037296401
2022_09,90732,06037296402
2022_09,90732,06037295103
2022_09,90732,06037980015
2022_09,90732,06037297300
2022_09,90732,06037297500
2022_09,90732,06037297400
2022_09,90732,06037670701
2022_09,90732,06037297000
2022_09,90732,06037296300
2022_09,90732,06037670702
2022_09,90732,06037609900
2022_09,90732,06037296401
2022_09,90732,06037296402
2022_09,90732,06037295103
