tract,total cars,total vans,total campers or rvs,total tents,total homeless individuals
920111,0,0,0,0, -   
920112,0,0,0,0, -   
920114,0,0,0,0,6
920115,0,0,0,1,11
920116,0,0,0,0, -   
920118,0,0,0,0, -   
920119,0,0,0,0, -   
920200,0,0,0,0, -   
920303,0,0,1,0,1
920312,0,0,0,0, -   
920313,4,0,3,0,11
920314,2,6,0,1,35
920322,0,1,0,0,1
920326,0,0,0,0, -   
920328,3,0,0,0,4
920329,0,0,0,0, -   
920330,0,0,0,0, -   
920331,0,0,0,0,3
920332,0,0,0,5,7
920334,0,0,3,0,4
920336,0,0,0,3,10
920337,0,0,0,0,18
920338,0,0,0,0, -   
920339,0,0,0,0,4
930101,0,0,0,0, -   
930200,0,0,0,0,4
930301,0,0,0,0, -   
930401,0,0,1,0,2
980001,2,1,9,0,21
980002,0,0,0,0, -   
980003,0,0,0,0, -   
980004,15,0,18,1,54
980005,0,1,0,6,22
980008,0,2,1,6,24
980009,0,0,0,9,102
980010,5,1,6,1,43
980013,0,0,0,0,8
980014,7,0,88,1,169
980015,0,0,0,9,81
980019,0,0,1,0,4
980020,0,0,0,0, -   
980021,1,3,19,24,143
980022,0,0,0,0, -   
980023,0,0,0,0, -   
980024,0,1,0,0,52
980025,0,0,1,0,3
980026,0,0,0,0,4
980028,1,0,3,6,23
980030,0,0,0,0, -   
980031,0,0,1,18,41
