tract,total cars,total vans,total campers or rvs,total tents,total homeless individuals
402703,0,0,0,0,0
402705,0,0,0,0,0
402706,0,0,1,0,5
402801,0,0,0,1,32
402803,0,0,0,0,0
402804,0,0,0,0,0
402902,2,0,1,0,16
402903,0,0,1,1,7
402904,0,0,0,0,2
403000,0,0,4,3,23
403200,0,0,1,0,3
403303,0,0,0,0,2
403304,0,0,0,0,0
403305,0,0,0,0,0
403312,0,0,0,0,0
403316,0,0,1,0,2
403317,0,1,0,1,5
403318,1,0,1,0,11
403319,0,0,0,0,0
403320,0,0,0,0,0
403321,0,0,0,0,2
403322,0,0,0,0,0
403323,0,0,0,0,0
403324,0,0,0,0,0
403325,0,0,0,0,0
403401,0,0,1,0,2
403402,0,0,0,0,1
403403,0,0,0,0,0
403404,0,0,0,0,0
403405,0,0,1,0,2
403406,0,0,0,0,0
403407,0,0,0,0,0
403408,0,0,0,0,1
403500,0,0,0,0,0
403600,0,0,0,0,0
403702,0,0,0,0,0
403703,0,0,0,0,0
403721,1,1,1,0,6
403722,0,0,0,0,2
403801,2,0,1,0,5
403802,2,1,7,1,26
403901,0,0,0,0,0
403902,0,0,0,0,0
404000,0,0,0,0,0
404100,0,1,0,0,9
404201,0,0,0,0,1
404202,3,0,0,0,17
404301,0,0,0,0,3
404302,0,0,0,0,3
404401,2,0,1,0,6
404402,0,0,9,0,29
404501,0,0,3,1,13
404503,0,0,0,0,3
404504,0,0,3,0,11
404600,7,2,6,2,50
404701,1,1,0,0,13
404702,0,0,3,0,12
404703,1,0,0,0,5
404801,1,0,1,0,7
404802,2,4,1,0,16
404803,2,1,3,0,22
404901,0,0,1,0,3
404902,0,0,0,0,0
404903,0,0,0,0,0
405001,0,0,1,0,3
405002,0,1,4,0,15
405101,0,0,0,0,0
405102,0,1,1,0,12
405201,0,0,1,0,2
405202,0,4,2,0,24
405203,0,2,2,0,8
405301,0,0,0,0,0
405302,1,0,0,0,6
405400,0,0,1,0,4
405500,0,0,0,1,10
405600,2,0,0,0,12
405701,0,1,0,0,3
405702,0,0,0,0,12
405800,9,1,0,0,20
405900,0,0,0,0,3
406000,1,2,3,0,17
406101,2,0,1,0,16
406102,0,0,0,0,0
406200,1,0,0,0,7
406300,2,0,1,0,7
406402,0,0,0,0,0
406411,0,0,0,0,0
406412,0,0,0,0,0
406500,0,0,1,1,17
406601,0,0,0,0,0
406602,0,0,0,0,3
406701,0,0,0,0,2
406702,4,3,4,2,89
406800,0,0,1,0,2
406901,1,0,4,0,14
406902,0,1,3,0,8
407001,0,0,1,0,2
407002,0,0,0,19,120
407101,0,0,1,0,6
407102,0,0,2,0,5
407200,0,0,0,0,1
407301,0,0,0,0,0
407302,2,1,0,0,5
407400,0,0,0,0,0
407501,1,1,1,0,16
407502,0,0,0,0,0
407601,0,0,0,0,1
407602,0,0,0,0,12
407701,0,0,0,0,0
407702,0,0,0,0,1
407801,0,0,0,1,7
407802,0,0,2,0,4
407900,0,0,3,0,17
408003,0,0,0,0,0
408004,0,0,0,0,0
408005,1,0,1,0,4
408006,0,0,0,0,0
408133,0,0,0,0,0
408134,0,0,0,0,1
408135,0,0,0,0,0
408136,0,0,0,0,0
408137,0,0,0,0,0
408138,0,1,1,0,4
408139,0,0,0,0,0
408140,0,1,1,0,6
408141,0,0,0,0,0
408202,0,2,2,0,16
408211,0,0,0,0,4
408212,0,0,0,0,3
408301,0,0,3,4,27
408302,0,0,0,3,32
408303,0,0,0,0,0
408401,2,1,1,0,10
408402,5,0,0,0,10
408501,0,0,0,0,14
408503,0,0,0,0,0
408504,3,0,0,0,5
408505,0,0,0,0,0
408623,0,0,0,0,1
408624,0,0,0,0,0
408625,0,0,0,0,1
408626,1,0,0,0,9
408627,0,0,0,1,2
408628,0,0,0,0,0
408629,0,0,0,0,0
408630,0,0,0,0,2
408631,0,0,1,0,5
408703,0,0,0,0,0
408704,2,1,1,0,7
408705,0,0,0,0,12
408706,0,0,0,0,0
408722,0,0,1,0,2
408723,0,2,1,0,8
408724,1,1,0,0,3
408800,1,0,2,1,175
430002,0,1,0,0,6
430003,0,0,0,0,0
430101,0,3,4,0,26
430102,0,0,0,0,1
430200,0,0,0,0,0
430301,0,0,1,0,4
430302,0,0,0,0,1
430400,0,0,0,0,1
430501,0,0,0,0,0
430502,0,0,0,0,1
430600,0,0,0,0,2
430701,1,0,0,0,4
430721,1,1,0,0,3
430723,0,0,0,0,0
430724,0,0,0,0,0
430801,0,0,2,0,4
430802,0,0,0,0,0
430803,0,0,0,0,0
430901,0,1,1,0,8
430902,0,0,0,0,2
431001,1,0,1,0,12
431002,1,0,0,0,4
431100,0,0,2,0,8
431200,0,0,0,0,0
431300,1,0,0,0,2
431400,0,0,2,0,9
431501,0,0,0,0,0
431502,0,0,0,0,0
431600,0,0,0,0,0
431700,0,0,0,0,0
431800,0,0,0,0,0
431900,0,0,0,0,9
432000,0,0,0,0,3
432101,0,0,0,0,0
432102,0,0,0,0,0
432201,0,0,0,0,0
432202,0,0,0,0,0
432300,1,0,2,0,11
432401,0,0,0,0,1
432402,0,0,0,0,2
432500,1,0,1,0,6
432601,0,0,0,0,6
432602,0,0,0,0,0
432700,0,0,0,0,6
432801,9,5,2,0,51
432802,1,1,0,1,16
432901,2,0,0,0,8
432902,0,0,0,0,0
433101,0,0,0,0,2
433102,0,0,0,1,36
433200,7,1,0,2,33
433302,5,2,5,0,27
433304,0,0,0,0,0
433305,1,1,0,0,5
433306,0,0,0,0,2
433307,0,1,0,0,2
433401,0,0,0,0,0
433402,0,0,1,0,2
433403,1,0,0,0,17
433501,2,2,4,0,26
433503,0,0,0,0,0
433504,0,1,1,0,5
433601,0,0,0,1,6
433602,1,0,0,0,10
433700,1,0,6,0,20
433801,0,0,0,0,2
433802,0,7,5,17,116
433901,0,0,0,0,23
433902,0,0,0,0,0
434001,0,0,0,0,2
434003,1,0,0,0,3
434004,2,0,1,0,15
460000,0,0,0,0,1
460100,0,0,1,0,2
460200,1,1,1,1,7
460301,3,0,0,0,5
460302,0,1,0,0,30
460501,0,0,0,0,0
460502,0,0,0,0,0
460600,0,0,0,0,0
460700,0,0,0,0,0
461000,0,0,4,0,12
461100,0,0,1,0,4
461200,0,0,0,0,0
461300,0,0,0,0,4
463101,0,4,0,0,17
463102,0,0,0,0,0
463300,0,0,0,0,0
464100,0,0,0,0,0
464200,0,0,0,0,0
480002,0,0,0,0,0
480011,1,0,0,0,8
480012,0,0,0,0,0
480101,0,0,0,0,0
480102,0,0,0,0,14
480201,0,0,0,0,0
480202,0,0,0,0,0
480302,0,1,0,0,8
480303,0,0,0,0,0
480304,1,0,0,0,4
480400,0,0,0,0,0
480500,0,0,0,0,0
480600,2,0,0,0,9
480702,0,0,0,0,0
480703,0,0,0,0,1
480704,0,0,0,0,1
480802,0,0,1,0,8
480803,0,0,1,0,5
480804,2,0,0,0,3
480901,1,1,0,0,3
480902,0,0,0,0,0
480903,0,0,0,0,0
481001,0,0,0,0,5
481002,0,0,0,0,14
481101,0,0,1,0,3
481102,0,0,0,0,4
481103,0,0,0,0,1
481201,1,2,0,0,11
481202,0,2,0,0,4
481300,1,0,0,0,2
481401,0,0,0,0,0
481402,0,0,0,0,1
481500,0,0,0,0,2
481603,0,0,0,0,0
481604,0,0,0,0,0
481605,0,0,0,0,0
481606,2,0,0,0,3
481711,0,0,0,0,0
481712,0,1,0,0,4
481713,0,0,1,0,2
481714,0,0,0,0,0
481800,0,0,0,0,0
481901,4,1,2,1,34
481902,0,0,0,0,0
482001,0,0,0,0,0
482002,0,0,0,0,3
482101,0,0,0,0,0
482102,0,1,0,0,4
482201,1,0,0,0,2
482202,0,0,0,0,1
482301,0,0,0,0,0
482303,0,0,0,0,0
482304,0,0,0,0,0
482401,3,0,0,0,18
482402,0,0,1,0,2
482502,0,0,0,0,1
482503,1,1,0,0,4
482521,0,7,4,0,29
482522,0,3,2,0,10
482600,0,0,0,0,0
482701,0,1,0,1,7
482702,0,0,0,0,1
482800,0,0,0,0,0
500100,0,0,0,0,0
500201,0,0,0,0,2
500202,2,1,0,0,22
500300,0,0,1,0,8
500402,4,1,7,0,26
500403,0,0,0,1,5
500404,0,0,1,0,2
500500,0,0,0,0,1
500600,1,2,3,0,17
500700,2,2,11,3,55
500800,1,0,0,0,4
500900,10,0,0,0,20
501001,0,0,0,0,3
501002,1,2,5,3,55
501200,0,0,0,0,2
501300,0,0,1,0,2
501400,4,2,4,0,32
501501,0,0,0,0,1
501503,0,0,2,0,6
501504,0,3,1,0,24
501600,0,0,0,0,0
501700,0,0,0,0,4
501802,0,1,0,0,2
501803,0,0,0,0,5
501804,0,0,2,0,5
501900,0,0,0,0,4
502003,0,0,0,0,0
502004,4,3,4,0,21
502005,0,0,1,0,6
502100,3,0,5,0,46
502200,0,0,1,0,6
502301,1,1,2,2,22
502302,1,2,2,0,15
502401,0,0,0,0,1
502402,0,0,0,0,0
502500,6,2,4,0,58
502601,0,0,2,3,15
502602,2,1,1,0,9
502700,0,1,4,5,37
502801,0,0,1,0,2
502802,17,1,5,0,70
502901,0,0,0,0,4
502902,0,0,3,0,7
503000,1,0,3,0,13
503103,0,0,0,0,0
503104,1,0,4,0,18
503105,0,0,4,0,85
503106,0,0,0,0,0
503201,0,0,0,0,0
503202,0,0,0,0,1
503301,1,0,1,0,28
503302,0,0,1,0,87
503401,0,0,1,1,5
503402,1,0,1,0,7
503501,0,0,2,0,9
503502,2,0,0,0,5
503601,0,0,1,0,4
503602,0,0,0,0,0
503701,0,0,1,0,18
503702,2,0,1,0,12
503703,0,0,0,0,0
503801,0,0,0,0,0
503802,0,0,0,0,0
503901,0,0,0,0,0
503902,0,0,3,0,8
504001,0,0,0,0,0
504002,0,0,0,0,0
504101,0,0,0,0,0
504102,4,3,10,0,46
530003,0,0,1,0,2
530004,6,5,8,5,94
530005,1,2,2,0,12
530006,6,3,3,0,21
530101,0,0,1,0,2
530102,1,4,1,0,11
530202,1,6,1,0,15
530203,7,13,2,0,46
530204,17,8,4,0,50
530301,0,0,0,0,15
530302,1,1,1,0,7
530400,0,0,0,2,11
530500,1,0,1,0,4
530601,1,0,0,0,3
530602,0,0,0,0,0
530700,1,2,5,0,17
530801,0,1,0,0,4
530802,0,1,1,0,4
530901,0,1,0,0,4
530902,0,7,1,0,17
531000,1,5,7,0,30
531101,1,0,1,0,6
531102,0,2,3,0,14
531201,0,0,1,0,2
531202,0,1,4,2,20
531301,0,0,0,0,2
531302,0,2,3,0,10
531502,0,0,2,2,12
531503,1,6,2,3,27
531504,0,0,2,0,19
531602,4,9,5,0,43
531603,0,6,2,0,17
531604,2,0,0,0,8
531701,1,1,2,0,20
531702,2,13,6,1,52
531800,1,0,5,3,27
531901,4,3,5,0,25
531902,0,0,17,2,49
532001,1,1,3,1,14
532002,0,2,8,0,23
532101,1,0,3,0,24
532102,0,2,2,0,17
532200,0,0,8,0,21
532302,1,3,3,0,16
532303,3,1,21,0,51
532304,2,0,1,1,355
532400,0,0,0,0,0
532500,0,0,0,0,3
532603,0,0,0,0,0
532604,1,0,0,0,9
532605,1,0,0,1,47
532606,0,1,0,0,3
532700,1,0,4,0,19
532800,7,9,1,0,38
532900,1,1,0,0,3
533001,0,2,2,0,11
533002,3,0,9,0,36
533103,3,0,6,1,38
533104,0,0,0,0,2
533105,0,0,0,0,2
533106,1,0,0,0,15
533107,0,0,0,0,0
533201,1,0,0,3,10
533202,0,0,0,0,11
533203,0,0,0,0,1
533300,0,0,1,0,5
533401,0,0,0,0,0
533402,0,0,0,0,0
533403,0,0,0,0,14
533501,3,0,0,0,11
533502,0,0,0,0,0
533503,0,0,0,0,0
533601,0,0,0,3,7
533602,0,0,0,0,6
533603,0,0,0,0,0
533701,0,0,0,0,70
533702,0,0,0,0,1
533703,0,0,0,0,0
533803,0,0,0,0,8
533804,0,1,0,0,4
533805,0,1,0,0,3
533806,0,2,0,6,44
533901,0,1,2,0,7
533902,0,1,1,0,6
534001,0,0,1,0,5
534002,1,2,1,0,9
534101,2,3,3,0,19
534102,1,0,1,0,10
534201,2,1,2,0,16
534202,1,0,1,0,7
534203,1,0,5,0,15
534301,0,0,0,0,2
534302,0,0,1,0,10
534403,1,0,0,0,5
534404,0,0,0,0,0
534405,0,0,0,0,0
534406,0,0,0,0,5
534501,0,0,2,0,26
534502,2,0,1,0,13
534700,0,0,0,0,0
534802,0,0,0,0,0
534803,0,0,0,0,4
534804,0,0,0,0,1
534900,7,6,5,0,44
535001,1,15,2,0,42
535002,2,5,1,0,19
535101,3,0,3,0,21
535102,2,0,1,0,9
535200,1,0,6,0,21
535300,5,2,20,2,75
535400,12,3,32,0,148
535501,3,0,3,0,18
535502,3,3,3,0,18
535503,0,2,0,0,6
535603,0,0,0,0,2
535604,0,0,0,0,0
535605,0,0,0,0,3
535606,0,0,0,0,8
535607,0,0,0,0,0
535701,0,1,0,0,3
535702,0,0,2,0,9
535802,0,0,1,0,3
535803,0,0,0,0,6
535804,0,0,0,0,0
535901,1,0,1,0,7
535902,0,0,0,0,1
536000,0,0,0,0,2
536102,1,1,0,3,21
536103,1,7,1,0,21
536104,0,1,3,0,11
536200,5,2,3,0,18
540000,0,1,0,7,20
540101,0,2,1,0,12
540102,0,0,0,0,8
540201,0,0,0,0,1
540202,0,0,0,0,11
540203,1,0,0,0,10
540300,0,0,0,0,6
540400,2,1,2,1,34
540501,0,0,0,0,13
540502,0,2,1,0,6
540600,0,0,0,0,25
540700,2,1,9,0,46
540800,12,9,20,0,81
540901,0,4,5,0,20
540902,12,1,71,0,177
541001,14,7,69,0,183
541002,0,1,16,0,35
541100,0,0,21,0,48
541200,0,0,0,0,0
541300,1,1,1,0,10
541400,0,0,0,0,11
541500,7,1,1,0,15
541603,0,0,0,0,9
541604,0,0,0,1,11
541605,2,4,7,0,31
541606,2,0,0,0,14
541700,0,0,3,0,6
541801,1,0,1,0,4
541802,0,0,1,0,2
542000,2,2,1,0,17
542103,0,0,0,0,2
542104,0,0,1,0,2
542105,0,1,0,0,38
542106,1,0,4,0,11
542200,0,2,3,0,18
542401,0,0,5,0,10
542402,3,3,3,0,16
542501,1,0,0,0,2
542502,0,5,1,0,15
542601,2,13,21,0,74
542602,8,5,10,0,54
542700,0,1,0,0,5
542800,0,1,0,0,2
542900,0,0,0,0,0
543000,0,0,7,0,22
543100,0,0,0,0,3
543201,0,1,4,1,19
543202,3,0,4,0,14
543304,0,0,0,0,0
543305,1,4,43,1,116
543306,0,0,5,0,10
543321,0,0,5,0,10
543322,5,1,3,0,20
543400,0,0,7,0,15
543501,1,3,25,0,68
543502,0,3,11,0,28
543503,0,0,1,0,9
543601,0,2,2,0,10
543602,1,4,6,0,24
543603,0,0,9,5,56
543604,0,0,2,26,134
543701,0,0,0,0,0
543702,0,0,0,0,5
543703,5,1,1,0,14
543801,0,4,1,0,9
543802,0,0,0,0,2
543903,0,0,0,0,2
543905,0,1,2,0,10
544001,1,7,3,0,24
544002,0,0,0,0,1
550000,0,0,0,0,38
550100,1,0,0,0,21
550201,0,0,0,0,0
550202,1,1,0,0,5
550300,0,0,0,11,36
550400,10,0,1,0,21
550500,0,0,0,11,26
550601,0,0,0,0,0
550602,0,0,0,0,2
550700,1,0,0,0,14
550800,1,0,0,0,2
550901,0,0,0,0,1
550902,0,0,0,0,0
551000,4,0,0,1,17
551101,0,0,1,0,2
551102,0,0,1,0,5
551201,0,0,1,0,4
551202,0,0,0,0,0
551300,1,0,0,0,9
551401,0,0,0,0,0
551402,0,0,1,0,4
551501,0,0,0,0,1
551502,0,0,0,0,2
551600,0,0,0,0,0
551700,0,0,0,0,0
551800,0,0,0,0,3
551900,0,1,0,0,60
552001,0,0,0,0,0
552002,3,0,1,1,10
552100,0,3,0,0,23
552200,0,0,2,0,31
552301,3,0,0,0,5
552302,0,0,0,0,1
552400,5,0,1,0,10
552601,1,1,1,0,15
552602,0,0,0,0,0
552700,2,0,0,2,10
552800,1,0,0,0,4
552900,0,0,0,0,0
553000,0,0,0,0,7
553100,0,1,1,0,6
553200,0,0,0,0,4
553300,1,0,0,0,4
553400,2,2,0,0,11
553502,0,0,0,0,1
553503,0,0,0,0,0
553504,0,0,1,0,2
553601,1,1,0,1,14
553602,0,1,0,0,10
553701,1,0,0,4,16
553702,0,4,0,3,15
553801,4,4,1,0,19
553802,4,4,2,0,25
553901,0,0,0,0,1
553902,0,0,0,0,8
554001,0,1,0,0,3
554002,0,0,1,0,25
554101,0,0,1,0,4
554103,0,0,0,0,0
554104,2,1,0,0,9
554105,0,0,0,0,14
554201,0,0,0,0,3
554203,0,1,0,0,6
554204,0,4,0,0,23
554301,0,0,0,0,0
554302,1,0,0,2,9
554403,5,2,0,0,18
554404,0,1,0,0,2
554405,3,0,2,0,25
554406,2,0,1,0,13
554511,0,1,1,0,4
554512,2,1,0,0,8
554513,0,0,0,0,0
554514,2,0,0,0,4
554515,0,0,0,0,0
554516,0,0,0,0,0
554517,0,0,0,0,0
554518,0,1,1,0,5
554519,1,0,0,0,2
554521,0,0,1,7,41
554522,0,0,0,1,2
554600,0,0,0,0,3
554700,1,0,0,0,38
554801,0,0,0,0,2
554802,0,0,0,0,0
554900,0,1,0,0,6
555001,0,0,0,0,2
555002,0,0,0,1,23
555102,0,0,3,0,14
555103,0,0,0,0,3
555104,3,3,2,1,22
555211,0,4,1,0,14
555212,3,3,1,3,38
570001,0,0,0,0,0
570002,0,1,0,0,2
570003,2,0,1,0,5
570701,2,0,0,0,8
570702,0,0,0,0,1
570800,4,1,1,0,16
570901,0,1,0,0,6
570902,2,1,0,0,8
571000,0,0,0,0,3
571101,0,0,0,0,1
571102,0,0,0,0,0
571300,0,0,0,0,0
571400,0,1,1,0,6
573401,1,3,0,0,9
573402,0,0,2,0,7
573403,7,0,0,0,12
599000,0,0,0,0,6
599100,0,0,0,0,0
600100,0,0,4,7,38
600201,0,1,4,2,40
600202,2,1,6,0,30
600302,0,0,0,0,0
600303,0,0,0,0,0
600304,1,0,1,2,46
600400,0,0,0,0,10
600501,0,0,0,0,1
600502,0,0,0,0,0
600601,0,0,0,0,8
600602,0,0,1,0,7
600702,0,0,0,0,0
600703,0,0,0,0,0
600704,0,0,0,0,9
600801,0,0,0,0,0
600802,0,1,1,0,5
600902,3,3,0,3,49
600911,0,1,0,0,2
600912,4,1,0,0,8
601001,0,0,0,0,5
601002,5,3,0,2,38
601100,0,0,0,0,15
601202,3,0,0,1,13
601211,0,2,0,0,7
601212,0,3,0,0,10
601301,0,0,0,0,0
601302,0,1,1,0,13
601303,0,0,0,0,0
601401,0,0,1,0,124
601402,0,0,0,0,0
601501,4,1,1,0,20
601502,3,2,2,0,15
601600,4,2,4,0,29
601700,13,7,4,0,73
601801,3,0,0,1,19
601802,0,0,1,0,6
601900,0,0,0,0,0
602002,0,0,1,0,2
602003,0,0,0,0,2
602004,0,0,0,0,0
602103,0,0,0,0,3
602104,0,0,0,0,1
602105,0,1,0,0,6
602106,0,0,0,0,4
602200,0,0,2,0,9
602301,2,4,4,0,23
602302,0,0,0,0,2
602402,3,0,3,0,15
602403,0,0,0,0,0
602404,6,3,2,0,21
602504,0,0,2,0,4
602505,0,0,0,0,0
602506,0,0,0,0,0
602507,0,0,0,0,0
602508,0,0,0,0,3
602509,0,0,1,0,3
602600,0,0,2,0,12
602700,1,1,0,0,6
602801,0,0,1,0,6
602802,0,0,0,0,1
602900,0,1,3,0,171
603001,0,0,0,0,4
603004,0,0,0,0,4
603005,0,0,0,0,0
603006,0,0,0,0,2
603101,5,6,0,0,19
603102,0,0,0,0,2
603200,0,0,0,0,0
603301,0,0,0,0,0
603302,0,0,4,0,8
603400,0,0,1,0,2
603500,0,0,0,0,2
603600,0,1,1,0,11
603702,2,0,1,1,11
603703,0,0,1,0,3
603704,0,0,0,0,4
603801,0,0,0,0,0
603802,0,0,0,0,10
603900,0,0,3,0,9
604001,0,0,0,0,10
604002,0,0,1,0,4
604100,0,0,0,0,9
609900,1,4,5,0,23
620001,0,0,0,0,0
620002,2,0,5,0,15
620101,0,1,0,0,2
620102,0,0,0,0,0
620201,0,0,0,0,0
620301,0,0,0,0,0
620303,0,0,0,0,0
620305,0,0,0,0,0
620400,1,1,0,0,5
620501,4,0,9,0,38
620521,2,0,3,0,16
620522,0,0,2,0,8
620601,4,3,1,0,24
620602,2,0,0,0,5
620701,0,1,2,0,10
620702,0,1,1,0,4
620800,0,0,0,0,0
620901,0,0,0,0,0
620904,0,0,0,0,1
621001,0,0,0,0,1
621002,0,0,0,0,6
621004,0,0,0,0,8
621102,0,0,0,0,0
621104,0,0,1,0,4
621201,2,2,3,0,13
621204,9,9,8,0,88
621301,0,4,4,0,21
621324,0,0,0,0,10
621326,0,0,0,0,14
621400,0,0,3,0,9
650001,0,0,0,0,0
650003,0,0,0,0,2
650004,0,0,0,0,0
650101,1,1,1,0,7
650102,0,0,0,2,4
650200,0,0,0,0,1
650300,3,7,2,0,23
650401,0,1,2,0,21
650501,0,0,0,0,1
650502,0,0,0,0,0
650602,2,1,2,0,12
650603,0,0,0,0,0
650604,0,0,0,0,0
650605,0,1,0,0,2
650701,2,0,0,0,7
650702,0,0,0,0,0
650800,0,0,0,0,0
650901,0,0,0,0,0
650902,1,0,1,0,6
651001,0,0,0,0,1
651002,0,0,0,0,0
651101,1,1,7,0,21
651102,1,4,1,0,11
651201,0,0,0,0,0
651221,0,0,0,0,0
651222,0,0,0,0,0
651302,0,0,0,0,0
651304,3,1,2,0,15
651401,0,0,0,0,0
651402,0,1,0,0,2
670001,0,0,1,0,3
670002,0,2,3,0,11
670003,1,0,0,0,17
670100,0,0,0,0,0
670201,0,0,0,0,0
670202,0,0,0,0,0
670324,0,0,0,0,0
670326,0,0,0,0,0
670328,0,0,0,0,0
670403,0,0,0,0,0
670405,0,0,0,0,0
670406,0,0,0,0,0
670407,0,0,0,0,0
670411,0,0,0,0,0
670413,0,0,0,0,0
670416,0,0,0,0,0
670500,0,0,0,0,0
670602,0,0,0,0,0
670701,0,0,1,0,2
670702,0,0,0,0,0
700101,0,1,0,0,19
700102,0,0,0,0,15
700200,0,0,0,0,11
700300,0,1,0,0,12
700400,0,0,0,1,22
700501,0,0,0,0,16
700502,0,0,0,0,11
700600,1,0,0,0,11
700700,0,0,0,0,6
700801,0,0,0,0,6
700802,0,0,0,0,0
700901,0,0,0,0,1
700902,0,0,0,0,2
701000,0,0,1,0,5
701100,6,15,13,0,379
701201,0,0,0,0,0
701202,0,2,0,0,4
701302,0,0,0,0,3
701304,0,1,0,1,38
701402,4,0,2,0,56
701501,0,3,1,0,84
701502,1,2,0,0,19
701601,0,0,0,0,7
701602,0,0,0,0,22
701701,1,0,0,0,9
701702,1,1,0,0,96
701801,3,1,0,1,53
701802,0,2,2,0,96
701902,6,1,2,2,235
702002,4,10,3,0,55
702102,5,1,0,0,34
702201,0,1,0,0,19
702202,2,0,0,0,8
702300,2,4,0,0,18
702400,0,1,4,1,18
702501,0,0,0,0,4
702502,2,0,0,0,3
702600,2,2,7,0,25
702700,2,0,0,0,5
702801,3,0,1,0,12
702802,0,0,2,0,11
702803,7,18,3,0,115
702901,0,5,9,1,31
703001,4,4,3,0,33
703002,5,5,0,0,18
703100,6,0,0,0,10
703200,1,1,0,0,8
800101,0,0,0,0,0
800102,14,4,6,5,125
800202,1,0,0,0,6
800203,0,0,0,0,0
800204,0,0,0,0,0
800324,2,0,0,0,4
800325,0,0,0,0,0
800326,1,0,0,0,4
800327,0,0,0,0,0
800328,0,0,0,0,0
800329,0,0,0,0,0
800330,4,0,0,0,6
800331,0,1,3,1,25
800332,0,0,0,0,0
800406,3,0,0,1,9
800408,8,6,0,1,64
800410,0,2,2,7,53
800504,0,1,0,0,6
800506,2,1,7,2,48
900102,9,1,88,0,367
900103,0,0,45,0,97
900104,0,1,46,0,118
900201,2,2,46,1,128
900300,1,0,1,8,40
900501,1,1,0,0,21
900504,1,0,10,7,39
900505,1,0,0,0,2
900506,0,0,0,0,5
900507,0,0,0,0,5
900508,0,0,2,0,12
900602,1,0,1,0,10
900605,2,0,0,0,3
900606,3,0,0,0,30
900607,1,0,0,9,126
900608,0,0,0,0,0
900609,0,0,0,2,76
900701,0,0,10,0,45
900703,0,2,4,3,66
900704,1,0,2,0,13
900705,3,0,0,2,26
900803,2,0,3,2,34
900804,3,0,2,0,20
900805,0,0,0,0,2
900806,1,1,0,1,40
900900,0,0,7,0,15
901003,0,0,0,0,0
901004,0,1,0,2,5
901007,0,0,0,0,1
901008,0,0,0,6,15
901009,0,0,0,0,12
901010,0,0,0,2,25
901011,0,0,0,0,0
901101,0,0,0,0,0
901102,0,0,0,0,12
901205,0,0,0,0,0
901209,1,0,2,0,7
901210,0,0,0,0,0
901213,0,0,10,0,23
910001,0,0,0,0,1
910002,0,0,0,0,0
910101,0,0,0,0,2
910201,0,0,0,0,9
910202,1,0,255,0,553
910205,0,0,1,1,6
910206,0,0,4,0,10
910207,0,0,0,0,0
910208,0,0,16,0,34
910209,0,0,0,0,0
910210,0,0,0,0,0
910301,0,0,0,0,0
910302,0,0,0,0,0
910401,1,0,0,0,6
910402,0,0,8,8,71
910403,2,1,3,4,61
910404,0,0,13,0,27
910501,1,0,2,0,22
910502,0,0,1,0,10
910504,0,0,0,5,20
910505,1,0,4,0,12
910601,0,0,0,0,0
910602,0,0,0,0,1
910603,3,0,0,0,8
910605,0,0,0,0,0
910606,0,0,0,0,3
910705,0,0,0,0,4
910706,0,1,4,1,22
910707,0,0,4,0,10
910709,0,0,4,1,12
910711,0,0,2,0,7
910712,0,0,1,0,2
910713,0,0,1,0,2
910714,0,0,0,0,0
910715,0,0,0,0,1
910716,0,0,0,0,0
910804,0,0,4,0,15
910805,9,1,101,2,264
910807,1,1,0,0,3
910808,0,0,0,0,0
910809,0,0,2,0,4
910810,3,0,0,0,5
910811,2,1,3,2,27
910812,2,0,12,12,82
910813,0,0,3,0,6
911001,14,11,161,2,479
920011,0,0,0,0,2
920012,0,0,0,0,0
920013,0,0,0,0,0
920015,0,0,0,2,7
920016,0,0,0,0,0
920017,0,0,0,0,0
920018,1,0,0,0,2
920020,0,0,1,0,3
920023,0,3,10,0,26
920026,0,0,0,0,0
920028,0,0,0,0,0
920029,0,0,0,0,0
920030,2,0,1,0,6
920031,1,1,1,0,7
920032,3,0,2,0,11
920033,0,0,0,0,0
920034,1,0,0,0,2
920035,0,0,0,0,14
920036,0,0,0,0,0
920037,0,0,0,0,0
920038,1,0,0,0,2
920039,0,0,0,0,0
920040,3,1,2,0,14
920041,0,0,1,0,2
920042,3,0,0,0,7
920043,2,1,0,0,5
920044,0,0,0,0,0
920045,0,0,3,0,6
920102,3,1,1,2,17
920104,1,1,2,2,19
920106,1,0,1,0,6
920107,1,1,1,0,5
920108,1,0,1,0,4
920109,0,0,0,0,0
920110,0,0,0,0,0
920111,0,0,0,0,0
920112,0,0,0,0,0
920114,0,0,0,0,0
920115,0,0,0,0,0
920116,0,0,0,0,0
920118,0,0,0,0,0
920119,0,0,0,0,0
920200,0,0,1,0,2
920303,0,0,0,0,0
920312,0,0,0,0,0
920313,1,0,1,0,4
920314,8,6,7,0,98
920322,0,0,0,0,0
920326,0,0,0,0,0
920328,0,0,1,0,2
920329,0,1,0,0,3
920330,0,0,0,0,0
920331,0,0,0,0,0
920332,0,0,1,0,2
920334,0,0,0,0,0
920336,0,0,0,0,0
920337,0,1,0,0,2
920338,0,0,0,0,0
920339,1,0,0,0,2
930101,2,0,0,10,44
930200,5,1,1,2,227
930301,4,2,6,5,61
930401,0,0,0,0,2
980001,1,0,0,0,2
980002,0,0,0,0,0
980003,0,0,0,0,0
980004,0,0,0,0,0
980005,0,0,0,3,9
980008,0,0,2,0,4
980009,0,0,0,18,69
980010,0,0,0,0,1
