tract,total cars,total vans,total campers or rvs,total tents,total homeless individuals
293202,0,0,6,0,9.897
293301,0,0,0,0,1.3
293302,18,12,21,13,143.21
293304,0,0,0,0,2
293306,0,0,1,0,1.65
293307,0,3,5,0,13.916
294110,0,0,1,0,1.65
294120,1,1,12,1,37.297
294200,1,1,2,0,13.536
294301,0,0,3,0,9.249
294302,0,0,1,0,1.65
294410,4,0,2,32,74.542
294421,0,2,5,0,20.026
294510,0,1,2,0,7.188
294520,0,0,4,0,7.598
294610,0,6,3,1,29.349
294620,0,0,2,0,4.299
294701,0,5,12,14,140.044
294810,0,1,1,0,4.539
294820,4,5,11,0,48.884
294830,3,3,20,1,66.268
294900,0,0,1,5,14.871
295103,0,2,2,2,11.306
296210,0,3,6,0,18.166
296220,17,15,7,0,62.803
296300,2,2,1,0,10.124
296401,0,0,0,0,0
296402,2,1,1,0,8.235
296500,0,1,1,0,13.539
296600,0,3,3,0,65.616
296901,0,0,0,0,1
296902,0,2,2,0,46.078
297000,0,0,5,0,8.248
297110,12,6,2,61,214.932
297120,0,4,0,0,10.557
297201,0,1,1,0,3.539
297202,4,4,8,0,28.746
297300,1,2,0,0,5.127
297400,0,2,1,0,6.428
297500,0,0,0,0,1
297601,0,1,0,0,1.889
297602,0,1,0,0,4.19
300100,0,0,0,0,0
300200,0,0,0,0,0
300501,0,0,0,0,0
300502,0,0,0,0,0
310100,0,0,0,0,0
310201,0,1,0,0,1.852
310202,0,0,0,0,0
310300,0,0,0,0,0
310400,0,1,0,0,1.852
310501,2,2,4,1,50.466
310601,7,0,0,0,35.251
310602,1,1,0,0,6.46
310701,0,0,0,1,2.591
310702,2,4,1,1,21.204
310703,1,1,1,0,6.449
310800,0,3,1,0,47.547
310900,1,4,5,0,18.962
311000,0,2,1,0,5.694
311100,0,2,10,0,30.275
311200,4,0,3,0,12.396
311300,0,0,0,0,2
311400,0,0,0,0,0
311500,0,1,0,0,7.272
311600,1,0,2,0,11.005
311700,1,1,2,0,11.438
311801,0,0,0,0,4
311802,0,0,1,0,3.989
320000,0,0,0,0,1
320100,1,2,0,0,6.312
320201,0,0,0,0,1
320202,0,0,1,0,1.989
320300,1,6,0,0,13.722
400204,0,0,0,0,0
400205,0,0,0,0,0
400206,0,0,0,0,0
400207,0,0,0,0,0
400302,0,0,0,0,0
400304,1,0,0,1,5.918
400402,0,0,0,1,3.727
400403,0,0,0,0,0
400404,1,1,0,0,5.02
400501,0,1,0,0,2.628
400602,0,0,1,0,53.352
400603,2,1,6,2,34.776
400604,0,0,0,0,0
400800,0,0,0,1,6.727
400900,0,0,0,0,0
401001,0,0,0,0,0
401002,1,1,2,0,20.33
401101,0,0,1,13,45.991
401102,0,0,0,1,22.939
401201,0,0,0,0,0
401202,1,3,0,0,8.277
401203,0,0,0,0,5.202
401303,0,0,0,0,2.202
401304,0,0,0,0,0
401311,0,1,1,0,6.98
401312,0,0,0,0,0
401500,3,1,0,0,6.804
401601,0,0,0,0,1
401602,0,0,0,0,2.202
401603,0,0,0,0,0
401701,0,0,2,0,12.704
401703,0,0,1,0,2.352
401704,0,0,2,0,30.704
401800,0,0,0,0,0
401901,0,0,0,0,0
401902,0,0,0,0,11
402001,0,0,0,0,0
402002,0,0,0,0,1
402101,0,0,1,0,51.352
402102,1,0,0,0,42.594
402200,10,4,2,0,31.138
402301,0,0,0,0,0
402303,0,0,0,0,15
402304,0,0,0,0,10
402402,4,0,3,2,34.675
402403,0,1,5,0,17.388
402404,0,0,0,0,0
402405,1,0,1,0,4.744
402406,0,0,0,0,1
402501,2,0,7,0,24.247
402502,0,2,1,0,7.609
402600,0,0,0,0,43
402702,2,3,4,2,80.128
402703,0,0,0,0,3
402705,2,3,2,0,12.373
402706,1,1,0,0,7.02
402801,5,0,1,2,132.362
402803,1,2,0,0,18.851
402804,1,1,2,0,20.926
402902,0,6,0,0,41.77
402903,0,0,0,0,2
402904,1,1,1,0,10.372
403000,0,0,0,0,8
403200,2,1,4,0,13.82
403303,0,1,0,0,1.628
403304,0,0,0,0,0
403305,0,0,0,0,0
403312,0,0,1,0,4.352
403316,0,0,0,0,3
403317,0,0,0,0,0
403318,0,1,0,0,2.628
403319,0,0,0,0,0
403320,0,0,0,0,0
403321,0,0,0,0,0
403322,0,0,0,0,0
403323,0,0,0,0,0
403324,0,0,0,0,0
403325,0,0,0,0,1
403401,0,0,0,0,0
403402,0,0,0,0,0
403403,0,0,0,0,0
403404,0,0,0,0,0
403405,0,0,0,0,0
403406,0,0,0,0,0
403407,0,0,0,0,0
403408,0,0,0,0,0
403500,0,0,0,0,0
403600,0,0,0,0,2
403702,0,0,0,0,0
403703,0,0,0,0,1
403721,0,0,1,0,2.352
403722,0,0,0,0,0
403801,0,4,3,0,16.771
403802,3,0,6,1,22.015
403901,6,0,1,0,13.705
403902,2,3,0,0,15.669
404000,0,0,0,0,11.404
404100,0,0,0,0,13.606
404201,0,0,1,1,14.877
404202,1,0,0,1,11.918
404301,0,0,1,0,21.352
404302,0,0,0,0,8.404
404401,1,0,1,0,52.744
404402,0,0,0,0,10.807
404501,18,7,5,2,66.074
404503,0,1,3,0,8.684
404504,0,0,0,0,0
404600,0,0,0,0,7
404701,8,0,3,1,29.718
404702,4,0,1,1,43.061
404703,9,7,5,38,195.901
404801,3,6,3,0,26.002
404802,2,7,3,0,33.642
404803,17,10,6,15,119.36
404901,0,0,0,0,0
404902,0,0,0,0,0
404903,0,0,0,0,2
405001,0,3,3,0,11.941
405002,0,3,1,0,7.237
405101,2,1,3,0,11.468
405102,1,1,1,0,5.372
405201,3,2,12,0,40.857
405202,0,2,4,0,18.866
405203,0,0,0,0,5
405301,0,0,0,0,3.202
405302,0,0,1,0,14.958
405400,0,1,4,0,12.036
405500,1,1,0,0,3.02
405600,0,1,0,0,6.628
405701,0,0,0,0,0
405702,0,0,2,0,14.107
405800,7,2,0,0,21.001
405900,0,0,3,0,11.056
406000,2,2,2,0,12.745
406101,1,0,0,0,19.392
406102,0,0,1,0,2.352
406200,0,0,0,0,1
406300,1,0,0,0,1.392
406402,0,0,0,0,0
406411,0,0,1,0,4.352
406412,0,0,0,0,0
406500,0,0,0,2,5.051
406601,0,0,0,0,0
406602,4,0,3,0,18.028
406701,0,2,0,0,3.257
406702,1,4,1,3,45.44
406800,0,0,2,0,4.704
406901,2,0,1,0,9.338
406902,1,0,1,0,6.946
407001,0,0,1,0,5.352
407002,0,0,1,0,103.352
407101,0,1,2,0,9.332
407102,0,0,1,0,2.352
407200,0,0,3,0,8.056
407301,1,0,0,0,3.392
407302,0,0,0,0,3
407400,0,0,2,0,4.704
407501,2,0,2,0,12.488
407502,0,0,1,0,2.352
407601,0,0,6,0,21.717
407602,0,0,2,0,12.906
407701,0,0,1,0,14.159
407702,0,1,2,0,9.332
407801,0,1,0,1,5.154
407802,0,0,0,0,9.404
407900,0,0,1,0,2.352
408003,0,0,0,0,0
408004,0,0,0,0,1
408005,0,0,0,0,0
408006,0,0,0,0,0
408133,0,0,1,0,3.352
408134,0,0,0,0,0
408135,0,0,0,0,0
408136,0,0,1,0,2.352
408137,0,0,0,0,0
408138,0,0,1,0,2.352
408139,0,1,1,0,3.98
408140,0,0,0,0,1
408141,3,0,0,0,4.176
408202,0,1,4,0,12.036
408211,2,1,0,0,8.412
408212,0,0,1,0,4.352
408301,2,0,2,0,20.497
408302,0,0,0,0,2.202
408303,0,2,4,0,12.664
408401,0,0,0,0,5
408402,0,0,1,0,195.352
408501,0,0,0,0,7
408503,0,0,0,0,1
408504,0,1,0,0,2.628
408505,0,0,0,0,0
408623,0,0,0,0,1
408624,0,0,0,0,0
408625,0,0,2,2,8.755
408626,0,0,0,1,3.526
408627,0,0,0,0,0
408628,0,0,2,0,4.704
408629,0,0,0,0,0
408630,1,1,6,0,18.132
408631,0,0,0,0,15
408703,0,0,0,0,0
408704,0,0,0,0,0
408705,0,0,0,0,3
408706,0,0,0,0,0
408722,0,0,0,0,0
408723,0,0,0,0,0
408724,0,1,0,0,2.628
408800,0,1,2,5,48.96
430002,0,0,2,0,6.704
430003,0,0,0,0,0
430101,0,0,4,0,18.407
430102,0,0,0,0,0
430200,0,0,0,0,0
430301,0,0,0,0,0
430302,2,0,0,0,2.784
430400,0,0,0,0,4.202
430501,0,0,0,0,0
430502,0,0,0,0,0
430600,0,0,0,0,0
430701,0,0,0,3,7.577
430721,0,0,0,3,13.577
430723,0,0,0,0,0
430724,0,0,0,0,0
430801,0,0,0,4,40.708
430802,0,0,0,0,0
430803,0,0,0,0,0
430901,1,0,1,0,3.744
430902,0,0,1,0,2.352
431001,1,3,1,0,35.244
431002,5,0,0,0,8.961
431100,6,1,1,0,23.737
431200,0,0,1,0,2.352
431300,0,0,2,0,4.704
431400,0,0,1,0,2.352
431501,3,1,0,0,14.209
431502,1,2,3,3,33.886
431600,1,0,0,0,1.392
431700,0,0,0,0,1
431800,0,0,3,0,8.056
431900,0,0,1,0,2.352
432000,0,0,0,0,0
432101,0,0,0,0,0
432102,1,0,0,0,2.392
432201,1,0,0,0,3.392
432202,0,0,0,0,5
432300,1,1,3,0,14.076
432401,7,0,1,0,14.097
432402,0,0,0,0,3.202
432500,4,5,5,6,77.623
432601,0,0,0,0,6.202
432602,0,0,0,0,0
432700,0,0,0,0,31.202
432801,0,0,1,1,8.878
432802,0,0,0,0,25.202
432901,1,0,0,0,9.392
432902,0,0,0,0,0
433101,0,3,3,0,11.941
433102,1,0,0,2,16.444
433200,1,0,5,0,40.151
433302,2,4,2,0,27.405
433304,2,4,7,0,42.761
433305,1,0,0,0,11.594
433306,0,0,2,0,19.309
433307,3,1,0,0,11.805
433401,0,0,2,0,7.704
433402,0,0,3,0,11.056
433403,0,0,1,0,3.352
433501,0,3,2,0,21.589
433503,0,0,0,0,1
433504,1,2,0,0,4.649
433601,0,0,0,0,2
433602,1,0,0,0,8.796
433700,4,4,0,0,23.082
433801,0,1,1,0,8.98
433802,2,0,1,29,69.376
433901,1,0,0,0,27.392
433902,0,3,0,0,19.087
434001,1,0,2,0,9.096
434003,0,0,0,0,3
434004,0,0,1,0,2.352
460000,0,0,0,0,0
460100,0,0,0,0,0
460200,3,2,2,0,12.137
460301,0,0,0,0,0
460302,2,2,1,0,12.393
460401,0,0,0,0,0
460501,0,0,0,0,0
460502,1,0,0,0,1.607
460600,0,0,0,0,0
460700,0,0,0,0,0
461000,0,2,0,0,5.257
461100,1,4,0,0,17.906
461200,0,0,0,0,0
461300,1,0,0,0,1.392
463101,0,0,0,0,4.202
463102,0,0,0,0,8.404
463300,0,0,0,0,0
464100,0,0,0,0,0
464200,0,0,0,0,0
480002,0,0,0,0,0
480011,0,0,0,0,20
480012,0,0,0,0,0
480101,0,0,0,0,3
480102,0,0,0,0,0
480201,0,0,0,0,3
480202,0,0,0,0,0
480302,0,0,0,0,14
480303,0,0,0,0,0
480304,0,0,0,0,2
480400,0,0,0,0,0
480500,0,1,0,0,2.628
480600,0,0,0,0,5
480702,0,0,1,0,2.352
480703,0,1,0,0,2.628
480704,0,0,0,0,2
480802,0,0,0,0,3.202
480803,0,0,1,0,3.352
480804,0,0,0,0,1
480901,1,0,0,0,2.392
480902,0,0,0,0,3.202
480903,0,0,0,0,0
481001,0,1,0,0,3.628
481002,0,0,0,0,1
481101,0,0,0,0,0
481102,1,0,0,0,1.392
481103,0,0,0,0,0
481201,1,0,0,1,3.918
481202,0,1,2,0,11.332
481300,0,0,0,0,2
481401,0,0,0,0,0
481402,0,0,0,0,3
481500,1,2,0,0,7.649
481603,0,0,0,0,1
481604,0,0,0,0,0
481605,0,0,0,0,1
481606,0,0,0,0,0
481711,0,0,0,0,1
481712,0,0,0,0,1
481713,0,0,0,0,0
481714,0,1,0,0,1.628
481800,0,0,0,0,0
481901,0,0,0,1,2.526
481902,0,0,0,0,0
482001,0,0,0,0,0
482002,0,0,0,0,0
482101,0,0,0,0,1
482102,0,0,0,0,0
482201,0,0,0,0,1
482202,0,0,0,0,0
482301,0,0,0,0,0
482303,0,1,1,1,12.909
482304,0,0,0,0,2
482401,0,0,1,0,2.352
482402,1,4,3,0,27.961
482502,0,0,0,0,1
482503,0,0,0,0,4
482521,1,1,0,0,7.02
482522,0,0,1,0,13.026
482600,1,0,0,0,1.392
482701,1,0,0,0,17.392
482702,0,0,1,0,3.352
482800,2,2,0,0,8.041
500100,0,0,0,0,0
500201,0,0,0,0,0
500202,0,1,0,0,3.589
500300,1,0,0,0,3.156
500402,5,2,1,0,18.305
500403,1,1,1,0,7.148
500404,1,1,3,0,9.2
500500,0,1,1,0,4.804
500600,0,0,0,0,4
500700,0,6,5,0,22.797
500800,0,0,0,0,0
500900,3,3,2,0,26.23
501001,15,8,4,0,42.496
501002,0,0,0,0,0
501200,0,0,0,0,9.811
501300,1,0,0,0,6.345
501400,2,0,0,4,25.334
501501,0,0,0,0,0
501503,0,0,0,0,0
501504,1,1,3,0,31.822
501600,2,1,2,0,13.33
501700,0,0,0,0,0
501802,0,0,0,0,0
501803,0,0,0,0,28
501804,1,4,1,1,28.137
501900,0,0,0,0,3.811
502003,0,0,0,0,4
502004,0,0,11,0,25.285
502005,0,0,0,0,7.622
502100,0,1,4,0,43.881
502200,32,17,3,3,100.996
502301,5,0,12,0,37.034
502302,0,0,0,0,3.811
502401,1,0,0,0,1.345
502402,0,0,0,0,0
502500,15,10,0,0,46.57
502601,0,0,0,0,3
502602,5,6,0,0,24.202
502700,8,2,15,0,84.513
502801,0,0,5,0,10.129
502802,0,0,5,0,12.129
502901,0,0,0,0,1
502902,0,0,3,0,8.078
503000,1,0,0,0,1.345
503103,0,0,0,0,1
503104,0,0,0,0,0
503105,0,0,0,0,13
503106,0,0,0,0,0
503201,0,0,0,0,1
503202,0,0,0,0,30
503301,0,0,0,0,0
503302,2,0,0,0,43.689
503401,0,0,0,0,1
503402,0,0,0,0,5
503501,0,0,0,0,18
503502,0,0,0,0,0
503601,8,0,0,0,12.757
503602,0,0,0,0,1
503701,0,0,1,0,4.026
503702,0,0,0,1,4.411
503703,0,0,1,0,3.026
503801,0,0,0,0,8.622
503802,0,0,0,0,0
503901,0,0,0,0,0
503902,4,0,1,0,12.215
504001,0,0,0,0,0
504002,0,0,0,0,0
504101,0,0,0,0,2
504102,2,1,0,0,4.467
530003,0,2,2,0,7.608
530004,0,0,0,0,0
530005,1,0,0,0,4.345
530006,1,2,2,0,8.952
530101,2,1,3,0,10.545
530102,0,0,0,0,1
530202,0,0,0,0,1.811
530203,0,1,0,0,11.022
530204,4,0,1,1,35.926
530301,0,1,0,6,27.489
530302,0,0,0,0,2
530400,0,1,3,0,41.856
530500,3,3,9,0,29.601
530601,0,0,5,0,10.129
530602,1,0,0,0,4.967
530700,2,4,8,1,32.321
530801,0,1,8,6,31.452
530802,0,0,4,0,8.104
530901,0,0,0,0,0
530902,0,5,4,0,25.237
531000,0,3,0,0,5.334
531101,0,0,5,0,14.129
531102,3,6,1,2,27.36
531201,1,3,1,0,9.704
531202,0,0,0,0,0
531301,0,0,4,0,9.104
531302,2,1,25,0,59.925
531502,0,0,0,0,4
531503,0,0,1,2,7.848
531504,0,1,1,0,18.859
531602,0,1,0,0,36.455
531603,0,0,2,0,5.052
531604,0,0,0,0,5
531701,1,2,6,3,59.211
531702,0,0,8,0,18.207
531800,0,0,4,2,34.792
531901,0,1,0,1,3.189
531902,0,1,8,0,22.796
532001,0,0,2,0,4.052
532002,1,2,0,0,13.956
532101,0,3,0,0,7.334
532102,0,0,0,0,1
532200,4,0,1,0,49.27
532302,4,20,2,0,52.611
532303,0,2,26,0,102.851
532304,0,3,9,0,498.379
532400,6,0,0,6,69.535
532500,2,1,1,3,19.726
532603,0,1,0,0,21.644
532604,0,0,0,0,7.811
532605,2,3,0,0,28.834
532606,0,1,0,0,9.778
532700,0,0,48,0,97.242
532800,16,16,14,0,120.11
532900,16,16,3,0,61.529
533001,1,0,0,0,31.211
533002,0,0,39,0,89.821
533103,1,0,0,0,30.156
533104,4,1,0,0,24.211
533105,1,1,0,0,9.123
533106,0,0,0,0,2
533107,0,1,1,0,4.804
533201,0,0,0,0,9.244
533202,5,2,1,2,30.938
533203,0,1,0,0,1.778
533300,0,1,0,0,3.778
533401,0,0,0,0,0
533402,0,0,0,0,0
533403,1,7,1,0,25.627
533501,0,2,0,0,9.178
533502,0,0,0,0,0
533503,0,2,0,0,3.556
533601,1,0,0,0,2.345
533602,0,0,0,2,4.822
533603,0,0,0,0,1
533701,1,1,0,0,7.123
533702,0,0,0,0,2.811
533703,2,1,0,0,10.089
533803,0,0,0,0,3
533804,0,0,0,0,0
533805,0,0,0,0,0
533806,1,0,0,1,8.378
533901,0,0,0,0,0
533902,0,0,1,0,3.026
534001,0,0,1,0,7.648
534002,0,1,2,0,5.83
534101,0,1,0,0,20.4
534102,0,1,1,0,21.426
534201,1,0,0,0,5.156
534202,0,0,0,0,1
534203,3,3,1,0,18.393
534301,0,2,0,0,11.989
534302,0,0,0,1,2.411
534403,0,0,0,0,1.811
534404,0,1,0,0,1.778
534405,0,0,0,0,3
534406,0,0,0,0,1
534501,0,0,0,0,0
534502,1,0,0,0,2.345
534700,0,0,1,0,2.026
534802,0,1,0,0,3.589
534803,0,2,4,0,13.659
534804,0,1,0,0,2.778
534900,8,22,27,0,111.267
535001,2,6,1,0,28.978
535002,0,0,2,0,4.192
535101,3,12,7,1,50.068
535102,0,1,2,0,5.874
535200,2,6,13,0,46.633
535300,3,1,51,3,111.362
535400,9,23,92,1,239.125
535501,2,8,5,1,36.264
535502,0,0,0,0,0
535503,0,0,0,0,1
535603,1,0,1,1,62.436
535604,2,0,0,1,19.967
535605,1,0,0,0,2.345
535606,2,0,0,1,4.1
535607,0,1,4,0,11.692
535701,1,1,0,0,4.123
535702,1,0,4,0,16.448
535802,0,0,0,0,1
535803,0,1,2,0,16.83
535804,2,1,1,0,11.493
535901,2,0,0,0,7.5
535902,1,0,0,0,2.345
536000,0,3,6,3,27.722
536102,14,7,7,3,91.228
536103,8,5,2,0,48.698
536104,5,7,3,0,31.057
536200,2,0,0,0,2.689
540000,0,0,0,0,2
540101,0,1,1,0,4.278
540102,0,0,1,0,4.596
540201,3,0,0,0,13.188
540202,1,1,2,0,7.27
540203,0,1,1,0,4.278
540300,4,1,1,0,17.861
540400,3,4,1,0,15.011
540501,0,0,7,0,23.679
540502,0,0,0,0,0
540600,4,0,4,1,24.497
540700,2,2,6,10,55.027
540800,1,0,0,0,6.396
540901,12,2,16,0,51.652
540902,10,20,156,9,329.353
541001,21,14,55,5,155.29
541002,1,0,8,0,16.545
541100,3,4,32,0,75.996
541200,6,5,13,0,49.54
541300,13,20,54,2,147.53
541400,0,0,0,0,0
541500,1,0,0,0,2.396
541603,0,1,6,5,55.419
541604,1,0,1,2,17.053
541605,1,2,8,2,37.589
541606,0,0,0,3,20.093
541700,0,1,0,0,2.682
541801,1,0,0,0,1.396
541802,2,0,0,0,11.293
542000,0,0,10,0,19.964
542103,5,2,5,0,63.825
542104,2,4,2,0,40.223
542105,0,1,0,0,1.682
542106,9,8,21,0,96.053
542200,0,4,7,0,25.4
542401,9,7,20,5,80.406
542402,2,0,2,0,8.485
542501,1,0,0,0,3.396
542502,0,2,5,3,39.933
542601,10,4,6,0,38.262
542602,6,6,9,0,34.83
542700,0,0,0,0,5
542800,0,0,0,0,0
542900,0,1,0,0,4.682
543000,1,2,10,0,25.72
543100,2,4,5,1,25.028
543201,0,0,1,0,1.596
543202,0,0,2,0,9.696
543304,0,0,0,0,0
543305,7,0,33,0,89.871
543306,1,3,1,0,15.265
543321,0,0,4,0,7.598
543322,0,0,0,0,2
543400,0,2,0,0,5.079
543501,6,0,2,0,21.387
543502,0,10,14,3,53.379
543503,0,0,1,0,29.65
543601,0,0,0,0,0
543602,10,4,9,1,79.75
543603,1,0,1,0,7.298
543604,0,0,0,0,1
543701,0,0,0,0,0
543702,1,2,4,0,11.725
543703,1,4,1,0,12.555
543801,0,0,1,0,3.65
543802,0,2,0,0,5.779
543903,3,1,0,0,12.933
543905,0,4,0,0,8.557
544001,0,0,0,0,0
544002,1,0,0,0,5.348
550000,0,0,0,0,0
550100,2,0,1,0,10.715
550201,0,0,0,0,1
550202,0,0,0,0,2
550300,0,0,1,0,23.837
550400,8,17,7,0,72.029
550500,0,0,0,0,4
550601,0,6,3,0,19.745
550602,1,1,0,0,4.123
550700,1,0,0,0,1.345
550800,0,2,1,1,18.993
550901,0,0,1,0,2.026
550902,0,1,0,0,5.778
551000,0,1,0,0,2.778
551101,2,0,2,0,7.741
551102,0,0,0,0,5
551201,0,0,0,0,4
551202,0,0,0,0,1
551300,1,1,1,0,35.148
551401,0,0,0,0,1
551402,0,0,1,0,2.026
551501,2,4,2,0,18.664
551502,0,1,0,0,8.778
551600,0,0,0,0,0
551700,7,5,1,0,30.328
551800,0,0,0,0,2
551900,4,1,2,0,26.208
552001,0,1,1,0,6.804
552002,0,1,1,0,13.615
552100,1,0,0,0,6.345
552200,0,1,1,0,10.804
552301,0,1,1,0,4.804
552302,1,0,0,0,14.345
552400,0,0,1,0,3.026
552601,0,0,0,0,0
552602,0,0,0,0,0
552700,0,1,0,0,5.778
552800,0,1,0,0,6.589
552900,2,1,0,0,9.467
553000,0,0,1,0,5.026
553100,0,0,0,0,18.811
553200,1,1,0,0,15.745
553300,1,3,1,0,9.704
553400,3,1,1,0,11.838
553502,3,0,0,0,6.188
553503,0,0,0,0,0
553504,2,1,0,0,7.473
553601,2,2,0,0,12.155
553602,0,0,0,0,0
553701,1,1,0,0,5.077
553702,1,0,1,0,2.992
553801,6,6,4,0,33.849
553802,1,1,2,0,13.27
553901,0,0,0,0,1
553902,0,0,0,0,3
554001,1,0,0,0,1.345
554002,4,2,0,0,15.934
554101,0,0,0,0,0
554103,0,0,0,0,1
554104,0,0,0,0,3.811
554105,0,0,0,0,2
554201,0,1,0,1,13.189
554203,0,0,1,0,3.026
554204,5,0,1,0,45.749
554301,2,0,3,0,11.767
554302,4,2,3,0,34.445
554403,22,0,2,0,36.633
554404,7,1,2,0,27.864
554405,0,0,0,0,1
554406,0,0,0,0,0
554511,0,0,0,0,0
554512,9,0,4,0,20.205
554513,0,0,0,0,0
554514,0,0,0,0,0
554515,0,0,0,0,0
554516,0,0,0,0,0
554517,0,0,0,0,0
554518,0,1,0,0,1.778
554519,0,0,0,1,5.411
554521,9,0,0,0,16.101
554522,0,0,0,0,3
554600,0,0,0,0,0
554700,5,1,0,0,17.312
554801,0,0,1,0,6.026
554802,0,1,2,0,7.83
554900,0,2,3,0,10.633
555001,0,0,0,0,1
555002,0,2,0,1,16.022
555102,1,1,0,0,5.123
555103,0,0,0,0,2
555104,0,0,1,0,5.026
555211,0,2,1,0,8.582
555212,4,0,0,0,5.378
570001,0,0,0,0,0
570002,0,0,1,0,2.026
570003,2,0,0,0,5.689
570701,4,2,0,0,9.934
570702,0,0,0,0,6
570800,1,0,0,0,4.345
570901,0,0,0,0,1
570902,0,4,0,0,7.112
571000,0,0,0,0,0
571101,0,0,0,0,2
571102,0,0,0,0,4
571300,1,0,0,0,2.345
571400,0,0,0,0,13.433
571503,0,0,0,0,0
573401,2,0,1,0,11.715
573402,4,2,0,1,14.346
573403,4,6,1,0,19.883
573700,0,0,0,0,0
599000,0,0,0,1,31.166
599100,0,0,0,0,0
600100,0,0,1,0,13.151
600201,0,0,2,0,3.299
600202,0,5,4,0,17.045
600302,0,3,2,0,10.967
600303,0,1,0,0,2.889
600304,1,0,3,0,11.897
600400,0,0,1,0,1.65
600501,0,0,0,0,0
600502,0,0,0,0,4
600601,0,0,0,0,1
600602,1,1,0,0,6.237
600702,4,6,1,0,25.978
600703,0,0,0,0,2
600704,2,1,0,0,38.585
600801,2,10,0,0,31.589
600802,0,0,0,0,0
600902,2,1,0,1,17.05
600911,1,0,0,0,2.348
600912,2,1,0,1,10.05
601001,7,3,0,0,29.104
601002,5,4,1,0,20.247
601100,0,0,0,0,3
601202,0,0,0,0,2
601211,0,1,0,0,9.19
601212,0,0,0,0,1
601301,1,0,1,0,7.998
601302,1,0,0,1,13.812
601303,3,2,0,0,11.123
601401,0,2,2,0,210.68
601402,0,0,0,0,15.002
601501,5,3,4,4,95.374
601502,0,0,0,0,1
601600,0,1,4,0,12.088
601700,6,1,2,0,59.581
601801,0,0,0,1,15.965
601802,0,0,0,0,10.501
601900,0,9,0,0,20.304
602002,0,0,0,1,3.464
602003,0,0,0,0,2
602004,0,0,0,0,3
602103,0,1,0,0,18.49
602104,3,2,0,0,9.123
602105,1,1,0,0,13.237
602106,0,0,0,0,1
602200,2,0,0,0,3.696
602301,2,1,1,0,7.235
602302,0,3,0,0,7.968
602402,0,0,0,0,11
602403,0,0,0,0,5
602404,1,0,0,0,12.348
602504,0,0,0,0,0
602505,0,0,0,0,0
602506,4,0,0,0,12.392
602507,0,0,0,0,1
602508,0,0,0,0,3
602509,0,1,1,0,15.539
602600,0,1,0,0,4.889
602700,25,6,0,0,51.037
602801,1,5,4,3,37.385
602802,2,1,7,0,45.432
602900,3,1,3,0,16.882
603001,0,0,0,0,0
603004,0,0,1,0,1.65
603005,0,0,1,0,3.65
603006,0,1,0,0,8.19
603101,7,0,1,0,25.086
603102,3,0,0,0,8.044
603200,0,0,0,0,4
603301,1,1,0,0,8.538
603302,4,0,1,0,9.042
603400,1,0,0,0,1.348
603500,1,0,0,0,2.348
603600,1,0,0,0,3.348
603702,3,1,2,0,11.233
603703,2,7,1,0,24.571
603704,0,0,0,0,2
603801,0,0,0,0,2
603802,3,1,0,0,10.933
603900,1,1,0,0,6.237
604001,0,0,0,0,0
604002,0,0,0,1,4.464
604100,1,2,1,0,13.377
609900,1,0,0,0,2.348
620001,0,1,0,0,1.889
620002,0,0,0,0,0
620101,0,1,0,0,1.889
620102,0,0,0,0,1.3
620201,0,0,0,0,1
620301,0,0,0,1,1.464
620303,0,0,1,0,1.65
620305,0,0,0,0,3.3
620400,2,0,1,0,6.346
620501,3,1,4,0,17.532
620521,0,0,0,0,1
620522,0,0,0,1,4.464
620601,4,2,3,0,25.32
620602,0,0,0,0,0
620701,0,0,0,0,1
620702,0,0,0,0,3.901
620800,0,0,0,0,0
620901,0,0,0,0,0
620904,0,0,0,0,1
621001,1,1,0,0,7.838
621002,0,1,0,0,1.889
621004,0,0,0,0,0
621102,0,0,0,0,1
621104,0,7,1,1,17.339
621201,2,1,0,0,5.585
621204,3,20,8,1,87.391
621301,0,0,0,0,1
621324,2,2,0,0,12.475
621326,0,3,1,0,13.318
621400,0,0,2,0,3.299
650001,0,1,0,0,5.19
650003,1,3,0,0,9.316
650004,0,3,1,0,7.317
650101,1,2,1,0,9.776
650102,0,0,0,0,0
650200,0,1,0,0,8.889
650300,8,2,3,0,24.511
650401,9,6,5,0,62.716
650501,0,3,0,0,5.668
650502,0,2,0,0,5.779
650602,2,0,0,0,3.696
650603,0,1,0,0,1.889
650604,0,0,0,0,1
650605,1,0,0,0,1.348
650701,0,0,1,0,2.65
650702,0,0,0,0,0
650800,0,0,0,0,0
650901,4,0,1,0,9.042
650902,1,0,0,0,23.348
651001,1,0,0,0,19.348
651002,1,0,0,0,2.348
651101,7,10,8,1,47.59
651102,0,0,1,0,1.65
651201,0,0,0,0,0
651221,0,0,1,0,1.65
651222,0,0,0,0,0
651302,0,0,0,0,0
651304,3,2,0,0,11.822
651401,0,0,0,0,0
651402,2,0,0,0,4.696
670001,0,0,0,0,0
670002,0,0,2,0,3.299
670003,1,0,0,0,15.949
670100,0,0,0,0,4
670201,0,0,0,0,0
670202,0,0,0,0,0
670324,0,0,0,0,0
670326,0,0,0,0,0
670328,0,0,0,0,0
670403,0,0,0,0,0
670405,0,0,0,0,0
670406,0,0,0,0,0
670407,0,0,0,0,0
