year,zip_code,population_white,population_black,population_hispanic,population_other_races
2022,91352,18728.0,1015.0,31826.0,25858.0
2022,91356,20701.0,1895.0,5070.0,8003.0
2022,91364,19722.0,1610.0,3783.0,7433.0
2022,91367,29423.0,3251.0,6933.0,12188.0
2022,91371,0.0,0.0,0.0,0.0
2022,91401,20402.0,2122.0,17301.0,16655.0
2022,91402,12486.0,2196.0,47590.0,53255.0
2022,91403,17965.0,1566.0,4288.0,6356.0
2022,91405,20437.0,2371.0,33815.0,32643.0
2022,91406,20578.0,2348.0,30707.0,30350.0
2022,91411,10923.0,1721.0,11299.0,11045.0
2022,91423,23195.0,1580.0,4413.0,7012.0
2022,91436,13569.0,338.0,1254.0,2283.0
2022,91501,13912.0,317.0,3156.0,4722.0
2022,91504,17001.0,1269.0,6322.0,9209.0
2022,91505,19706.0,978.0,8968.0,11472.0
2022,91506,12479.0,234.0,4983.0,6846.0
2022,91601,20086.0,3479.0,11778.0,12050.0
2022,91602,12643.0,1433.0,3709.0,5904.0
2022,91604,23363.0,1366.0,3817.0,7344.0
2022,91605,22682.0,1050.0,31259.0,27922.0
2022,91606,22253.0,2182.0,23367.0,19117.0
2022,91607,18441.0,2177.0,7152.0,10116.0
2022,91608,56.0,0.0,23.0,0.0
2022,91754,4941.0,472.0,10553.0,28524.0
2022,91801,8975.0,1448.0,17464.0,42897.0
2022,91803,5155.0,577.0,11412.0,23274.0
2023,90001,10954.0,4183.0,51456.0,41266.0
2023,90002,8167.0,8154.0,43219.0,36414.0
2023,90003,9242.0,12009.0,58066.0,50457.0
2023,90004,16227.0,2668.0,27055.0,39949.0
2023,90005,7181.0,2150.0,18498.0,29416.0
2023,90006,8989.0,1889.0,39104.0,44314.0
2023,90007,11502.0,3354.0,20643.0,24397.0
2023,90008,3012.0,20684.0,9021.0,9747.0
2023,90010,881.0,264.0,391.0,3333.0
2023,90011,13673.0,6276.0,94292.0,82835.0
2023,90012,8563.0,4723.0,10684.0,24177.0
2023,90013,4654.0,3461.0,3661.0,6776.0
2023,90014,3065.0,2081.0,2173.0,4394.0
2023,90015,6747.0,2375.0,11442.0,16135.0
2023,90016,11228.0,12946.0,23800.0,21928.0
2023,90017,5868.0,3782.0,16351.0,19331.0
2023,90018,10598.0,11933.0,27880.0,26281.0
2023,90019,16003.0,10498.0,25311.0,32787.0
2023,90020,6663.0,2252.0,13274.0,29446.0
2023,90021,800.0,668.0,1523.0,1684.0
2023,90023,7194.0,298.0,42851.0,37116.0
2023,90024,26772.0,2332.0,6818.0,21726.0
2023,90025,26492.0,1711.0,6785.0,17035.0
2023,90026,24131.0,2389.0,29062.0,36382.0
2023,90027,28502.0,1945.0,10402.0,15602.0
2023,90028,14761.0,2700.0,9513.0,13980.0
2023,90029,10753.0,1512.0,16548.0,21565.0
2023,90031,5691.0,769.0,21195.0,30421.0
2023,90032,10191.0,1367.0,32305.0,32166.0
2023,90033,7191.0,851.0,41788.0,38498.0
2023,90034,24910.0,5329.0,14126.0,24881.0
2023,90035,18527.0,2138.0,3804.0,7186.0
2023,90036,22118.0,2806.0,5058.0,13860.0
2023,90037,11565.0,10396.0,54156.0,45934.0
2023,90038,11031.0,1944.0,13532.0,14832.0
2023,90039,14118.0,533.0,8976.0,13921.0
2023,90041,10956.0,423.0,9152.0,15972.0
2023,90042,19292.0,1132.0,32960.0,37920.0
2023,90043,4605.0,25750.0,11467.0,13193.0
2023,90044,9892.0,28481.0,64416.0,57486.0
2023,90045,22806.0,3553.0,8080.0,15993.0
2023,90046,33761.0,2687.0,8008.0,12457.0
2023,90047,4383.0,27355.0,19707.0,19187.0
2023,90048,15630.0,950.0,1571.0,4216.0
2023,90049,28351.0,560.0,3033.0,7824.0
2023,90056,1089.0,5539.0,1368.0,2280.0
2023,90057,7689.0,3117.0,31113.0,34742.0
2023,90058,1371.0,379.0,2580.0,1659.0
2023,90059,4839.0,9556.0,26787.0,23620.0
2023,90061,3862.0,7512.0,19886.0,17104.0
2023,90062,4443.0,8353.0,20322.0,19314.0
2023,90063,9103.0,200.0,47331.0,41233.0
2023,90064,15235.0,986.0,3702.0,10273.0
2023,90065,15467.0,720.0,23652.0,28888.0
2023,90066,30150.0,2682.0,13600.0,22143.0
2023,90067,1925.0,101.0,156.0,1139.0
2023,90068,15708.0,1634.0,2781.0,4227.0
2023,90069,16394.0,661.0,1684.0,3263.0
2023,90071,44.0,86.0,130.0,174.0
2023,90073,641.0,140.0,236.0,272.0
2023,90077,6355.0,93.0,538.0,1710.0
2023,90079,0.0,0.0,0.0,0.0
2023,90089,1820.0,392.0,989.0,2565.0
2023,90094,6911.0,1016.0,1530.0,4200.0
2023,90095,0.0,0.0,0.0,0.0
2023,90210,16179.0,398.0,1137.0,3075.0
2023,90211,6044.0,131.0,493.0,2696.0
2023,90212,7913.0,272.0,926.0,2649.0
2023,90230,14665.0,2530.0,9462.0,14375.0
2023,90232,9215.0,666.0,3164.0,6923.0
2023,90245,10589.0,473.0,3501.0,5801.0
2023,90247,6234.0,7265.0,23501.0,33804.0
2023,90248,1721.0,2359.0,3412.0,7064.0
2023,90250,24282.0,22051.0,51863.0,48658.0
2023,90262,15353.0,5381.0,57255.0,44184.0
2023,90265,12469.0,181.0,1511.0,3264.0
2023,90272,17703.0,198.0,898.0,3537.0
2023,90275,20033.0,867.0,4965.0,20467.0
2023,90280,21923.0,936.0,87082.0,68860.0
2023,90290,4767.0,89.0,342.0,1092.0
2023,90291,18048.0,1465.0,3681.0,6225.0
2023,90292,16170.0,1551.0,2793.0,5963.0
2023,90293,8661.0,540.0,2456.0,3583.0
2023,90301,5553.0,11371.0,20893.0,19504.0
2023,90302,4345.0,12567.0,12131.0,11959.0
2023,90304,5405.0,1005.0,22572.0,19805.0
2023,90305,949.0,11056.0,2044.0,2607.0
2023,90402,8560.0,71.0,1087.0,2547.0
2023,90403,17410.0,631.0,3007.0,7046.0
2023,90404,12110.0,2277.0,6204.0,8494.0
2023,90405,19356.0,1125.0,3975.0,6328.0
2023,90501,10746.0,2159.0,17814.0,28414.0
2023,90502,3812.0,1431.0,6559.0,12871.0
2023,90504,9426.0,1377.0,8665.0,22518.0
2023,90710,7792.0,3127.0,12828.0,15858.0
2023,90717,10416.0,865.0,7261.0,10038.0
2023,90731,30330.0,3370.0,35532.0,28752.0
2023,90732,13446.0,949.0,7885.0,8709.0
2023,90744,28744.0,2086.0,47275.0,22848.0
2023,90745,11237.0,3916.0,25587.0,42799.0
2023,90802,18114.0,6484.0,14936.0,15261.0
2023,90810,10221.0,2716.0,19521.0,22711.0
2023,90813,14122.0,5835.0,33143.0,31732.0
2023,91011,11529.0,163.0,1792.0,8402.0
2023,91030,10795.0,932.0,5406.0,14570.0
2023,91040,14086.0,742.0,4758.0,6608.0
2023,91042,16878.0,486.0,7273.0,9691.0
2023,91105,7358.0,359.0,1962.0,4829.0
2023,91201,16968.0,174.0,4188.0,5119.0
2023,91204,10340.0,472.0,7003.0,8035.0
2023,91205,22309.0,665.0,8778.0,11916.0
2023,91206,23502.0,510.0,4742.0,8318.0
2023,91214,17351.0,321.0,4394.0,14035.0
2023,91302,19974.0,694.0,1893.0,5537.0
2023,91303,9180.0,1325.0,16767.0,19017.0
2023,91304,20606.0,2301.0,22413.0,30887.0
2023,91306,14368.0,1685.0,22807.0,32124.0
2023,91307,16235.0,1136.0,3946.0,8452.0
2023,91311,19138.0,2729.0,11696.0,18690.0
2023,91316,22271.0,463.0,3450.0,6512.0
2023,91321,14657.0,773.0,17531.0,17238.0
2023,91324,10397.0,1538.0,11692.0,17575.0
2023,91325,14921.0,1859.0,12699.0,18336.0
2023,91326,16259.0,2899.0,5117.0,17910.0
2023,91330,1191.0,254.0,734.0,1146.0
2023,91331,21466.0,2045.0,86417.0,75309.0
2023,91335,26982.0,3311.0,38528.0,44509.0
2023,91340,9262.0,644.0,30731.0,23844.0
2023,91342,30297.0,3562.0,69590.0,59654.0
2023,91343,17682.0,2485.0,35992.0,41440.0
2023,91344,27285.0,1476.0,16533.0,24487.0
2023,91345,4910.0,495.0,12067.0,12877.0
2023,91352,16652.0,1085.0,31416.0,28416.0
2023,91356,20006.0,1821.0,5100.0,8982.0
2023,91364,19373.0,1422.0,3896.0,7867.0
2023,91367,27569.0,3582.0,6498.0,14276.0
2023,91371,0.0,0.0,0.0,0.0
2023,91401,18800.0,1988.0,17366.0,18223.0
2023,91402,11257.0,1871.0,46424.0,53582.0
2023,91403,17625.0,1585.0,4100.0,6356.0
2023,91405,18623.0,2422.0,32960.0,33842.0
2023,91406,18991.0,2204.0,30596.0,31466.0
2023,91411,9692.0,1653.0,11126.0,12175.0
2023,91423,22939.0,1671.0,4583.0,7926.0
2023,91436,13319.0,311.0,1422.0,2794.0
2023,91501,13453.0,425.0,3073.0,5465.0
2023,91504,16366.0,1332.0,6776.0,9570.0
2023,91505,18160.0,1089.0,9346.0,12594.0
2023,91506,10975.0,294.0,4741.0,7504.0
2023,91601,18864.0,4114.0,12202.0,14055.0
2023,91602,11907.0,1387.0,3864.0,6466.0
2023,91604,22822.0,1586.0,3441.0,7710.0
2023,91605,19491.0,929.0,32346.0,31666.0
2023,91606,18800.0,2151.0,22828.0,22251.0
2023,91607,18736.0,2297.0,6613.0,9885.0
2023,91608,38.0,0.0,9.0,0.0
2023,91754,4281.0,455.0,9927.0,28440.0
2023,91801,8129.0,1566.0,17695.0,44035.0
2023,91803,3943.0,490.0,10921.0,23370.0
