year,zip_code,below_poverty_level_individuals_count,below_poverty_level_individuals_count_male,below_poverty_level_individuals_count_female,below_poverty_level_individuals_count_age_below_24,below_poverty_level_individuals_count_age_between_25_44,below_poverty_level_individuals_count_age_above_45,below_poverty_level_individuals_count_white,below_poverty_level_individuals_count_black,below_poverty_level_individuals_count_hispanic,below_poverty_level_individuals_count_other_races
2015,90042,12891.0,7704.0,3324.0,4269.0,3041.0,4251.0,1451.0,918.0,870.0,18966.0
2015,90043,9291.0,5742.0,1795.0,2779.0,2012.0,2716.0,1083.0,770.0,140.0,16039.0
2015,90044,32387.0,16944.0,7438.0,13512.0,9397.0,13415.0,2829.0,1931.0,115.0,50381.0
2015,90045,4674.0,3820.0,2499.0,536.0,389.0,528.0,538.0,318.0,621.0,7998.0
2015,90046,7927.0,5442.0,2912.0,371.0,219.0,371.0,2548.0,2114.0,284.0,14446.0
2015,90047,10618.0,6115.0,2378.0,3643.0,2602.0,3636.0,1260.0,860.0,14.0,19918.0
2015,90048,1993.0,1521.0,738.0,81.0,20.0,81.0,528.0,391.0,318.0,3524.0
2015,90049,2202.0,1684.0,769.0,145.0,117.0,136.0,512.0,373.0,270.0,3908.0
2015,90056,546.0,231.0,40.0,188.0,149.0,188.0,174.0,127.0,0.0,1061.0
2015,90057,16710.0,9383.0,4323.0,5990.0,4571.0,5928.0,1915.0,1337.0,2130.0,22079.0
2015,90058,1576.0,768.0,295.0,765.0,522.0,765.0,93.0,43.0,92.0,2092.0
2015,90059,17180.0,8778.0,4414.0,7889.0,5820.0,7802.0,955.0,513.0,107.0,29185.0
2015,90061,9552.0,5145.0,2405.0,4018.0,2740.0,4018.0,568.0,389.0,12.0,16387.0
2015,90062,9229.0,5373.0,2417.0,3310.0,2094.0,3310.0,999.0,546.0,67.0,14294.0
2015,90063,14779.0,7822.0,3521.0,5750.0,4218.0,5649.0,1675.0,1207.0,142.0,21288.0
2015,90064,2118.0,1515.0,1005.0,295.0,261.0,295.0,355.0,308.0,656.0,3415.0
2015,90065,9638.0,5452.0,1899.0,3123.0,2420.0,3089.0,1629.0,1063.0,1014.0,14380.0
2015,90066,7096.0,5063.0,2434.0,1314.0,828.0,1303.0,926.0,719.0,1121.0,11764.0
2015,90067,155.0,53.0,4.0,26.0,26.0,26.0,76.0,76.0,21.0,289.0
2015,90068,2411.0,2116.0,1198.0,94.0,94.0,81.0,316.0,201.0,157.0,4364.0
2015,90069,2188.0,1773.0,782.0,55.0,55.0,55.0,573.0,360.0,146.0,4061.0
2015,90071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,90073,451.0,433.0,130.0,0.0,0.0,0.0,52.0,18.0,25.0,823.0
2015,90077,350.0,182.0,65.0,123.0,105.0,112.0,85.0,45.0,19.0,670.0
2015,90079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,90089,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2015,90090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,90094,887.0,767.0,663.0,85.0,85.0,85.0,35.0,35.0,144.0,1532.0
2015,90095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,90210,1784.0,862.0,302.0,140.0,124.0,140.0,947.0,782.0,150.0,3374.0
2015,90211,753.0,535.0,245.0,104.0,96.0,104.0,157.0,114.0,56.0,1357.0
2015,90212,1030.0,615.0,208.0,210.0,143.0,210.0,228.0,205.0,150.0,1765.0
2015,90230,3632.0,2167.0,845.0,1069.0,863.0,1069.0,596.0,396.0,550.0,6092.0
2015,90232,1672.0,1112.0,342.0,301.0,268.0,301.0,483.0,259.0,164.0,3093.0
2015,90245,1224.0,740.0,252.0,366.0,327.0,359.0,127.0,118.0,6.0,2261.0
2015,90247,9612.0,5085.0,1952.0,3495.0,2420.0,3454.0,1415.0,1032.0,1236.0,13058.0
2015,90248,1250.0,648.0,253.0,339.0,232.0,325.0,291.0,263.0,269.0,1977.0
2015,90250,18339.0,10517.0,5135.0,6736.0,5000.0,6602.0,1639.0,1086.0,851.0,30649.0
2015,90262,17335.0,8841.0,4185.0,7825.0,5838.0,7755.0,1098.0,669.0,132.0,27085.0
2015,90265,1581.0,1074.0,406.0,239.0,239.0,233.0,373.0,268.0,77.0,2893.0
2015,90272,1036.0,667.0,242.0,213.0,203.0,213.0,238.0,156.0,56.0,2005.0
2015,90275,1811.0,981.0,245.0,399.0,363.0,354.0,632.0,431.0,670.0,2784.0
2015,90280,18984.0,10323.0,4724.0,7365.0,5242.0,7316.0,1957.0,1296.0,36.0,29042.0
2015,90290,376.0,252.0,38.0,110.0,84.0,110.0,40.0,14.0,13.0,629.0
2015,90291,3186.0,2307.0,1110.0,525.0,434.0,514.0,497.0,354.0,199.0,5865.0
2015,90292,2719.0,1968.0,1132.0,494.0,406.0,482.0,535.0,257.0,182.0,4999.0
2015,90293,869.0,762.0,479.0,79.0,0.0,79.0,68.0,28.0,243.0,1359.0
2015,90301,8247.0,4612.0,1853.0,2947.0,2201.0,2854.0,1007.0,688.0,38.0,13530.0
2015,90302,6415.0,3711.0,1539.0,2342.0,1713.0,2326.0,610.0,362.0,68.0,10980.0
2015,90304,8514.0,4743.0,2161.0,3278.0,2404.0,3267.0,659.0,493.0,145.0,12667.0
2015,90305,1768.0,1123.0,343.0,498.0,323.0,472.0,359.0,147.0,20.0,3307.0
2015,90402,693.0,443.0,94.0,118.0,108.0,100.0,184.0,132.0,37.0,1306.0
2015,90403,2076.0,1418.0,710.0,97.0,58.0,97.0,711.0,561.0,128.0,3846.0
2015,90404,3005.0,2232.0,1075.0,440.0,318.0,440.0,555.0,333.0,471.0,5298.0
2015,90405,3554.0,2828.0,1441.0,165.0,131.0,145.0,922.0,561.0,440.0,6329.0
2015,90501,6696.0,3560.0,1452.0,2764.0,2033.0,2751.0,561.0,372.0,848.0,9530.0
2015,90502,1528.0,848.0,356.0,414.0,274.0,414.0,379.0,266.0,424.0,2080.0
2015,90504,2624.0,1721.0,669.0,551.0,433.0,551.0,386.0,352.0,1087.0,3757.0
2015,90710,5023.0,2465.0,1069.0,2164.0,1509.0,2131.0,538.0,394.0,245.0,7846.0
2015,90717,3206.0,1774.0,629.0,925.0,738.0,916.0,562.0,507.0,346.0,5072.0
2015,90731,13047.0,7401.0,3245.0,4881.0,3582.0,4760.0,1236.0,765.0,219.0,21037.0
2015,90732,1512.0,824.0,393.0,494.0,352.0,421.0,237.0,194.0,126.0,2428.0
2015,90744,16717.0,8131.0,3957.0,7831.0,5583.0,7772.0,1216.0,755.0,127.0,29622.0
2015,90745,6836.0,3897.0,1717.0,2121.0,1588.0,2061.0,1119.0,818.0,1497.0,10273.0
2015,90802,10036.0,6661.0,2868.0,2551.0,1820.0,2504.0,1429.0,824.0,407.0,17929.0
2015,90810,7232.0,3762.0,1837.0,2861.0,2103.0,2838.0,918.0,609.0,653.0,12116.0
2015,90813,20910.0,10737.0,5021.0,8965.0,6311.0,8870.0,1705.0,1208.0,2230.0,34716.0
2015,91011,518.0,320.0,140.0,80.0,80.0,66.0,142.0,118.0,234.0,712.0
2015,91030,2009.0,1448.0,679.0,338.0,197.0,304.0,434.0,223.0,541.0,2945.0
2015,91040,2778.0,1606.0,609.0,709.0,311.0,675.0,667.0,463.0,156.0,5270.0
2015,91042,3559.0,2477.0,996.0,658.0,545.0,638.0,651.0,424.0,230.0,5980.0
2015,91105,1047.0,711.0,250.0,103.0,94.0,103.0,322.0,233.0,133.0,1691.0
2015,91201,3186.0,1854.0,562.0,780.0,524.0,780.0,802.0,552.0,48.0,5793.0
2015,91204,3215.0,1947.0,816.0,794.0,382.0,794.0,678.0,474.0,292.0,5679.0
2015,91205,8536.0,5051.0,1971.0,2133.0,1595.0,2058.0,1679.0,1352.0,348.0,16060.0
2015,91206,5048.0,3306.0,1261.0,889.0,662.0,889.0,1073.0,853.0,553.0,9140.0
2015,91214,1808.0,1069.0,336.0,463.0,437.0,440.0,391.0,276.0,697.0,2845.0
2015,91302,2224.0,1583.0,835.0,387.0,371.0,384.0,291.0,254.0,279.0,4152.0
2015,91303,6025.0,3301.0,1747.0,2229.0,1755.0,2175.0,581.0,495.0,200.0,10211.0
2015,91304,9414.0,5184.0,2054.0,3409.0,2368.0,3314.0,1067.0,821.0,612.0,13059.0
2015,91306,7459.0,4679.0,1985.0,2260.0,1604.0,2160.0,865.0,520.0,888.0,10509.0
2015,91307,1614.0,1149.0,378.0,211.0,158.0,183.0,463.0,254.0,86.0,3044.0
2015,91311,3167.0,1850.0,499.0,881.0,754.0,817.0,645.0,436.0,265.0,5015.0
2015,91316,4484.0,2586.0,1284.0,938.0,747.0,878.0,1233.0,960.0,189.0,8178.0
2015,91321,5526.0,2846.0,1265.0,2330.0,1637.0,2311.0,474.0,350.0,313.0,9899.0
2015,91324,4293.0,2917.0,1898.0,826.0,535.0,778.0,731.0,550.0,672.0,6774.0
2015,91325,5609.0,4219.0,3173.0,1007.0,547.0,992.0,483.0,383.0,801.0,8984.0
2015,91326,2609.0,1651.0,596.0,553.0,428.0,532.0,575.0,405.0,785.0,4163.0
2015,91330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,91331,21052.0,11794.0,5468.0,7729.0,5470.0,7614.0,2196.0,1529.0,682.0,36532.0
2015,91335,15639.0,9274.0,4004.0,4832.0,3303.0,4727.0,2230.0,1533.0,1716.0,27932.0
2015,91340,6688.0,3834.0,1547.0,2447.0,1900.0,2418.0,551.0,407.0,20.0,11254.0
2015,91342,15683.0,8388.0,3429.0,6118.0,4346.0,6035.0,1706.0,1177.0,596.0,27700.0
2015,91343,14622.0,8094.0,3910.0,5823.0,3931.0,5691.0,1022.0,705.0,522.0,21701.0
2015,91344,3656.0,2310.0,954.0,713.0,643.0,652.0,794.0,633.0,471.0,6007.0
2015,91345,1775.0,1241.0,533.0,354.0,305.0,340.0,332.0,180.0,141.0,2343.0
2015,91352,8597.0,4791.0,1947.0,3224.0,2217.0,3184.0,999.0,582.0,408.0,15558.0
2015,91356,3143.0,2052.0,809.0,555.0,346.0,555.0,845.0,536.0,199.0,5778.0
2015,91364,2149.0,1321.0,453.0,506.0,422.0,495.0,475.0,322.0,194.0,4020.0
2015,91367,3744.0,2708.0,1255.0,475.0,330.0,414.0,926.0,561.0,439.0,6609.0
2015,91371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,91401,8620.0,5266.0,2076.0,2766.0,1999.0,2748.0,903.0,588.0,146.0,13197.0
2015,91402,20898.0,11270.0,5257.0,8357.0,5739.0,8214.0,1909.0,1271.0,1624.0,32268.0
2015,91403,2465.0,1504.0,476.0,450.0,272.0,450.0,589.0,511.0,97.0,4737.0
2015,91405,13422.0,7337.0,3413.0,5175.0,3613.0,5137.0,1341.0,910.0,511.0,18906.0
2015,91406,11092.0,6633.0,2795.0,3416.0,2496.0,3345.0,1506.0,1043.0,632.0,15891.0
2015,91411,5298.0,3122.0,1300.0,1791.0,1202.0,1769.0,510.0,385.0,203.0,9317.0
2015,91423,2434.0,1789.0,713.0,502.0,325.0,502.0,204.0,143.0,122.0,4371.0
2015,91436,656.0,352.0,150.0,70.0,70.0,59.0,269.0,234.0,0.0,1300.0
2015,91501,3162.0,2031.0,1045.0,757.0,635.0,749.0,470.0,374.0,454.0,5623.0
2015,91504,1935.0,1425.0,769.0,418.0,228.0,406.0,147.0,92.0,306.0,3186.0
2015,91505,2726.0,2094.0,995.0,351.0,304.0,331.0,476.0,281.0,218.0,4759.0
2015,91506,1365.0,899.0,360.0,202.0,146.0,193.0,385.0,264.0,38.0,2428.0
2015,91601,8326.0,5705.0,3113.0,1851.0,1347.0,1851.0,1157.0,770.0,354.0,14419.0
2015,91602,2116.0,1582.0,834.0,301.0,36.0,292.0,283.0,233.0,79.0,3587.0
2015,91604,2120.0,1686.0,728.0,287.0,165.0,287.0,220.0,147.0,187.0,3863.0
2015,91605,13711.0,8198.0,3509.0,4536.0,3285.0,4461.0,1505.0,977.0,485.0,23307.0
2015,91606,9550.0,5855.0,2924.0,2983.0,2106.0,2942.0,1050.0,712.0,307.0,15517.0
2015,91607,3793.0,2834.0,1319.0,619.0,538.0,619.0,718.0,340.0,165.0,7116.0
2015,91608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,91754,5279.0,2867.0,1062.0,1376.0,955.0,1366.0,1268.0,1036.0,2934.0,6061.0
2015,91801,8839.0,5796.0,2923.0,1713.0,1173.0,1702.0,1868.0,1330.0,5464.0,10049.0
2015,91803,4413.0,2799.0,1054.0,975.0,745.0,975.0,862.0,639.0,2765.0,5233.0
2016,90001,18902.0,9529.0,4524.0,8475.0,6134.0,8403.0,1221.0,898.0,37.0,27204.0
2016,90002,18302.0,9338.0,4447.0,8263.0,5993.0,8209.0,1072.0,701.0,145.0,28838.0
2016,90003,24556.0,12780.0,5794.0,10618.0,7434.0,10531.0,1724.0,1158.0,31.0,37009.0
2016,90004,12919.0,8122.0,3728.0,3795.0,2571.0,3783.0,1506.0,1002.0,2303.0,18902.0
2016,90005,11520.0,6409.0,2955.0,3780.0,2560.0,3772.0,1652.0,1331.0,2404.0,14362.0
2016,90006,17456.0,9325.0,4165.0,6429.0,4361.0,6361.0,2445.0,1702.0,2040.0,22557.0
2016,90007,17605.0,13354.0,10336.0,3326.0,2423.0,3290.0,1260.0,925.0,4795.0,24184.0
2016,90008,6769.0,4234.0,1674.0,1574.0,1248.0,1552.0,1355.0,961.0,120.0,12528.0
2016,90010,581.0,428.0,280.0,31.0,22.0,31.0,149.0,122.0,448.0,643.0
2016,90011,40661.0,21506.0,9777.0,17620.0,12710.0,17505.0,2350.0,1535.0,113.0,58415.0
2016,90012,7755.0,4022.0,1746.0,1661.0,1259.0,1654.0,2424.0,2072.0,4976.0,9223.0
2016,90013,5229.0,4577.0,967.0,41.0,27.0,41.0,1225.0,611.0,540.0,9218.0
2016,90014,2809.0,2048.0,729.0,24.0,24.0,24.0,995.0,737.0,596.0,4647.0
2016,90015,7366.0,4412.0,2372.0,2192.0,1535.0,2099.0,929.0,762.0,712.0,10630.0
2016,90016,10438.0,6196.0,2522.0,3352.0,2329.0,3239.0,1396.0,890.0,159.0,17900.0
2016,90017,11732.0,7233.0,3608.0,3581.0,2603.0,3581.0,1208.0,918.0,1436.0,16244.0
2016,90018,13485.0,7322.0,2844.0,4787.0,3323.0,4705.0,1925.0,1376.0,547.0,20745.0
2016,90019,14117.0,8396.0,3409.0,4323.0,3059.0,4297.0,2019.0,1398.0,1190.0,22313.0
2016,90020,7826.0,4784.0,2492.0,2419.0,1603.0,2387.0,861.0,623.0,3097.0,10746.0
2016,90021,1459.0,1210.0,261.0,146.0,130.0,146.0,261.0,103.0,11.0,2481.0
2016,90023,13071.0,6650.0,2667.0,5496.0,3987.0,5450.0,1227.0,925.0,145.0,21993.0
2016,90024,12553.0,11750.0,10701.0,240.0,200.0,199.0,780.0,563.0,4837.0,18759.0
2016,90025,5871.0,4952.0,3133.0,486.0,355.0,440.0,685.0,433.0,1381.0,9714.0
2016,90026,15000.0,9261.0,4358.0,4112.0,2917.0,4095.0,2171.0,1627.0,1692.0,23918.0
2016,90027,7539.0,4970.0,2161.0,913.0,711.0,913.0,2075.0,1656.0,650.0,12714.0
2016,90028,8369.0,5886.0,3362.0,1062.0,772.0,1062.0,1795.0,1421.0,876.0,13637.0
2016,90029,11062.0,6803.0,2943.0,3088.0,2089.0,3083.0,1681.0,1171.0,1025.0,15508.0
2016,90031,10800.0,5971.0,2336.0,3726.0,2673.0,3716.0,1411.0,1103.0,2646.0,14338.0
2016,90032,10833.0,6416.0,3006.0,3585.0,2446.0,3519.0,1291.0,832.0,653.0,14649.0
2016,90033,18025.0,9199.0,4242.0,7656.0,5487.0,7627.0,1622.0,1170.0,595.0,31257.0
2016,90034,8524.0,6165.0,4015.0,1534.0,948.0,1520.0,1030.0,825.0,1604.0,14425.0
2016,90035,3449.0,2167.0,1307.0,454.0,325.0,442.0,959.0,828.0,278.0,6222.0
2016,90036,5072.0,4215.0,2972.0,440.0,281.0,413.0,626.0,417.0,671.0,8931.0
2016,90037,24624.0,13819.0,6331.0,9386.0,6354.0,9296.0,2181.0,1419.0,218.0,35592.0
2016,90038,8524.0,5533.0,2874.0,2428.0,1736.0,2337.0,852.0,563.0,167.0,11973.0
2016,90039,2636.0,1755.0,679.0,427.0,313.0,365.0,706.0,454.0,325.0,4109.0
2016,90041,3018.0,1945.0,990.0,648.0,346.0,648.0,679.0,425.0,384.0,5163.0
2016,90042,13124.0,7934.0,3524.0,4240.0,2959.0,4220.0,1423.0,950.0,853.0,19182.0
2016,90043,8983.0,5630.0,1819.0,2529.0,1873.0,2489.0,1138.0,824.0,108.0,15868.0
2016,90044,32168.0,17492.0,7706.0,12687.0,9001.0,12576.0,3061.0,1989.0,107.0,49233.0
2016,90045,4180.0,3404.0,2242.0,528.0,430.0,506.0,446.0,248.0,469.0,7136.0
2016,90046,7274.0,5225.0,2971.0,214.0,149.0,214.0,2205.0,1835.0,368.0,13180.0
2016,90047,10238.0,5988.0,2242.0,3497.0,2448.0,3480.0,1263.0,753.0,18.0,19272.0
2016,90048,2021.0,1551.0,749.0,95.0,18.0,95.0,519.0,375.0,315.0,3571.0
2016,90049,2365.0,1701.0,755.0,256.0,171.0,247.0,553.0,408.0,309.0,4240.0
2016,90056,483.0,209.0,21.0,133.0,114.0,116.0,168.0,141.0,35.0,931.0
2016,90057,17039.0,9777.0,4141.0,5962.0,4544.0,5898.0,2008.0,1300.0,2155.0,23358.0
2016,90058,1895.0,880.0,344.0,970.0,703.0,970.0,88.0,45.0,20.0,2750.0
2016,90059,16688.0,8330.0,3898.0,7818.0,5847.0,7732.0,1021.0,540.0,139.0,28319.0
2016,90061,8926.0,4773.0,2192.0,3741.0,2529.0,3741.0,606.0,412.0,27.0,15327.0
2016,90062,8836.0,5099.0,2220.0,3202.0,1980.0,3202.0,973.0,535.0,48.0,14054.0
2016,90063,13729.0,7198.0,3136.0,5197.0,3758.0,5152.0,1818.0,1334.0,169.0,20039.0
2016,90064,2263.0,1493.0,864.0,402.0,307.0,402.0,457.0,368.0,691.0,3670.0
2016,90065,9086.0,5274.0,1847.0,2895.0,2269.0,2856.0,1443.0,917.0,807.0,14035.0
2016,90066,6448.0,4554.0,2180.0,1211.0,878.0,1198.0,874.0,683.0,1225.0,10339.0
2016,90067,176.0,57.0,5.0,26.0,26.0,26.0,93.0,93.0,23.0,329.0
2016,90068,2490.0,2182.0,1225.0,105.0,105.0,99.0,346.0,203.0,169.0,4428.0
2016,90069,2067.0,1606.0,747.0,49.0,49.0,36.0,588.0,412.0,150.0,3898.0
2016,90071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,90073,439.0,418.0,116.0,0.0,0.0,0.0,48.0,21.0,26.0,822.0
2016,90077,311.0,208.0,46.0,51.0,32.0,39.0,95.0,52.0,21.0,566.0
2016,90079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,90089,13.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2016,90090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,90094,910.0,796.0,707.0,82.0,82.0,82.0,32.0,32.0,149.0,1528.0
2016,90095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,90210,1903.0,922.0,280.0,163.0,144.0,154.0,991.0,818.0,228.0,3578.0
2016,90211,878.0,579.0,233.0,126.0,115.0,126.0,216.0,173.0,54.0,1603.0
2016,90212,1199.0,681.0,218.0,285.0,218.0,285.0,247.0,233.0,192.0,1975.0
2016,90230,3665.0,2134.0,937.0,973.0,726.0,973.0,754.0,558.0,449.0,6212.0
2016,90232,1342.0,929.0,256.0,211.0,161.0,211.0,435.0,202.0,125.0,2500.0
2016,90245,1389.0,810.0,227.0,456.0,348.0,443.0,184.0,123.0,33.0,2436.0
2016,90247,9134.0,5136.0,1898.0,3107.0,2305.0,2968.0,1368.0,891.0,1124.0,12708.0
2016,90248,1298.0,694.0,320.0,380.0,260.0,370.0,259.0,224.0,244.0,2088.0
2016,90250,18007.0,10193.0,4803.0,6772.0,4835.0,6685.0,1620.0,1042.0,884.0,28240.0
2016,90262,16589.0,8257.0,3828.0,7614.0,5599.0,7550.0,1214.0,718.0,150.0,27002.0
2016,90265,1549.0,1103.0,353.0,181.0,181.0,176.0,386.0,265.0,95.0,2821.0
2016,90272,909.0,560.0,182.0,198.0,167.0,198.0,223.0,151.0,18.0,1783.0
2016,90275,1720.0,982.0,275.0,260.0,234.0,239.0,736.0,478.0,550.0,2743.0
2016,90280,19289.0,10510.0,4580.0,7382.0,5475.0,7336.0,1991.0,1397.0,11.0,30490.0
2016,90290,267.0,195.0,40.0,58.0,58.0,58.0,70.0,14.0,18.0,485.0
2016,90291,3059.0,2206.0,1028.0,535.0,369.0,523.0,460.0,318.0,209.0,5613.0
2016,90292,3115.0,2245.0,1160.0,441.0,360.0,432.0,763.0,429.0,206.0,5871.0
2016,90293,874.0,775.0,451.0,71.0,11.0,71.0,91.0,28.0,180.0,1429.0
2016,90301,7557.0,4113.0,1665.0,2746.0,1978.0,2736.0,953.0,698.0,35.0,12296.0
2016,90302,6342.0,3681.0,1554.0,2342.0,1530.0,2326.0,633.0,319.0,95.0,10844.0
2016,90304,8280.0,4409.0,2111.0,3360.0,2497.0,3335.0,686.0,511.0,174.0,12163.0
2016,90305,1687.0,1033.0,285.0,506.0,307.0,498.0,323.0,148.0,26.0,3147.0
2016,90402,847.0,544.0,110.0,187.0,177.0,154.0,154.0,116.0,49.0,1604.0
2016,90403,2194.0,1522.0,724.0,126.0,85.0,126.0,799.0,546.0,77.0,4056.0
2016,90404,3358.0,2432.0,1236.0,528.0,385.0,528.0,679.0,398.0,531.0,5588.0
2016,90405,3061.0,2297.0,1274.0,172.0,138.0,154.0,822.0,592.0,366.0,5379.0
2016,90501,6420.0,3465.0,1317.0,2539.0,1750.0,2524.0,586.0,416.0,808.0,8949.0
2016,90502,2209.0,1220.0,578.0,668.0,461.0,668.0,431.0,321.0,529.0,3029.0
2016,90504,2901.0,1857.0,829.0,683.0,474.0,677.0,413.0,361.0,1157.0,4077.0
2016,90710,4757.0,2458.0,1099.0,1873.0,1290.0,1863.0,589.0,426.0,186.0,7186.0
2016,90717,2881.0,1663.0,585.0,777.0,621.0,774.0,506.0,441.0,269.0,4678.0
2016,90731,12306.0,7214.0,3127.0,4310.0,3060.0,4198.0,1333.0,782.0,209.0,18884.0
2016,90732,1350.0,747.0,362.0,422.0,292.0,356.0,235.0,181.0,67.0,2195.0
2016,90744,15673.0,7483.0,3531.0,7482.0,5367.0,7409.0,1112.0,708.0,98.0,26874.0
2016,90745,7019.0,3832.0,1702.0,2401.0,1779.0,2346.0,1064.0,786.0,1353.0,10566.0
2016,90802,9898.0,6670.0,2835.0,2523.0,1822.0,2503.0,1337.0,705.0,352.0,17612.0
2016,90810,7090.0,3852.0,1902.0,2760.0,2048.0,2723.0,863.0,478.0,945.0,11335.0
2016,90813,20928.0,10562.0,5112.0,9254.0,6427.0,9146.0,1646.0,1112.0,1832.0,35158.0
2016,91011,581.0,353.0,133.0,94.0,94.0,82.0,165.0,134.0,255.0,784.0
2016,91030,2337.0,1610.0,773.0,478.0,335.0,462.0,489.0,249.0,699.0,3366.0
2016,91040,2865.0,1551.0,581.0,722.0,257.0,688.0,782.0,592.0,83.0,5484.0
2016,91042,3613.0,2408.0,935.0,724.0,542.0,702.0,726.0,481.0,250.0,6099.0
2016,91105,966.0,615.0,186.0,109.0,99.0,109.0,335.0,242.0,102.0,1529.0
2016,91201,3406.0,2089.0,691.0,761.0,509.0,761.0,843.0,556.0,15.0,6167.0
2016,91204,3861.0,2286.0,1018.0,1055.0,552.0,1055.0,765.0,520.0,251.0,6980.0
2016,91205,8119.0,4835.0,1801.0,1819.0,1328.0,1787.0,1883.0,1465.0,415.0,15205.0
2016,91206,5160.0,3274.0,1275.0,924.0,583.0,924.0,1222.0,962.0,476.0,9340.0
2016,91214,1536.0,888.0,232.0,415.0,410.0,388.0,286.0,233.0,538.0,2397.0
2016,91302,2022.0,1481.0,824.0,300.0,272.0,297.0,304.0,241.0,270.0,3771.0
2016,91303,6678.0,3746.0,1940.0,2485.0,1856.0,2414.0,511.0,447.0,239.0,11293.0
2016,91304,8644.0,4673.0,1918.0,3214.0,2186.0,3139.0,944.0,757.0,483.0,12401.0
2016,91306,7190.0,4338.0,1854.0,2306.0,1668.0,2219.0,906.0,546.0,869.0,10232.0
2016,91307,1550.0,991.0,322.0,260.0,189.0,222.0,490.0,299.0,101.0,2893.0
2016,91311,3294.0,1986.0,587.0,804.0,710.0,755.0,699.0,504.0,270.0,5381.0
2016,91316,4240.0,2413.0,1055.0,1002.0,801.0,977.0,1104.0,825.0,178.0,7827.0
2016,91321,5459.0,2910.0,1322.0,2251.0,1600.0,2241.0,410.0,298.0,214.0,9480.0
2016,91324,4696.0,3129.0,1983.0,955.0,621.0,906.0,827.0,612.0,691.0,7388.0
2016,91325,5820.0,4323.0,3066.0,1102.0,708.0,1082.0,549.0,395.0,907.0,9246.0
2016,91326,2230.0,1433.0,544.0,377.0,271.0,347.0,570.0,420.0,653.0,3591.0
2016,91330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,91331,20093.0,11541.0,5183.0,6981.0,5098.0,6910.0,2353.0,1571.0,548.0,33586.0
2016,91335,16407.0,9394.0,4143.0,5370.0,3722.0,5256.0,2300.0,1643.0,1491.0,29198.0
2016,91340,6246.0,3589.0,1427.0,2233.0,1790.0,2207.0,568.0,424.0,19.0,10381.0
2016,91342,14968.0,7993.0,3177.0,5588.0,4048.0,5504.0,1948.0,1387.0,460.0,26597.0
2016,91343,14585.0,7913.0,3785.0,5938.0,4099.0,5826.0,1059.0,734.0,583.0,21256.0
2016,91344,3896.0,2412.0,1033.0,755.0,684.0,686.0,922.0,729.0,380.0,6486.0
2016,91345,1992.0,1455.0,709.0,405.0,367.0,390.0,260.0,132.0,118.0,2877.0
2016,91352,9344.0,5098.0,2068.0,3521.0,2543.0,3488.0,1065.0,725.0,486.0,16873.0
2016,91356,3126.0,2026.0,804.0,571.0,363.0,571.0,904.0,529.0,135.0,5841.0
2016,91364,1960.0,1162.0,337.0,425.0,331.0,403.0,541.0,373.0,109.0,3633.0
2016,91367,3995.0,2779.0,1284.0,607.0,385.0,560.0,914.0,609.0,486.0,6924.0
2016,91371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,91401,9082.0,5434.0,2274.0,3011.0,2157.0,2998.0,1040.0,637.0,94.0,13968.0
2016,91402,19411.0,10697.0,4752.0,7585.0,5411.0,7443.0,1780.0,1129.0,1518.0,29960.0
2016,91403,1781.0,1131.0,358.0,219.0,130.0,219.0,540.0,431.0,68.0,3446.0
2016,91405,13599.0,7508.0,3335.0,5261.0,3764.0,5240.0,1295.0,830.0,614.0,19109.0
2016,91406,10847.0,6428.0,2674.0,3442.0,2669.0,3349.0,1267.0,977.0,502.0,15529.0
2016,91411,5209.0,3096.0,1468.0,1717.0,1228.0,1717.0,512.0,396.0,195.0,9172.0
2016,91423,2789.0,2001.0,816.0,509.0,324.0,509.0,372.0,279.0,134.0,5101.0
2016,91436,554.0,287.0,117.0,51.0,51.0,42.0,247.0,216.0,24.0,1070.0
2016,91501,3053.0,1872.0,867.0,768.0,665.0,759.0,532.0,413.0,267.0,5490.0
2016,91504,2353.0,1647.0,810.0,541.0,347.0,502.0,237.0,165.0,357.0,3965.0
