year,zip_code,unemployment_rate,unemployment_rate_male,unemployment_rate_female,unemployment_rate_age_below_24,unemployment_rate_age_between_25_44,unemployment_rate_age_above_45,unemployment_rate_white,unemployment_rate_black,unemployment_rate_hispanic,unemployment_rate_other_races
2016,90230,7.6,6.3,7.1,45.599999999999994,9.3,25.599999999999998,7.9,5.7,7.0,281.8
2016,90232,5.4,4.4,5.0,56.4,1.2,19.3,4.2,0.0,0.0,121.5
2016,90245,7.2,6.6,6.9,27.700000000000003,0.8,25.799999999999997,7.2,8.6,0.0,328.6
2016,90247,9.1,13.9,8.9,49.7,13.1,32.2,5.6,7.8,9.1,239.8
2016,90248,8.0,5.2,7.6,48.9,6.0,29.5,0.0,16.4,5.4,155.20000000000002
2016,90250,9.4,9.1,8.1,69.0,8.6,29.799999999999997,5.7,16.1,8.4,249.29999999999998
2016,90262,10.2,11.1,9.4,47.2,13.7,25.9,13.4,51.2,12.7,195.7
2016,90265,7.2,6.3,7.1,35.4,11.8,27.7,5.8,2.0,3.6,149.2
2016,90272,5.1,5.3,5.5,20.9,13.7,13.3,3.6,1.7,0.0,166.20000000000002
2016,90275,4.3,4.1,3.9,33.8,4.3,12.6,6.1,0.0,1.3,229.3
2016,90280,11.7,11.6,10.8,57.0,12.4,39.0,6.3,0.0,12.3,272.8
2016,90290,10.8,11.5,12.0,64.1,30.8,39.0,5.0,0.0,0.0,141.39999999999998
2016,90291,8.4,7.3,8.6,35.7,7.6,35.4,2.3,6.4,13.8,166.3
2016,90292,6.4,7.1,5.8,42.2,1.4,28.0,9.6,6.8,8.1,191.1
2016,90293,7.0,7.4,6.5,8.8,6.3,27.0,18.9,0.0,0.0,201.3
2016,90301,13.2,11.9,12.3,61.2,16.1,43.49999999999999,5.9,0.0,12.7,199.6
2016,90302,14.8,6.4,12.8,82.6,18.2,40.400000000000006,9.0,44.8,11.8,286.7
2016,90304,11.2,9.9,10.2,57.8,13.3,32.5,0.0,0.0,11.2,141.8
2016,90305,10.7,9.9,10.0,66.80000000000001,14.8,27.599999999999998,7.1,0.0,15.1,166.4
2016,90402,8.4,9.0,8.4,73.60000000000001,6.0,34.0,5.9,0.0,0.0,93.39999999999999
2016,90403,6.9,5.3,6.3,67.3,9.8,20.7,12.3,17.2,37.3,327.2
2016,90404,10.2,8.0,10.3,45.6,6.2,28.9,3.1,0.0,9.0,235.39999999999998
2016,90405,7.4,7.1,7.2,51.6,1.6,29.6,4.8,0.0,15.3,190.2
2016,90501,8.2,6.3,7.8,47.5,6.3,27.6,0.0,16.5,11.9,255.2
2016,90502,9.7,8.1,7.8,72.6,16.1,20.200000000000003,16.6,0.0,15.0,236.6
2016,90504,8.7,9.7,8.0,41.0,13.3,24.3,11.8,0.0,11.4,160.1
2016,90710,9.8,6.0,8.7,58.3,8.5,34.400000000000006,4.2,0.0,14.5,228.89999999999998
2016,90717,8.3,8.6,8.0,33.1,8.4,30.2,7.9,0.0,9.4,232.4
2016,90731,11.2,7.9,10.3,62.2,13.8,32.7,7.1,0.0,11.8,252.4
2016,90732,9.1,8.3,8.6,83.4,9.8,24.599999999999998,7.2,0.0,1.0,166.9
2016,90744,8.5,10.0,7.9,44.099999999999994,7.8,26.6,0.0,0.0,7.3,224.89999999999998
2016,90745,11.1,9.4,9.9,63.599999999999994,10.3,35.4,14.9,6.2,7.3,278.59999999999997
2016,90802,7.5,6.5,7.3,30.6,8.5,27.7,6.8,0.0,6.3,237.39999999999998
2016,90810,11.6,15.1,10.3,60.800000000000004,11.6,36.8,2.6,14.0,17.0,253.7
2016,90813,12.2,8.7,10.9,61.800000000000004,11.5,33.2,7.7,100.0,13.2,315.90000000000003
2016,91011,3.9,5.0,3.5,31.3,0.5,14.299999999999999,3.9,7.2,6.0,71.0
2016,91030,6.1,7.6,5.7,76.1,5.0,14.899999999999999,4.5,0.0,4.6,185.2
2016,91040,7.6,5.4,6.7,31.8,15.9,20.799999999999997,18.5,18.2,20.5,155.39999999999998
2016,91042,9.1,7.6,8.7,38.099999999999994,10.8,32.699999999999996,15.1,0.0,11.2,290.80000000000007
2016,91105,5.9,4.1,5.6,21.3,8.5,18.7,8.7,6.0,8.2,203.39999999999998
2016,91201,11.0,12.0,11.0,36.5,6.4,38.5,12.2,0.0,9.1,248.3
2016,91204,10.7,14.9,10.2,39.2,13.7,36.0,4.1,0.0,9.1,169.70000000000002
2016,91205,11.3,13.1,11.1,49.3,13.3,41.5,5.9,0.0,8.4,292.4
2016,91206,9.5,11.0,9.7,48.4,15.1,28.8,3.9,0.0,3.5,294.6
2016,91214,5.4,4.4,4.4,47.3,11.2,12.4,12.2,0.0,0.0,203.5
2016,91302,5.8,5.7,5.9,19.6,13.0,22.4,5.6,0.0,2.7,327.5
2016,91303,6.7,9.7,6.4,25.900000000000002,4.7,23.9,7.5,16.1,6.2,256.3
2016,91304,6.9,8.7,6.2,35.7,7.4,20.7,10.5,15.9,5.8,226.8
2016,91306,8.3,10.6,7.9,35.2,9.3,32.1,9.1,5.3,5.8,271.29999999999995
2016,91307,7.9,9.1,6.9,46.8,9.8,25.3,10.5,26.7,0.0,262.5
2016,91311,6.2,5.7,5.5,27.1,4.5,20.3,9.8,13.4,10.5,163.8
2016,91316,10.5,11.0,10.3,55.4,18.7,24.4,9.5,5.6,30.1,87.8
2016,91321,9.6,6.2,8.4,48.8,6.1,26.700000000000003,11.2,2.3,11.4,277.9
2016,91324,5.9,6.3,6.1,14.8,6.1,24.5,0.0,7.7,4.5,173.7
2016,91325,6.9,5.9,6.6,31.1,4.5,25.7,5.1,0.0,13.4,290.6
2016,91326,6.1,5.5,6.1,28.2,13.9,21.6,3.9,0.0,4.6,280.20000000000005
2016,91330,34.3,29.5,25.1,70.69999999999999,34.5,25.0,,,44.0,417.5
2016,91331,11.8,17.2,10.8,62.300000000000004,8.6,40.900000000000006,3.5,36.3,10.6,264.7
2016,91335,7.1,9.3,6.5,33.8,5.8,26.5,7.6,9.6,6.5,262.4
2016,91340,8.6,11.6,7.8,36.599999999999994,9.4,28.400000000000002,18.1,0.0,6.5,242.9
2016,91342,7.9,7.9,7.3,41.4,8.6,26.8,4.1,5.3,10.1,239.6
2016,91343,9.2,9.9,8.3,49.8,8.9,30.2,11.6,0.0,9.7,196.29999999999998
2016,91344,7.6,7.6,7.1,36.4,11.1,24.2,10.5,0.0,6.2,218.0
2016,91345,9.9,10.1,9.8,28.6,11.5,43.0,9.5,0.0,12.0,184.3
2016,91352,9.5,10.3,9.0,48.900000000000006,7.6,37.2,3.2,0.0,9.7,225.7
2016,91356,6.5,6.8,6.2,40.3,7.4,20.0,6.0,0.0,3.3,90.6
2016,91364,7.3,7.4,6.5,39.0,10.5,27.8,6.7,25.8,3.4,145.4
2016,91367,7.0,7.5,6.6,49.0,7.3,22.099999999999998,2.6,6.1,12.6,118.6
2016,91371,,,,,,,,,,
2016,91401,8.3,6.7,8.1,38.4,11.7,26.500000000000004,4.8,6.5,10.0,168.7
2016,91402,11.2,15.1,10.5,50.400000000000006,11.6,35.900000000000006,7.6,0.0,8.4,257.0
2016,91403,10.0,7.7,9.7,60.5,11.5,34.5,6.7,12.9,2.0,351.3
2016,91405,10.7,11.7,9.9,46.2,9.5,37.8,18.1,11.3,10.7,326.6
2016,91406,9.0,7.1,8.2,47.599999999999994,6.7,33.3,10.0,23.3,11.3,162.6
2016,91411,11.2,6.8,9.7,68.1,13.2,34.6,9.4,0.0,10.5,398.2
2016,91423,8.2,9.0,7.9,41.099999999999994,8.1,29.700000000000003,8.4,0.0,3.2,282.0
2016,91436,5.0,4.8,5.2,70.6,3.3,21.1,0.0,8.4,0.0,171.4
2016,91501,12.1,10.9,12.0,59.0,13.5,36.7,10.1,0.0,6.1,233.7
2016,91504,8.1,9.0,7.5,34.599999999999994,11.8,26.8,11.0,24.4,2.6,263.09999999999997
2016,91505,7.7,7.6,7.7,24.0,8.2,26.4,4.6,10.8,7.7,177.39999999999998
2016,91506,5.6,5.0,5.4,30.6,4.8,21.1,4.1,10.7,3.5,248.4
2016,91601,9.5,9.7,8.6,85.4,7.4,33.0,10.5,10.3,12.0,285.6
2016,91602,9.5,7.9,9.7,25.1,7.1,41.9,4.3,13.4,8.2,282.40000000000003
2016,91604,10.1,9.8,10.0,61.9,9.1,44.2,8.5,5.4,8.3,429.6
2016,91605,10.0,11.8,9.1,47.6,9.7,33.8,12.9,16.6,7.6,234.8
2016,91606,9.8,9.8,9.3,50.8,10.3,30.5,12.4,0.0,9.4,230.9
2016,91607,10.9,12.2,10.7,42.0,11.8,40.6,9.2,13.1,12.4,310.5
2016,91608,,,,,,,,,,
2016,91754,6.5,12.3,6.6,31.4,9.7,21.099999999999998,1.2,12.8,5.9,224.49999999999997
2016,91801,6.5,8.9,6.2,42.4,6.9,24.2,2.2,11.4,4.6,217.60000000000002
2016,91803,5.0,2.7,4.8,28.5,6.9,18.300000000000004,7.7,0.0,5.0,198.79999999999998
2017,90001,11.2,13.7,9.4,68.9,10.2,30.7,9.3,14.0,11.6,275.3
2017,90002,12.3,5.9,11.3,56.8,10.8,38.4,8.1,0.0,10.1,271.70000000000005
2017,90003,12.5,4.2,11.3,61.6,12.0,34.0,15.1,47.4,8.0,253.6
2017,90004,7.1,7.7,6.6,67.1,7.1,23.9,3.3,4.6,8.5,223.1
2017,90005,8.7,10.0,8.1,52.6,5.3,32.0,10.4,0.0,9.6,209.0
2017,90006,9.8,15.2,8.4,67.5,5.7,29.499999999999996,11.4,2.9,9.2,210.8
2017,90007,12.9,12.8,12.3,42.5,7.7,44.5,2.4,0.0,10.3,295.9
2017,90008,11.0,2.8,10.7,54.9,20.6,38.5,5.0,0.0,7.4,236.0
2017,90010,7.9,3.8,7.8,112.5,17.3,14.4,0.0,,13.5,192.0
2017,90011,8.1,21.1,7.5,37.6,7.3,26.799999999999997,11.6,0.0,7.8,229.2
2017,90012,7.1,4.2,7.1,26.799999999999997,6.2,28.6,1.5,37.2,7.1,160.3
2017,90013,13.0,12.0,13.0,7.2,14.0,58.7,11.1,0.0,0.4,204.4
2017,90014,8.3,2.2,8.6,3.8,9.5,49.0,0.0,,10.7,158.9
2017,90015,7.8,7.3,6.6,56.9,5.6,23.3,17.0,0.0,10.1,172.9
2017,90016,8.0,5.7,7.7,43.3,8.0,30.799999999999997,3.5,0.0,6.6,150.9
2017,90017,6.6,7.7,5.7,51.699999999999996,3.6,20.7,9.3,0.0,6.5,260.4
2017,90018,10.4,4.5,10.2,42.1,14.4,33.5,2.4,10.4,7.8,200.20000000000002
2017,90019,7.1,7.3,6.6,50.3,5.2,26.2,7.2,17.6,5.3,275.70000000000005
2017,90020,7.7,8.5,7.5,59.4,8.1,24.5,0.0,31.5,9.9,242.8
2017,90021,12.2,16.2,11.7,27.4,0.0,55.5,30.0,,3.0,235.7
2017,90023,8.8,12.0,8.0,43.1,9.9,27.3,5.2,0.0,13.2,140.39999999999998
2017,90024,9.8,7.1,7.1,39.9,5.9,25.1,3.4,5.2,6.3,163.8
2017,90025,6.1,8.2,6.0,27.799999999999997,2.0,26.400000000000002,5.3,8.9,3.4,202.3
2017,90026,8.1,5.4,7.4,51.900000000000006,6.6,27.9,12.6,24.1,10.6,280.3
2017,90027,8.0,8.3,7.8,25.799999999999997,5.2,30.799999999999997,10.0,3.0,8.2,163.39999999999998
2017,90028,11.4,11.8,10.8,46.8,12.0,36.3,13.5,44.2,6.6,278.6
2017,90029,8.4,7.8,8.1,30.700000000000003,10.6,29.1,11.4,0.0,8.6,271.1
2017,90031,8.3,7.0,7.8,50.5,7.3,21.6,6.9,7.3,9.3,212.2
2017,90032,10.2,9.8,9.4,50.599999999999994,11.5,29.8,3.2,15.4,12.0,225.5
2017,90033,7.3,8.3,6.8,46.5,9.7,21.700000000000003,3.4,0.0,11.0,167.4
2017,90034,5.3,6.1,5.2,17.700000000000003,3.8,19.9,5.2,26.3,1.6,265.7
2017,90035,5.5,5.1,5.6,24.799999999999997,4.8,18.9,3.0,0.0,6.5,194.49999999999997
2017,90036,5.9,5.5,5.8,25.1,4.1,24.7,3.3,21.9,2.1,226.3
2017,90037,10.2,20.7,9.7,41.2,10.9,36.8,6.5,13.8,7.1,124.0
2017,90038,8.0,7.1,7.8,30.5,8.4,29.3,5.9,14.9,8.7,182.4
2017,90039,7.3,6.8,7.2,46.599999999999994,3.5,37.0,5.3,0.0,7.6,276.70000000000005
2017,90041,6.6,4.7,5.7,36.7,6.9,21.1,4.0,0.0,9.1,212.0
2017,90042,8.1,9.0,7.8,43.3,7.4,28.5,3.1,0.0,8.8,229.3
2017,90043,13.0,4.6,12.0,88.0,15.7,39.7,3.3,13.2,11.1,278.6
2017,90044,9.8,28.7,8.9,56.1,10.1,30.3,8.6,15.9,7.6,256.6
2017,90045,6.6,7.0,6.3,23.6,6.3,22.6,2.1,0.0,5.2,208.6
2017,90046,7.0,6.7,6.8,22.799999999999997,6.1,22.0,10.6,6.6,9.5,215.10000000000002
2017,90047,12.7,7.3,11.5,78.9,18.4,36.1,3.6,0.0,3.5,290.6
2017,90048,6.2,6.1,5.9,25.9,4.9,24.5,5.9,26.3,3.9,232.5
2017,90049,5.3,5.1,5.2,25.1,2.4,24.5,2.9,6.7,4.7,188.39999999999998
2017,90056,11.3,5.4,12.4,114.1,17.5,36.1,3.7,0.0,0.0,63.1
2017,90057,8.7,10.1,8.2,46.5,5.1,29.5,6.8,0.0,9.2,251.9
2017,90058,11.5,1.4,9.5,86.9,32.7,23.4,0.0,0.0,10.3,179.2
2017,90059,12.8,1.4,11.3,64.4,12.9,33.699999999999996,9.5,0.0,14.3,217.60000000000002
2017,90061,8.2,6.9,7.9,27.400000000000002,6.4,27.3,8.3,11.4,7.0,136.50000000000003
2017,90062,8.6,6.6,8.8,31.599999999999998,12.0,26.5,0.0,0.0,6.9,295.4
2017,90063,10.9,15.2,9.4,68.4,5.6,32.6,9.8,5.1,12.4,155.3
2017,90064,3.6,3.8,3.6,5.4,2.5,14.3,5.8,0.0,3.3,203.0
2017,90065,8.8,7.5,8.2,49.699999999999996,10.9,27.299999999999997,6.1,1.8,11.5,319.6
2017,90066,6.8,6.8,6.4,40.1,6.4,23.7,6.5,0.0,3.9,267.09999999999997
2017,90067,3.6,2.8,4.3,0.0,0.0,22.5,0.0,0.0,0.0,167.00000000000003
2017,90068,9.2,9.5,8.9,69.0,13.0,29.1,7.6,0.0,6.8,306.9
2017,90069,6.0,6.0,6.3,14.5,7.1,21.6,2.1,0.0,1.8,275.3
2017,90071,,,,,,,,,,
2017,90073,40.4,0.0,40.4,,30.8,198.7,,,0.0,142.89999999999998
2017,90077,4.4,4.6,5.0,16.8,25.0,20.9,1.6,0.0,0.0,61.699999999999996
2017,90079,,,,,,,,,,
2017,90089,34.4,35.6,27.8,65.4,0.0,0.0,,,25.7,148.9
2017,90090,,,,,,,,,,
2017,90094,3.4,2.2,3.6,0.0,0.0,10.1,0.0,0.0,0.0,86.80000000000001
2017,90095,,,,,,,,,,
2017,90210,5.2,5.2,4.4,67.5,4.2,14.6,8.6,6.7,9.5,153.9
2017,90211,6.4,6.4,6.2,9.9,8.2,17.0,8.1,7.5,0.0,94.2
2017,90212,5.3,5.3,5.4,3.2,11.7,17.1,5.6,5.0,35.1,60.800000000000004
2017,90230,6.3,5.5,5.7,43.9,6.9,21.1,8.1,5.9,6.3,231.1
2017,90232,3.7,3.7,3.3,33.1,1.1,11.2,4.8,0.0,0.0,182.1
2017,90245,6.4,6.7,5.9,34.7,0.0,22.099999999999998,6.4,15.4,0.0,306.4
2017,90247,8.8,10.4,8.5,56.9,10.3,32.3,3.9,0.0,9.1,242.4
2017,90248,7.0,10.2,6.7,40.9,11.8,21.5,3.4,0.0,2.1,240.0
2017,90250,9.1,10.5,8.2,58.0,8.2,31.6,6.2,3.6,6.9,257.7
2017,90262,9.4,15.5,8.6,48.3,13.9,21.1,13.0,62.2,9.9,200.5
2017,90265,5.5,4.1,5.2,34.099999999999994,10.4,16.9,4.3,1.7,5.7,137.6
2017,90272,4.1,4.1,4.5,21.2,7.4,9.600000000000001,2.6,1.4,0.0,178.79999999999998
2017,90275,4.1,3.3,3.7,36.4,2.9,11.7,4.7,0.0,1.5,241.39999999999998
2017,90280,11.1,9.9,10.1,57.3,12.7,36.3,5.9,0.0,11.9,255.39999999999998
2017,90290,7.8,8.4,9.0,100.0,23.7,28.9,3.3,0.0,0.0,143.89999999999998
2017,90291,7.3,6.7,7.5,37.0,4.9,34.4,0.8,2.0,8.1,147.0
2017,90292,5.1,5.4,4.8,34.6,1.6,19.2,6.2,0.0,8.4,181.1
2017,90293,4.9,5.5,5.0,11.4,1.3,21.9,3.0,0.0,0.0,189.6
2017,90301,11.3,14.5,10.6,43.2,11.8,39.9,9.8,42.0,9.4,215.0
2017,90302,14.0,6.5,12.3,73.3,13.9,44.9,8.0,33.3,9.4,294.9
2017,90304,9.6,8.1,8.5,52.8,13.9,25.3,0.0,0.0,10.9,132.2
2017,90305,6.7,12.2,5.6,56.099999999999994,9.5,19.5,7.9,0.0,8.4,139.3
2017,90402,8.1,8.9,8.4,68.0,6.1,35.4,5.4,0.0,0.0,109.5
2017,90403,6.7,5.4,5.8,60.8,8.9,21.200000000000003,14.6,15.5,17.0,342.59999999999997
2017,90404,8.8,5.6,9.2,32.2,3.8,26.299999999999997,1.3,0.0,11.8,287.5
2017,90405,6.0,5.9,5.9,45.400000000000006,1.0,25.2,4.6,0.0,13.4,186.7
2017,90501,7.6,8.0,7.6,38.2,5.7,26.6,0.0,15.2,8.0,261.3
2017,90502,6.9,6.2,5.9,48.2,10.9,15.200000000000001,17.5,0.0,13.1,196.79999999999998
2017,90504,7.6,8.8,7.0,42.0,9.6,21.900000000000002,9.3,0.0,14.3,165.8
2017,90710,9.4,4.7,8.3,62.9,8.0,30.5,3.8,0.0,13.7,216.1
2017,90717,6.9,8.7,7.0,12.2,3.8,26.3,5.3,0.0,6.8,184.0
2017,90731,9.6,7.2,9.2,47.9,13.2,30.999999999999996,2.2,0.0,11.8,230.8
2017,90732,8.3,7.6,8.3,50.900000000000006,10.0,28.799999999999997,3.0,0.0,0.9,160.0
2017,90744,7.9,9.7,7.4,39.3,9.9,22.400000000000002,0.0,0.0,6.9,220.5
2017,90745,9.3,6.8,8.4,62.5,6.4,27.5,7.9,0.0,7.9,270.1
2017,90802,6.6,7.1,6.2,34.6,7.4,23.9,11.6,0.0,4.7,237.2
2017,90810,10.0,12.6,9.5,43.5,12.9,30.6,2.6,10.3,11.5,240.39999999999998
2017,90813,11.4,7.6,10.5,53.400000000000006,10.4,32.8,7.7,100.0,11.8,316.79999999999995
2017,91011,3.1,3.5,3.0,20.8,1.1,12.0,2.5,0.0,4.0,72.6
2017,91030,5.4,6.8,4.9,71.6,4.0,13.6,3.6,0.0,4.4,238.5
2017,91040,4.8,3.4,4.2,27.7,9.5,14.3,9.5,14.3,7.1,155.0
2017,91042,9.3,8.5,8.7,52.599999999999994,11.7,31.900000000000002,12.4,7.2,13.2,280.1
2017,91105,4.9,2.8,5.4,13.1,7.9,18.5,2.6,0.0,3.1,218.7
2017,91201,8.9,10.1,9.0,25.0,2.6,35.00000000000001,9.8,0.0,5.5,238.0
2017,91204,9.2,13.8,8.9,35.0,9.3,33.5,0.0,0.0,5.0,168.2
2017,91205,10.2,11.2,10.0,40.8,12.5,36.900000000000006,8.2,0.0,8.2,263.5
2017,91206,8.8,9.4,8.9,46.3,13.8,27.099999999999998,5.9,0.0,3.8,302.5
2017,91214,4.1,4.2,3.2,36.3,6.5,8.3,10.0,0.0,0.0,272.1
2017,91302,5.8,5.7,6.1,10.8,20.2,25.2,5.1,0.0,10.3,254.2
2017,91303,6.0,6.7,5.9,15.5,6.5,19.999999999999996,6.7,0.0,5.2,211.1
2017,91304,6.5,7.3,6.0,30.4,5.4,22.5,8.3,17.0,6.1,258.90000000000003
2017,91306,7.2,9.8,6.9,36.2,8.5,28.200000000000003,2.4,0.0,5.5,269.5
2017,91307,6.9,7.7,6.2,35.5,7.2,23.700000000000003,7.8,24.7,0.0,249.39999999999998
2017,91311,5.9,6.4,5.3,31.3,5.1,20.2,7.5,11.8,7.8,142.60000000000002
2017,91316,6.8,7.0,6.9,46.6,9.9,20.5,0.8,4.8,19.4,92.1
2017,91321,8.6,5.5,8.0,41.8,5.3,28.4,1.6,0.0,12.9,248.2
2017,91324,4.5,5.4,4.3,17.2,3.8,18.200000000000003,5.5,7.2,3.3,124.6
2017,91325,5.9,5.5,5.8,22.3,4.5,21.700000000000003,5.2,0.0,11.3,307.0
2017,91326,5.3,4.2,5.3,16.5,4.1,23.5,5.6,0.0,2.6,304.0
2017,91330,28.9,23.4,21.0,59.6,28.4,0.0,,,36.4,408.9
2017,91331,9.5,13.1,8.7,54.0,6.6,33.8,2.9,18.5,8.9,304.2
2017,91335,6.8,8.7,6.4,32.0,8.0,23.499999999999996,4.4,4.2,5.9,258.3
2017,91340,7.8,10.1,7.2,33.9,8.2,25.000000000000004,12.3,0.0,6.7,151.2
2017,91342,6.1,4.2,5.8,29.0,6.6,20.9,5.5,6.0,9.1,225.09999999999997
2017,91343,8.1,9.2,7.1,47.599999999999994,8.7,24.599999999999998,12.7,0.0,9.0,189.29999999999998
2017,91344,6.7,6.4,6.3,32.4,8.1,20.8,8.4,2.0,5.6,244.60000000000002
2017,91345,9.1,10.0,8.6,30.6,11.6,39.0,11.2,0.0,8.9,175.2
2017,91352,7.2,9.6,6.9,30.6,4.7,31.8,6.0,0.0,8.6,238.3
2017,91356,5.6,6.4,5.1,34.2,5.3,18.0,6.8,3.1,4.4,88.0
2017,91364,7.8,7.6,6.9,55.4,10.0,27.9,6.1,30.6,1.0,143.9
2017,91367,7.4,7.7,6.7,49.4,7.1,20.599999999999998,4.2,20.6,16.6,125.9
2017,91371,,,,,,,,,,
2017,91401,7.8,7.2,7.4,46.6,6.7,25.7,6.5,5.1,10.9,185.1
2017,91402,9.4,11.0,8.8,44.7,10.9,28.0,5.6,0.0,7.5,249.2
2017,91403,9.4,6.9,9.3,66.7,11.0,32.5,2.4,11.4,7.0,349.1
2017,91405,10.1,10.7,9.4,45.6,7.3,35.0,12.4,10.6,9.7,322.0
2017,91406,8.0,5.5,7.4,39.9,5.6,32.3,6.7,0.0,9.7,171.0
2017,91411,7.8,6.3,6.8,48.1,11.1,23.2,7.6,0.0,7.4,338.7
2017,91423,7.0,7.1,6.8,31.9,7.0,26.700000000000003,6.0,2.4,0.0,294.4
2017,91436,2.9,2.5,2.7,56.7,1.9,9.8,2.1,5.8,0.0,175.7
2017,91501,9.6,8.3,9.7,47.099999999999994,9.5,32.0,5.9,0.0,7.0,230.3
2017,91504,7.7,8.9,7.4,26.4,6.6,30.0,10.7,0.0,2.4,262.6
2017,91505,6.4,5.9,6.4,25.700000000000003,6.0,23.099999999999998,3.8,14.3,8.8,180.8
2017,91506,7.4,6.1,7.3,31.700000000000003,10.1,26.200000000000003,2.7,16.2,2.1,299.2
2017,91601,7.8,8.5,7.4,48.9,7.2,26.0,10.3,10.6,11.4,281.3
2017,91602,9.5,9.0,9.8,32.7,3.4,47.099999999999994,5.8,0.0,7.6,282.5
2017,91604,8.9,8.5,9.0,69.6,8.4,38.099999999999994,4.7,4.8,3.3,396.6
2017,91605,8.6,9.3,7.9,39.400000000000006,10.2,26.3,15.7,6.7,7.0,237.89999999999998
2017,91606,8.2,7.9,8.1,35.7,8.8,26.9,5.3,2.9,7.9,210.29999999999998
2017,91607,9.4,10.4,9.2,39.7,10.2,32.8,6.6,10.8,10.2,293.9
2017,91608,,,,,,,,,,
2017,91754,5.8,12.5,5.9,31.3,7.2,17.900000000000002,1.0,7.8,4.7,210.3
2017,91801,6.1,6.9,5.7,45.099999999999994,7.5,21.4,2.0,3.4,5.3,211.4
2017,91803,4.7,1.8,4.2,44.4,6.5,15.1,5.0,0.0,5.4,224.10000000000002
2018,90001,9.7,7.5,8.1,58.4,8.0,30.200000000000003,5.8,5.3,9.9,273.1
2018,90002,10.3,0.0,9.7,48.9,10.1,33.4,5.6,0.0,8.3,301.59999999999997
2018,90003,10.5,7.4,9.5,54.6,9.8,28.9,16.8,0.0,5.8,256.79999999999995
2018,90004,4.8,5.7,4.5,43.900000000000006,4.6,16.3,1.1,5.2,4.7,237.60000000000002
2018,90005,7.2,8.9,6.8,46.3,4.4,26.0,5.6,0.0,7.7,196.1
2018,90006,8.0,4.7,6.8,57.0,4.8,24.4,8.5,2.0,7.9,269.5
2018,90007,12.7,13.2,12.0,44.3,7.7,39.5,1.3,18.0,10.4,287.29999999999995
2018,90008,10.4,3.0,9.9,45.9,27.3,29.200000000000003,7.5,6.5,17.9,236.5
2018,90010,8.1,8.0,8.0,8.1,19.8,17.4,9.2,,12.3,236.00000000000003
2018,90011,7.9,19.2,7.4,33.1,6.1,28.599999999999998,12.2,0.0,7.7,209.5
2018,90012,8.0,4.9,7.9,33.099999999999994,6.3,35.2,1.7,35.2,6.8,149.9
2018,90013,9.9,9.3,9.9,8.0,6.1,60.1,14.0,0.0,0.0,144.3
2018,90014,6.4,2.2,6.6,4.8,4.2,47.1,3.8,,8.8,169.4
2018,90015,6.7,8.8,5.9,48.7,3.8,20.200000000000003,10.7,0.0,9.2,179.60000000000002
2018,90016,6.1,6.1,6.0,29.1,6.1,22.1,1.7,0.0,4.0,255.3
2018,90017,6.6,8.0,5.8,55.400000000000006,4.1,25.0,4.0,0.0,6.8,257.4
2018,90018,8.4,3.4,7.9,45.5,12.6,23.6,2.7,11.3,7.2,186.39999999999998
2018,90019,5.5,5.1,5.2,31.7,3.6,20.2,6.9,13.4,3.8,258.6
2018,90020,5.3,4.1,5.0,53.4,4.6,18.599999999999998,0.0,23.9,6.6,236.9
2018,90021,13.3,11.8,12.9,19.4,7.7,53.5,43.8,,4.5,229.5
2018,90023,7.7,13.7,7.1,38.4,9.5,23.4,3.5,0.0,10.2,181.10000000000002
2018,90024,9.0,7.4,6.7,35.3,5.4,23.0,5.5,5.2,1.4,162.0
2018,90025,5.1,5.6,5.1,30.200000000000003,2.1,22.5,3.3,0.0,2.3,257.8
2018,90026,7.1,4.4,6.3,53.0,5.2,24.200000000000003,7.1,20.8,10.3,276.5
2018,90027,6.9,6.6,6.7,19.1,4.0,26.599999999999998,9.8,3.5,6.0,181.8
2018,90028,9.1,8.6,8.9,28.200000000000003,11.8,28.1,9.2,29.1,7.0,262.6
2018,90029,8.4,8.3,8.1,35.2,9.4,30.6,13.0,0.0,9.4,283.20000000000005
2018,90031,8.3,5.6,7.8,51.9,8.5,21.7,6.0,2.6,8.9,178.60000000000002
2018,90032,9.5,6.1,8.7,46.9,11.6,28.4,1.7,17.4,12.0,305.1
2018,90033,5.4,5.2,5.0,32.3,8.0,16.9,3.1,0.0,7.0,196.5
2018,90034,5.0,5.7,4.9,14.2,3.5,19.1,5.2,19.8,1.7,283.20000000000005
2018,90035,4.5,4.5,4.6,20.900000000000002,3.7,16.9,3.9,0.0,6.1,135.5
2018,90036,5.4,5.1,5.2,26.6,3.9,22.2,4.8,20.0,2.0,213.8
2018,90037,9.5,22.7,9.0,44.8,9.1,37.7,5.5,14.3,7.4,143.5
2018,90038,7.1,7.1,6.8,27.7,6.5,25.5,6.1,17.9,6.5,188.8
2018,90039,6.4,6.2,6.3,33.9,5.0,28.9,5.6,7.2,6.7,299.29999999999995
2018,90041,6.4,4.4,5.6,36.9,7.9,18.2,4.6,0.0,9.0,223.79999999999998
2018,90042,7.8,8.1,7.7,36.1,6.6,28.299999999999997,1.3,4.7,9.3,235.7
2018,90043,9.8,4.9,9.2,63.4,14.3,30.7,2.0,17.6,6.2,155.3
2018,90044,7.8,20.6,7.2,45.8,8.6,24.699999999999996,3.3,0.0,6.6,224.0
