year,zip_code,median_income,median_income_male,median_income_female,median_income_age_below_24,median_income_age_between_25_44,median_income_age_above_45,median_income_white,median_income_black,median_income_hispanic,median_income_other_races
2017,90043,16789.0,38.1,11.300000000000002,21.150000000000002,28.7,34.55,9.549999999999999,68.8,24.0,3.22
2017,90044,27804.0,40.0,15.333333333333334,28.0,36.8,30.0,10.7,47.1,49.9,6.4799999999999995
2017,90045,15576.0,18.0,13.0,21.0,36.9,29.0,56.25,15.8,16.1,4.6
2017,90046,29180.0,10.3,9.9,15.1,49.7,23.2,79.3,4.5,9.3,2.78
2017,90047,16952.0,43.5,10.433333333333334,18.849999999999998,27.3,35.15,7.8,72.1,24.2,2.74
2017,90048,12184.0,15.2,11.866666666666667,19.900000000000002,49.5,23.95,79.4,1.6,7.2,3.44
2017,90049,16514.0,12.6,12.766666666666666,22.05,37.7,29.15,85.19999999999999,1.0,4.7,2.3600000000000003
2017,90056,3480.0,26.1,11.466666666666667,19.75,18.4,40.1,18.05,69.3,6.0,2.1
2017,90057,16914.0,33.7,17.5,27.55,47.4,24.2,18.7,7.6,56.3,12.74
2017,90058,795.0,63.8,8.266666666666666,28.95,39.1,29.5,25.75,16.7,77.0,7.540000000000001
2017,90059,10590.0,44.5,13.533333333333337,28.85,34.9,31.45,14.25,42.8,55.0,5.94
2017,90061,7307.0,41.6,13.966666666666667,26.1,35.9,30.8,13.799999999999999,46.7,50.9,5.22
2017,90062,9719.0,37.5,13.100000000000001,22.45,34.1,31.95,8.6,44.5,50.2,7.92
2017,90063,13591.0,26.0,16.3,24.8,35.7,30.65,21.85,0.4,94.2,11.719999999999999
2017,90064,10999.0,15.2,13.966666666666667,25.0,37.7,29.1,69.30000000000001,3.5,11.2,4.659999999999999
2017,90065,15167.0,21.5,15.666666666666664,22.9,38.1,29.75,41.55,2.4,52.9,8.32
2017,90066,24951.0,15.8,14.533333333333333,21.35,43.5,26.7,60.349999999999994,4.3,21.8,5.94
2017,90067,1342.0,3.4,7.2,9.35,14.6,42.7,76.15,1.3,0.7,4.46
2017,90068,11703.0,12.5,12.666666666666666,20.9,45.4,25.1,80.5,2.6,9.7,2.94
2017,90069,12379.0,16.6,6.633333333333333,12.200000000000001,41.2,27.0,79.0,1.9,11.1,3.2399999999999998
2017,90071,0.0,,,,,,,,,
2017,90073,0.0,,,,,,,,,
2017,90077,3370.0,5.9,13.100000000000001,19.05,15.3,42.1,87.1,3.0,3.8,1.6600000000000001
2017,90079,0.0,,,,,,,,,
2017,90089,7.0,100.0,0.0,21.45,0.0,28.55,71.45,0.0,57.1,0.0
2017,90090,0.0,,,,,,,,,
2017,90094,3874.0,12.4,15.966666666666667,27.35,59.8,17.35,57.15,13.4,7.7,5.220000000000001
2017,90095,0.0,,,,,,,,,
2017,90210,7983.0,8.4,13.500000000000002,19.0,24.9,37.3,88.2,1.4,3.2,1.8200000000000003
2017,90211,3755.0,13.6,12.966666666666669,22.849999999999998,33.6,32.05,77.80000000000001,1.9,7.5,3.5
2017,90212,5921.0,15.4,16.066666666666666,25.400000000000002,33.6,31.9,84.65,1.7,6.8,2.24
2017,90230,13088.0,21.0,14.133333333333333,22.950000000000003,37.0,30.6,55.2,9.4,24.7,5.26
2017,90232,6458.0,16.9,14.433333333333335,21.200000000000003,39.9,28.5,62.8,7.2,18.2,4.6000000000000005
2017,90245,6638.0,18.9,16.866666666666667,26.5,34.5,31.549999999999997,74.9,1.2,14.6,3.9
2017,90247,15870.0,25.4,12.833333333333334,20.55,33.1,32.5,17.05,21.4,35.8,11.0
2017,90248,3642.0,19.6,13.533333333333331,19.1,23.9,37.1,21.2,16.1,30.0,10.940000000000001
2017,90250,32242.0,29.2,17.233333333333334,27.65,42.8,27.200000000000003,23.75,29.4,44.1,7.42
2017,90262,15327.0,27.7,16.900000000000002,28.0,41.3,28.45,28.05,11.1,85.0,6.960000000000001
2017,90265,7248.0,13.1,12.299999999999999,18.900000000000002,14.0,42.2,91.05000000000001,0.8,5.0,1.1600000000000001
2017,90272,9094.0,8.1,15.166666666666666,23.450000000000003,17.6,41.05,88.35,0.5,3.6,1.9
2017,90275,15838.0,8.9,12.5,19.4,16.6,41.599999999999994,64.75,1.9,7.3,6.140000000000001
2017,90280,23557.0,25.8,17.2,24.849999999999998,37.9,30.15,33.0,1.4,91.9,7.639999999999999
2017,90290,2368.0,12.1,15.666666666666666,23.7,24.6,37.7,90.85,2.8,2.8,1.1199999999999999
2017,90291,13676.0,13.9,12.966666666666667,19.65,49.1,24.2,79.95,5.9,13.1,1.8399999999999999
2017,90292,12354.0,18.0,9.200000000000001,15.75,44.8,26.299999999999997,75.1,6.0,7.4,3.3200000000000003
2017,90293,6655.0,13.5,8.633333333333335,15.5,45.2,25.75,70.95,5.4,10.9,4.08
2017,90301,12096.0,37.6,13.766666666666666,24.849999999999998,36.7,29.55,16.45,41.5,48.8,6.28
2017,90302,10872.0,39.1,14.600000000000001,27.3,44.6,26.9,18.35,53.7,33.6,3.78
2017,90304,6443.0,26.8,17.6,28.95,36.5,30.05,24.1,4.4,88.4,10.18
2017,90305,5775.0,37.8,10.233333333333333,18.15,24.3,37.6,4.45,83.0,11.0,2.02
2017,90402,4967.0,11.6,12.866666666666667,19.9,20.7,39.4,86.5,1.4,7.0,1.7599999999999998
2017,90403,13458.0,12.7,12.700000000000001,19.7,41.6,28.05,82.15,1.7,7.5,2.6399999999999997
2017,90404,9938.0,24.8,12.933333333333332,24.4,43.5,26.599999999999998,65.75,7.3,19.0,4.04
2017,90405,14161.0,17.0,14.033333333333333,23.65,38.2,29.4,75.85,2.3,14.3,3.2599999999999993
2017,90501,14267.0,23.9,15.266666666666666,26.0,37.7,30.2,37.400000000000006,6.6,30.4,10.059999999999999
2017,90502,5955.0,20.2,10.566666666666668,17.05,32.0,33.5,28.3,9.1,34.9,10.68
2017,90504,11456.0,19.4,13.5,20.45,30.8,33.45,37.650000000000006,4.4,20.0,10.499999999999998
2017,90710,9193.0,24.3,14.933333333333335,22.0,32.3,33.25,34.3,13.7,35.6,8.7
2017,90717,8470.0,22.5,13.4,21.2,32.5,32.8,56.0,5.1,25.1,6.44
2017,90731,22373.0,28.4,14.9,25.400000000000002,35.0,30.7,49.55,8.5,44.6,6.1
2017,90732,8610.0,17.6,11.133333333333333,17.45,21.7,38.95,67.85,5.1,19.8,4.2
2017,90744,14509.0,27.2,17.766666666666666,28.05,39.1,28.7,30.9,3.8,83.8,8.459999999999999
2017,90745,15103.0,24.5,13.199999999999998,19.95,25.5,37.05,23.450000000000003,9.7,39.1,11.100000000000001
2017,90802,20711.0,27.0,10.666666666666666,20.55,50.2,23.4,51.2,17.0,25.7,4.7
2017,90810,9294.0,26.3,14.899999999999999,22.400000000000002,33.3,32.5,24.75,17.5,44.0,8.639999999999999
2017,90813,16983.0,33.6,18.333333333333332,32.0,46.5,24.049999999999997,30.55,15.4,55.8,7.160000000000001
2017,91011,6590.0,8.9,14.633333333333335,21.95,20.8,39.5,69.55,0.0,5.6,5.62
2017,91030,10231.0,16.3,17.133333333333333,26.5,39.4,29.45,54.25,3.4,20.0,7.12
2017,91040,7335.0,15.9,13.166666666666666,18.650000000000002,22.0,37.6,78.9,2.2,15.8,2.5200000000000005
2017,91042,9822.0,18.4,12.4,18.75,28.8,34.8,73.0,1.9,22.3,3.66
2017,91105,5343.0,7.5,11.566666666666668,17.7,27.6,35.2,67.4,5.7,10.5,4.659999999999999
2017,91201,8238.0,16.9,13.433333333333335,15.8,30.6,34.4,75.3,1.4,15.5,3.8400000000000007
2017,91204,6196.0,20.3,13.16666666666667,21.05,38.1,29.25,57.2,4.9,27.3,6.12
2017,91205,14158.0,23.2,12.166666666666666,18.15,33.3,32.4,68.95,2.5,21.3,4.339999999999999
2017,91206,13173.0,19.8,12.433333333333332,19.7,33.1,32.05,71.19999999999999,1.7,13.8,4.4
2017,91214,10425.0,15.6,14.733333333333334,21.8,23.7,38.05,64.25,0.1,9.9,6.42
2017,91302,9503.0,14.3,14.700000000000001,24.35,23.7,37.05,83.35,0.8,5.9,2.7
2017,91303,9716.0,25.8,16.599999999999998,27.7,48.9,23.5,44.4,4.9,50.4,7.219999999999999
2017,91304,16984.0,21.2,16.166666666666668,23.799999999999997,34.0,32.1,53.15,4.6,32.9,7.299999999999999
2017,91306,14589.0,19.4,14.633333333333335,21.8,36.0,30.9,42.3,5.2,40.0,9.12
2017,91307,8826.0,17.9,13.466666666666667,21.3,21.4,39.05,74.65,2.9,10.2,3.8600000000000003
2017,91311,14024.0,19.7,11.799999999999999,18.5,26.3,36.35,63.449999999999996,4.7,21.0,5.140000000000001
2017,91316,12442.0,21.1,13.166666666666666,20.2,35.8,31.4,81.05,3.2,11.4,2.1399999999999997
2017,91321,11172.0,19.3,15.633333333333333,23.700000000000003,28.9,34.650000000000006,63.55,4.7,35.0,3.9799999999999995
2017,91324,10016.0,20.5,11.466666666666667,22.4,29.7,31.700000000000003,56.45,6.0,26.6,6.34
2017,91325,11654.0,21.3,13.633333333333335,25.8,30.8,29.549999999999997,53.65,7.7,27.6,6.26
2017,91326,12594.0,9.4,13.633333333333333,20.3,24.2,37.5,55.0,3.8,11.4,7.539999999999999
2017,91330,0.0,,,,,,,,,
2017,91331,23127.0,21.9,16.166666666666668,23.2,33.3,32.7,32.65,4.9,81.2,7.38
2017,91335,24004.0,23.1,15.766666666666667,23.95,33.3,32.099999999999994,55.55,4.6,39.4,5.36
2017,91340,8432.0,22.0,16.73333333333333,22.8,33.5,32.75,33.5,3.7,88.1,7.239999999999999
2017,91342,24908.0,19.1,17.2,24.349999999999998,36.0,31.25,46.95,5.2,66.8,4.24
2017,91343,17732.0,24.0,16.433333333333334,26.25,38.9,29.2,38.6,4.2,51.7,9.14
2017,91344,16940.0,13.8,13.9,19.75,24.5,37.45,59.400000000000006,3.1,25.1,6.340000000000001
2017,91345,5300.0,18.9,15.066666666666665,20.45,28.2,35.25,44.1,2.7,55.6,7.840000000000001
2017,91352,12411.0,22.9,15.033333333333333,22.3,32.9,32.7,50.55,1.8,63.3,4.839999999999999
2017,91356,11613.0,19.3,13.866666666666667,20.7,32.0,33.3,77.6,4.4,12.3,2.9799999999999995
2017,91364,10434.0,13.0,15.033333333333333,21.450000000000003,26.0,36.45,80.30000000000001,4.5,10.2,2.46
2017,91367,17659.0,16.2,14.266666666666666,22.099999999999998,35.4,31.1,73.8,3.6,8.9,3.9799999999999995
2017,91371,0.0,,,,,,,,,
2017,91401,14951.0,23.4,15.366666666666667,25.25,40.2,28.2,60.900000000000006,5.5,32.1,5.459999999999999
2017,91402,19301.0,25.8,16.76666666666667,27.099999999999998,42.7,26.549999999999997,28.35,5.0,65.9,10.200000000000001
2017,91403,11315.0,13.9,13.800000000000002,19.65,41.1,28.75,80.35,6.2,8.7,1.9600000000000002
2017,91405,17519.0,28.2,15.799999999999999,27.0,41.2,27.6,38.75,5.4,52.2,9.940000000000001
2017,91406,18228.0,23.6,17.6,25.349999999999998,40.3,28.75,45.65,5.5,45.1,8.440000000000001
2017,91411,9662.0,29.1,15.166666666666666,27.2,45.8,25.55,59.4,6.6,36.3,4.26
2017,91423,15469.0,13.3,13.966666666666667,21.25,40.5,28.25,77.55,5.6,10.8,2.44
2017,91436,5519.0,8.8,13.133333333333335,19.950000000000003,23.8,37.8,88.75,1.3,5.1,1.5399999999999998
2017,91501,8013.0,14.0,14.533333333333333,19.900000000000002,38.2,29.799999999999997,74.30000000000001,3.4,13.0,3.8599999999999994
2017,91504,9317.0,15.8,14.266666666666666,21.650000000000002,34.4,32.0,64.05,2.9,20.2,5.619999999999999
2017,91505,12869.0,16.4,15.199999999999998,24.799999999999997,39.1,27.75,69.30000000000001,2.3,19.0,4.44
2017,91506,7411.0,22.4,11.799999999999999,20.650000000000002,30.8,33.8,74.44999999999999,1.8,20.3,3.4200000000000004
2017,91601,16798.0,26.1,13.266666666666667,22.95,50.0,22.05,63.05,8.9,26.8,3.8599999999999994
2017,91602,9648.0,16.0,11.566666666666668,19.75,46.9,25.7,73.55000000000001,7.0,13.3,3.22
2017,91604,14437.0,18.3,14.333333333333334,24.35,40.8,27.85,79.95,5.6,9.0,2.2
2017,91605,15822.0,23.9,14.966666666666667,23.900000000000002,38.2,29.049999999999997,47.45,5.6,50.8,6.7
2017,91606,15352.0,23.5,14.566666666666668,23.849999999999998,39.3,28.650000000000002,55.95,5.7,43.9,5.26
2017,91607,13760.0,22.9,14.566666666666665,22.0,41.1,28.1,74.9,6.4,17.0,2.44
2017,91608,0.0,,,,,,,,,
2017,91754,10932.0,24.7,11.933333333333335,17.15,27.4,35.400000000000006,10.9,1.0,25.2,16.720000000000002
2017,91801,19624.0,25.3,13.266666666666666,20.05,36.6,30.25,17.549999999999997,2.6,32.4,14.819999999999999
2017,91803,9523.0,19.9,14.233333333333333,19.55,29.9,33.9,19.65,0.7,37.6,14.38
2018,90001,13815.0,22.65,17.375,28.1,39.8,28.799999999999997,18.4,14.2,84.2,9.959999999999999
2018,90002,12706.0,23.8,17.1,29.65,40.5,28.35,16.65,31.3,66.5,7.1800000000000015
2018,90003,17127.0,25.299999999999997,17.025,29.4,40.1,28.5,14.1,32.1,66.7,8.080000000000002
2018,90004,21971.0,20.625,20.0,23.75,46.0,25.35,34.55,6.1,41.4,10.22
2018,90005,16442.0,19.875,22.125,22.85,47.2,23.95,17.5,8.4,37.3,13.720000000000002
2018,90006,19419.0,22.5,20.625,25.95,43.1,26.4,16.95,4.9,63.3,13.459999999999999
2018,90007,11884.0,22.325,19.05,31.049999999999997,37.2,20.55,19.05,15.3,47.9,11.7
2018,90008,14834.0,20.975,21.9,19.95,30.8,33.4,8.6,74.8,14.7,2.4999999999999996
2018,90010,1961.0,10.975,22.75,11.0,45.7,24.15,20.65,5.5,6.2,14.36
2018,90011,24160.0,23.450000000000003,18.325,29.5,43.7,26.4,21.85,12.9,85.0,8.88
2018,90012,12736.0,16.900000000000002,21.075,19.05,44.9,25.049999999999997,21.95,8.3,18.1,13.24
2018,90013,6966.0,6.699999999999999,27.075,11.4,43.1,26.65,33.4,28.6,13.7,7.1
2018,90014,5496.0,5.925,24.400000000000002,6.55,49.0,23.450000000000003,45.65,18.6,15.8,6.220000000000001
2018,90015,9423.0,18.75,21.65,27.299999999999997,53.1,19.1,28.299999999999997,9.3,47.4,10.540000000000001
2018,90016,17087.0,20.925,20.525,23.15,36.4,30.1,24.9,40.3,40.7,4.279999999999999
2018,90017,10869.0,21.425,21.975,29.2,50.2,20.95,28.349999999999998,10.5,47.9,10.14
2018,90018,16426.0,22.775,18.8,23.75,36.0,30.700000000000003,14.05,37.9,46.1,8.28
2018,90019,24756.0,20.650000000000002,20.375,21.9,38.8,28.95,26.65,26.4,34.2,7.919999999999999
2018,90020,16396.0,18.475,21.975,22.0,50.1,22.2,21.5,8.6,24.1,12.820000000000002
2018,90021,1758.0,19.525,25.525,29.8,45.0,26.400000000000002,36.75,26.1,35.7,5.88
2018,90023,11519.0,22.449999999999996,18.075,25.8,38.9,29.2,31.849999999999998,1.9,94.9,7.260000000000001
2018,90024,16737.0,14.6,24.1,29.75,31.7,23.8,67.5,1.8,7.5,5.68
2018,90025,22105.0,14.75,23.25,20.25,51.4,21.8,63.349999999999994,3.5,11.4,5.960000000000001
2018,90026,25785.0,18.499999999999996,20.975,20.5,49.1,23.85,45.75,4.3,40.1,8.260000000000002
2018,90027,21716.0,16.625,22.05,17.8,47.5,24.9,67.65,2.7,16.6,5.3
2018,90028,16652.0,16.55,22.424999999999997,16.900000000000002,52.6,20.35,59.7,10.6,21.1,5.2
2018,90029,14018.0,22.075,20.15,21.85,44.8,25.85,37.1,4.4,45.3,10.600000000000001
2018,90031,11621.0,21.849999999999998,18.75,23.05,38.5,29.849999999999998,26.65,1.7,61.8,11.52
2018,90032,13470.0,21.700000000000003,19.225,21.25,33.5,32.2,25.05,2.3,75.4,11.34
2018,90033,13236.0,24.474999999999998,17.125,26.4,36.7,30.150000000000002,33.9,2.2,85.0,6.8
2018,90034,25878.0,15.35,23.55,22.3,54.2,20.35,52.8,10.7,20.2,5.9799999999999995
2018,90035,12329.0,16.025,22.875,23.25,39.3,28.2,72.95,8.1,8.5,3.3600000000000003
2018,90036,18426.0,13.875,25.174999999999997,23.75,54.2,19.9,70.55,5.3,9.0,4.4
2018,90037,17334.0,24.475,19.05,29.549999999999997,38.1,28.55,17.8,27.1,68.1,7.760000000000001
2018,90038,11601.0,20.375,22.35,25.0,47.9,23.349999999999998,46.95,6.4,43.3,8.16
2018,90039,11413.0,17.9,20.575,20.599999999999998,43.1,27.5,56.25,1.4,30.6,6.9
2018,90041,9724.0,17.575,20.575000000000003,19.3,30.6,33.75,45.6,3.0,30.9,8.48
2018,90042,20622.0,19.800000000000004,20.225,21.55,41.1,28.599999999999998,38.5,3.1,54.4,9.180000000000001
2018,90043,17066.0,22.275,19.1,20.599999999999998,27.0,35.599999999999994,9.85,69.6,21.8,3.04
2018,90044,28160.0,24.724999999999998,19.549999999999997,28.5,37.9,29.4,12.75,46.3,50.9,5.86
2018,90045,15514.0,16.475,22.875,21.25,38.2,28.55,57.65,15.1,16.6,4.38
2018,90046,29183.0,10.925,24.0,15.5,49.2,23.450000000000003,79.65,3.8,10.3,2.82
2018,90047,17420.0,23.049999999999997,18.875,17.8,26.7,35.6,8.5,72.2,24.1,2.5
2018,90048,12054.0,13.274999999999999,24.0,19.9,48.1,24.6,79.1,2.3,7.3,3.3
2018,90049,16647.0,13.675,23.4,21.5,37.0,29.85,84.75,1.7,4.7,2.34
2018,90056,3374.0,17.2,21.25,17.85,18.9,39.7,17.5,69.0,5.8,2.3200000000000003
2018,90057,17031.0,21.5,22.6,26.6,46.6,24.6,19.5,6.7,56.9,12.72
2018,90058,757.0,28.174999999999997,14.25,28.7,35.5,31.299999999999997,30.8,13.9,78.3,6.24
2018,90059,10628.0,25.225,15.475000000000001,29.05,35.5,31.25,14.450000000000001,41.9,56.2,6.0200000000000005
2018,90061,7318.0,24.525,16.575,24.25,34.7,31.7,16.35,46.3,50.4,4.34
2018,90062,9905.0,23.799999999999997,16.6,20.85,33.1,32.25,10.75,44.6,50.2,7.040000000000001
2018,90063,13675.0,21.9,17.85,24.2,37.6,29.700000000000003,21.150000000000002,0.5,93.7,12.080000000000002
2018,90064,10958.0,15.575,22.675,24.15,35.9,29.9,69.5,2.0,11.6,5.000000000000001
2018,90065,15337.0,19.699999999999996,19.825000000000003,22.349999999999998,38.2,29.7,43.4,2.4,49.9,8.1
2018,90066,25225.0,15.65,22.975,21.05,43.0,27.1,61.099999999999994,4.1,21.1,5.8
2018,90067,1375.0,10.9,22.375,13.700000000000001,11.7,43.599999999999994,76.4,1.9,2.6,4.28
2018,90068,11360.0,12.625,23.3,18.6,40.9,27.75,79.1,3.1,10.8,3.0
2018,90069,12640.0,10.225,24.725,13.95,39.5,28.3,80.44999999999999,1.7,9.1,3.14
2018,90071,0.0,,,,,,,,,
2018,90073,0.0,,,,,,,,,
2018,90077,3276.0,13.524999999999999,21.9,18.349999999999998,15.6,42.05,86.5,2.8,3.4,1.8399999999999999
2018,90079,0.0,,,,,,,,,
2018,90089,7.0,25.0,25.0,21.45,0.0,28.55,71.45,0.0,57.1,0.0
2018,90090,0.0,,,,,,,,,
2018,90094,4345.0,15.35,26.225,26.75,55.9,19.65,59.5,13.4,9.3,4.819999999999999
2018,90095,0.0,,,,,,,,,
2018,90210,8036.0,13.7,22.85,19.0,24.0,37.75,85.55,1.6,3.6,2.2800000000000002
2018,90211,3805.0,18.775000000000002,19.925,23.75,33.9,31.8,77.45,2.7,7.9,3.38
2018,90212,5934.0,16.225,22.625,22.95,30.2,33.65,86.65,1.8,5.7,1.8799999999999997
2018,90230,13204.0,17.5,22.3,22.9,37.0,30.55,53.85,10.9,25.3,5.2
2018,90232,6410.0,16.1,23.475,21.4,39.8,28.700000000000003,63.05,6.7,17.6,4.720000000000001
2018,90245,6639.0,17.65,22.65,25.15,36.0,30.85,74.25,2.2,11.7,4.0600000000000005
2018,90247,15886.0,19.525000000000002,19.75,20.55,34.0,32.3,17.8,21.6,36.8,10.7
2018,90248,3822.0,18.424999999999997,19.425,17.5,23.8,37.150000000000006,21.2,16.5,30.7,10.84
2018,90250,31978.0,22.15,20.9,27.2,41.8,27.700000000000003,24.35,29.0,43.7,7.399999999999999
2018,90262,15551.0,22.549999999999997,16.6,26.2,39.6,29.5,27.3,11.2,84.8,7.26
2018,90265,7555.0,12.05,24.424999999999997,17.900000000000002,14.0,42.150000000000006,93.15,0.4,4.7,0.8400000000000001
2018,90272,9008.0,15.025,22.475,22.599999999999998,17.6,41.05,89.6,0.5,3.3,1.6600000000000001
2018,90275,15634.0,14.6,21.200000000000003,19.400000000000002,16.4,41.7,63.85,1.8,6.3,6.479999999999999
2018,90280,23926.0,22.049999999999997,18.875,25.15,37.6,30.0,32.9,1.3,91.9,7.62
2018,90290,2236.0,14.325,24.875,20.4,22.6,38.7,90.55,3.1,4.5,0.9199999999999999
2018,90291,13612.0,14.15,23.900000000000002,19.65,48.4,24.4,79.2,5.4,13.3,2.12
2018,90292,12381.0,11.9,25.05,17.2,42.0,27.5,73.6,6.3,8.0,3.6
2018,90293,6679.0,13.35,21.85,16.45,44.3,26.55,70.15,5.1,9.9,4.3
2018,90301,12136.0,24.249999999999996,18.675,25.35,34.8,30.3,16.45,42.1,47.5,6.2
2018,90302,10893.0,23.9,19.924999999999997,28.05,43.6,27.1,18.05,52.7,33.4,4.14
2018,90304,6430.0,23.75,17.475,27.1,35.4,30.950000000000003,25.65,4.5,87.6,9.559999999999999
2018,90305,5946.0,21.475,19.125,14.799999999999999,20.6,39.5,4.5,85.0,8.5,1.6
2018,90402,4874.0,15.175,22.45,20.95,20.4,39.8,86.5,1.1,7.8,1.7600000000000002
2018,90403,12918.0,13.7,23.875,19.9,41.9,28.3,80.95,1.2,6.9,3.0800000000000005
2018,90404,9904.0,19.4,21.25,25.3,42.2,27.2,65.0,7.1,19.3,4.26
2018,90405,14029.0,15.1,24.125,22.75,38.5,29.2,76.0,3.2,13.9,3.06
2018,90501,14244.0,19.775,20.225,24.95,37.3,30.6,38.0,5.4,29.3,10.260000000000002
2018,90502,6011.0,19.05,17.0,16.2,31.7,33.45,27.55,8.0,34.7,11.26
2018,90504,11559.0,19.1,19.424999999999997,20.6,31.8,33.0,34.7,4.9,20.5,11.079999999999998
2018,90710,9162.0,19.8,20.3,21.45,32.2,33.5,34.15,14.1,37.2,8.5
2018,90717,8515.0,18.75,20.700000000000003,20.650000000000002,32.7,32.8,55.05,5.0,27.3,6.4
2018,90731,22624.0,21.250000000000004,20.525,25.2,34.8,30.9,49.95,8.6,45.1,5.9
2018,90732,8522.0,15.899999999999999,20.5,17.099999999999998,22.8,38.150000000000006,66.95,6.1,18.6,4.34
2018,90744,14638.0,21.675,18.95,26.75,39.3,28.75,30.35,3.9,84.3,8.4
2018,90745,15139.0,20.400000000000002,16.825,19.55,26.1,36.7,22.549999999999997,10.1,38.9,11.34
2018,90802,20749.0,15.1,23.450000000000003,21.05,49.5,23.549999999999997,53.4,15.7,24.7,4.6
2018,90810,9334.0,20.975,17.049999999999997,22.3,32.8,32.95,25.35,15.8,47.7,8.719999999999999
2018,90813,17148.0,23.0,20.7,31.25,46.6,24.1,30.799999999999997,16.3,54.6,7.0
2018,91011,6597.0,17.1,19.675,21.549999999999997,18.5,40.599999999999994,68.7,0.3,6.0,5.76
2018,91030,9992.0,18.75,22.775,27.2,37.8,30.4,55.349999999999994,3.0,18.4,7.06
2018,91040,7263.0,16.175,21.85,18.650000000000002,22.2,37.3,79.0,1.2,16.7,2.62
2018,91042,9854.0,18.15,19.975,18.5,28.3,35.4,75.35,1.9,19.1,3.3600000000000003
2018,91105,5299.0,11.600000000000001,24.025,18.95,29.0,34.75,67.65,4.3,11.4,4.8
2018,91201,8311.0,19.2,19.95,17.0,30.2,34.75,75.6,1.6,16.3,3.5199999999999996
2018,91204,6327.0,20.85,18.4,20.25,39.9,28.8,60.3,4.2,27.2,5.46
2018,91205,14294.0,19.75,19.75,18.1,33.2,32.35,69.8,2.3,20.7,4.279999999999999
2018,91206,13294.0,18.325000000000003,20.174999999999997,19.4,32.8,32.2,72.15,2.2,12.9,4.18
2018,91214,10240.0,19.125,19.75,21.7,24.1,37.7,65.15,0.3,8.7,6.36
2018,91302,9513.0,17.75,21.575000000000003,24.75,25.3,35.849999999999994,84.05,0.4,6.1,2.6
2018,91303,9823.0,20.55,21.025,26.4,48.6,23.95,44.5,4.2,50.5,7.6
2018,91304,17225.0,19.65,20.875,22.900000000000002,33.5,32.2,53.1,5.8,32.6,7.06
2018,91306,14510.0,19.125,19.625,22.049999999999997,35.5,31.35,43.8,5.1,38.2,8.919999999999998
2018,91307,8738.0,18.65,19.775,20.849999999999998,19.8,39.9,73.85,3.4,10.3,3.88
2018,91311,14122.0,17.375,20.875,18.6,25.6,36.65,63.650000000000006,4.8,20.5,5.16
2018,91316,12252.0,19.150000000000002,21.799999999999997,22.2,33.5,32.55,81.3,2.7,11.4,2.2
2018,91321,11045.0,17.575,21.975,23.85,27.1,35.65,64.2,4.2,35.0,3.9200000000000004
2018,91324,9925.0,18.974999999999998,18.825,22.05,30.5,31.7,58.55,6.5,23.6,5.9399999999999995
2018,91325,11748.0,19.5,20.275,26.3,31.0,29.8,52.65,8.1,30.2,6.38
2018,91326,12888.0,15.325,21.45,19.849999999999998,24.0,37.65,53.15,5.7,11.0,7.480000000000001
2018,91330,0.0,,,,,,,,,
2018,91331,23367.0,20.35,16.2,22.1,31.8,33.6,31.5,5.1,80.6,7.8
2018,91335,24085.0,20.400000000000002,19.375,23.85,33.2,32.15,51.75,4.5,40.2,6.44
2018,91340,8870.0,19.7,17.900000000000002,22.35,34.2,32.35,34.75,2.6,88.7,7.040000000000001
2018,91342,25033.0,20.05,19.025,23.75,35.0,31.75,47.1,4.5,67.9,4.26
2018,91343,17850.0,20.975,18.875,26.349999999999998,38.1,29.25,36.45,4.7,51.9,9.780000000000001
2018,91344,16820.0,18.025,19.549999999999997,19.5,23.4,38.0,61.050000000000004,3.3,23.9,5.96
2018,91345,5314.0,17.924999999999997,19.45,20.45,25.5,36.5,42.45,2.7,55.2,8.34
2018,91352,12474.0,20.700000000000003,17.175,21.700000000000003,31.3,33.45,49.150000000000006,2.0,63.8,5.26
2018,91356,11827.0,17.525000000000002,22.25,20.05,30.8,33.9,77.85,4.8,12.6,2.6399999999999997
2018,91364,10607.0,17.15,22.174999999999997,21.35,28.3,35.349999999999994,79.94999999999999,6.0,10.3,2.16
2018,91367,18236.0,17.425,21.799999999999997,21.2,36.1,30.75,73.1,4.5,9.6,3.84
2018,91371,0.0,,,,,,,,,
2018,91401,15132.0,19.625,21.125,24.55,39.3,28.85,60.8,6.3,32.1,5.220000000000001
2018,91402,19476.0,21.424999999999997,19.575,25.85,42.1,27.15,27.700000000000003,5.1,66.6,10.52
2018,91403,11491.0,14.3,24.325,19.5,42.0,28.15,79.3,5.8,9.5,2.2199999999999998
2018,91405,18009.0,21.099999999999998,20.25,26.849999999999998,42.4,26.8,38.45,5.2,52.5,10.02
2018,91406,18126.0,18.775,22.375,24.45,40.2,28.95,45.65,5.9,44.4,8.440000000000001
2018,91411,9689.0,20.55,21.4,26.799999999999997,46.8,24.950000000000003,57.25,6.8,38.0,4.62
2018,91423,15305.0,15.625,23.549999999999997,21.7,39.4,29.25,77.85,5.9,10.7,2.34
2018,91436,5594.0,15.825,21.45,21.5,22.0,38.85,88.85,1.9,5.9,1.32
2018,91501,7870.0,16.625,22.125,19.799999999999997,36.7,30.5,74.7,2.6,12.5,3.88
2018,91504,9414.0,18.0,20.3,22.150000000000002,33.9,32.2,63.7,3.6,19.8,5.499999999999999
