year,zip_code,population,population_male,population_female,population_age_below_24,population_age_between_25_44,population_age_above_45
2022,91406,53276.0,26465.0,26811.0,16604.0,16955.0,19717.0
2022,91411,23689.0,12444.0,11245.0,6421.0,8759.0,8509.0
2022,91423,31787.0,15396.0,16391.0,6689.0,11365.0,13733.0
2022,91436,16190.0,7838.0,8352.0,4574.0,3184.0,8432.0
2022,91501,18951.0,9189.0,9762.0,5176.0,5428.0,8347.0
2022,91504,27479.0,13334.0,14145.0,7889.0,7358.0,12232.0
2022,91505,32156.0,15821.0,16335.0,8769.0,10124.0,13263.0
2022,91506,19559.0,9785.0,9774.0,4603.0,6024.0,8932.0
2022,91601,35615.0,17264.0,18351.0,7579.0,17394.0,10642.0
2022,91602,19980.0,9878.0,10102.0,3660.0,8158.0,8162.0
2022,91604,32073.0,16384.0,15689.0,7386.0,10992.0,13695.0
2022,91605,51654.0,25521.0,26133.0,16447.0,15769.0,19438.0
2022,91606,43552.0,22017.0,21535.0,12178.0,14394.0,16980.0
2022,91607,30734.0,14515.0,16219.0,7267.0,11132.0,12335.0
2022,91608,56.0,36.0,20.0,0.0,56.0,0.0
2022,91754,33937.0,16601.0,17336.0,8356.0,8969.0,16612.0
2022,91801,53320.0,25601.0,27719.0,12365.0,16947.0,24008.0
2022,91803,29006.0,14340.0,14666.0,7921.0,7808.0,13277.0
2023,90001,56403.0,28309.0,28094.0,21966.0,16799.0,17638.0
2023,90002,52735.0,25928.0,26807.0,21538.0,14709.0,16488.0
2023,90003,71708.0,36050.0,35658.0,29917.0,20894.0,20897.0
2023,90004,58844.0,29359.0,29485.0,15980.0,19870.0,22994.0
2023,90005,38747.0,19349.0,19398.0,10179.0,15170.0,13398.0
2023,90006,55192.0,27534.0,27658.0,15663.0,18189.0,21340.0
2023,90007,39253.0,19873.0,19380.0,19034.0,10746.0,9473.0
2023,90008,33443.0,15593.0,17850.0,8533.0,10047.0,14863.0
2023,90010,4478.0,2374.0,2104.0,875.0,2201.0,1402.0
2023,90011,102784.0,52848.0,49936.0,41371.0,30803.0,30610.0
2023,90012,37463.0,22709.0,14754.0,6750.0,18107.0,12606.0
2023,90013,14891.0,8728.0,6163.0,1136.0,6864.0,6891.0
2023,90014,9540.0,5348.0,4192.0,1054.0,4613.0,3873.0
2023,90015,25257.0,13551.0,11706.0,6488.0,11557.0,7212.0
2023,90016,46102.0,22852.0,23250.0,12689.0,16475.0,16938.0
2023,90017,28981.0,14706.0,14275.0,8547.0,12205.0,8229.0
2023,90018,48812.0,24384.0,24428.0,14749.0,14642.0,19421.0
2023,90019,59288.0,29929.0,29359.0,14095.0,20581.0,24612.0
2023,90020,38361.0,19220.0,19141.0,9062.0,14908.0,14391.0
2023,90021,3152.0,1605.0,1547.0,741.0,1161.0,1250.0
2023,90023,44608.0,22734.0,21874.0,18183.0,12623.0,13802.0
2023,90024,50830.0,21561.0,29269.0,28167.0,10166.0,12497.0
2023,90025,45238.0,23064.0,22174.0,9384.0,20835.0,15019.0
2023,90026,62902.0,31616.0,31286.0,13649.0,27102.0,22151.0
2023,90027,46049.0,23427.0,22622.0,7692.0,20838.0,17519.0
2023,90028,31441.0,16781.0,14660.0,5145.0,15607.0,10689.0
2023,90029,33830.0,17577.0,16253.0,7252.0,13849.0,12729.0
2023,90031,36881.0,18080.0,18801.0,10367.0,11288.0,15226.0
2023,90032,43724.0,22327.0,21397.0,13317.0,12855.0,17552.0
2023,90033,46540.0,22502.0,24038.0,17585.0,12908.0,16047.0
2023,90034,55120.0,26377.0,28743.0,12799.0,24418.0,17903.0
2023,90035,27851.0,13247.0,14604.0,7266.0,10469.0,10116.0
2023,90036,38784.0,18639.0,20145.0,8570.0,17535.0,12679.0
2023,90037,67895.0,34782.0,33113.0,24384.0,21180.0,22331.0
2023,90038,27807.0,14775.0,13032.0,6607.0,11812.0,9388.0
2023,90039,28572.0,14896.0,13676.0,5559.0,10662.0,12351.0
2023,90041,27351.0,13722.0,13629.0,7628.0,8014.0,11709.0
2023,90042,58344.0,29500.0,28844.0,13705.0,21771.0,22868.0
2023,90043,43548.0,20543.0,23005.0,12541.0,10937.0,20070.0
2023,90044,95859.0,46081.0,49778.0,37145.0,27391.0,31323.0
2023,90045,42352.0,20113.0,22239.0,13645.0,12728.0,15979.0
2023,90046,48905.0,25524.0,23381.0,5994.0,23543.0,19368.0
2023,90047,50925.0,23429.0,27496.0,15274.0,14117.0,21534.0
2023,90048,20796.0,10081.0,10715.0,2821.0,8938.0,9037.0
2023,90049,36735.0,17743.0,18992.0,9084.0,12438.0,15213.0
2023,90056,8908.0,4348.0,4560.0,2374.0,2557.0,3977.0
2023,90057,45548.0,23784.0,21764.0,14443.0,15529.0,15576.0
2023,90058,3409.0,1376.0,2033.0,1443.0,878.0,1088.0
2023,90059,38015.0,17762.0,20253.0,15470.0,11145.0,11400.0
2023,90061,28478.0,13705.0,14773.0,10813.0,8307.0,9358.0
2023,90062,32110.0,15255.0,16855.0,9495.0,9895.0,12720.0
2023,90063,50536.0,25486.0,25050.0,17343.0,15731.0,17462.0
2023,90064,26494.0,13254.0,13240.0,6081.0,9126.0,11287.0
2023,90065,45075.0,23087.0,21988.0,11115.0,15529.0,18431.0
2023,90066,54975.0,26849.0,28126.0,12515.0,20582.0,21878.0
2023,90067,3165.0,1410.0,1755.0,555.0,403.0,2207.0
2023,90068,21569.0,10950.0,10619.0,3263.0,8913.0,9393.0
2023,90069,20318.0,11980.0,8338.0,2267.0,8061.0,9990.0
2023,90071,304.0,173.0,131.0,0.0,174.0,130.0
2023,90073,1053.0,966.0,87.0,19.0,179.0,855.0
2023,90077,8158.0,3611.0,4547.0,2237.0,1439.0,4482.0
2023,90079,0.0,0.0,0.0,0.0,0.0,0.0
2023,90089,4777.0,2112.0,2665.0,4569.0,202.0,6.0
2023,90094,12127.0,5734.0,6393.0,2742.0,5908.0,3477.0
2023,90095,0.0,0.0,0.0,0.0,0.0,0.0
2023,90210,19652.0,10041.0,9611.0,4673.0,3502.0,11477.0
2023,90211,8871.0,3976.0,4895.0,2326.0,2275.0,4270.0
2023,90212,10834.0,4860.0,5974.0,2021.0,3526.0,5287.0
2023,90230,31570.0,14501.0,17069.0,8344.0,9448.0,13778.0
2023,90232,16804.0,8296.0,8508.0,4410.0,5723.0,6671.0
2023,90245,16863.0,8507.0,8356.0,4287.0,6042.0,6534.0
2023,90247,47303.0,22576.0,24727.0,13853.0,13657.0,19793.0
2023,90248,11144.0,5311.0,5833.0,2578.0,2924.0,5642.0
2023,90250,94991.0,46393.0,48598.0,32028.0,31050.0,31913.0
2023,90262,64918.0,31833.0,33085.0,23429.0,20480.0,21009.0
2023,90265,15914.0,8154.0,7760.0,4359.0,2708.0,8847.0
2023,90272,21438.0,10111.0,11327.0,6420.0,3796.0,11222.0
2023,90275,41367.0,20302.0,21065.0,11316.0,6777.0,23274.0
2023,90280,91719.0,44773.0,46946.0,30864.0,26338.0,34517.0
2023,90290,5948.0,2882.0,3066.0,1499.0,1209.0,3240.0
2023,90291,25738.0,13099.0,12639.0,4187.0,10965.0,10586.0
2023,90292,23684.0,11191.0,12493.0,4183.0,10614.0,8887.0
2023,90293,12784.0,6756.0,6028.0,1641.0,5408.0,5735.0
2023,90301,36428.0,18473.0,17955.0,11045.0,10506.0,14877.0
2023,90302,28871.0,13082.0,15789.0,8844.0,9277.0,10750.0
2023,90304,26215.0,13778.0,12437.0,9029.0,7883.0,9303.0
2023,90305,14612.0,6577.0,8035.0,3580.0,3858.0,7174.0
2023,90402,11178.0,5483.0,5695.0,2793.0,1981.0,6404.0
2023,90403,25087.0,12110.0,12977.0,4624.0,8030.0,12433.0
2023,90404,22881.0,10956.0,11925.0,4565.0,7825.0,10491.0
2023,90405,26809.0,12724.0,14085.0,5325.0,8980.0,12504.0
2023,90501,41319.0,20370.0,20949.0,12609.0,12023.0,16687.0
2023,90502,18114.0,8540.0,9574.0,3961.0,5343.0,8810.0
2023,90504,33321.0,16359.0,16962.0,9559.0,8467.0,15295.0
2023,90710,26777.0,12736.0,14041.0,8030.0,7043.0,11704.0
2023,90717,21319.0,10441.0,10878.0,6160.0,5772.0,9387.0
2023,90731,62452.0,31777.0,30675.0,18007.0,19083.0,25362.0
2023,90732,23104.0,11054.0,12050.0,5736.0,5259.0,12109.0
2023,90744,53678.0,28006.0,25672.0,20326.0,15546.0,17806.0
2023,90745,57952.0,28880.0,29072.0,16662.0,15551.0,25739.0
2023,90802,39859.0,21079.0,18780.0,8370.0,18092.0,13397.0
2023,90810,35648.0,17848.0,17800.0,10879.0,10112.0,14657.0
2023,90813,51689.0,25825.0,25864.0,18089.0,16189.0,17411.0
2023,91011,20094.0,10268.0,9826.0,6766.0,3239.0,10089.0
2023,91030,26297.0,13123.0,13174.0,7236.0,8083.0,10978.0
2023,91040,21436.0,10948.0,10488.0,5242.0,5764.0,10430.0
2023,91042,27055.0,13252.0,13803.0,6554.0,6623.0,13878.0
2023,91105,12546.0,6058.0,6488.0,2328.0,3551.0,6667.0
2023,91201,22261.0,10777.0,11484.0,6415.0,5923.0,9923.0
2023,91204,18847.0,9455.0,9392.0,4680.0,6512.0,7655.0
2023,91205,34890.0,17148.0,17742.0,8648.0,10940.0,15302.0
2023,91206,32330.0,15565.0,16765.0,7495.0,9336.0,15499.0
2023,91214,31707.0,15206.0,16501.0,10194.0,7507.0,14006.0
2023,91302,26205.0,13149.0,13056.0,8049.0,5388.0,12768.0
2023,91303,29522.0,14599.0,14923.0,8846.0,10978.0,9698.0
2023,91304,53794.0,26438.0,27356.0,15685.0,13866.0,24243.0
2023,91306,48177.0,23730.0,24447.0,14805.0,13742.0,19630.0
2023,91307,25823.0,12344.0,13479.0,7826.0,5304.0,12693.0
2023,91311,40557.0,19641.0,20916.0,10763.0,10775.0,19019.0
2023,91316,29246.0,13849.0,15397.0,6707.0,7960.0,14579.0
2023,91321,32668.0,15716.0,16952.0,11490.0,9048.0,12130.0
2023,91324,29510.0,15183.0,14327.0,8635.0,8794.0,12081.0
2023,91325,35116.0,16570.0,18546.0,10055.0,10566.0,14495.0
2023,91326,37068.0,19141.0,17927.0,10064.0,9143.0,17861.0
2023,91330,2591.0,1248.0,1343.0,2373.0,218.0,0.0
2023,91331,98820.0,50747.0,48073.0,34229.0,28504.0,36087.0
2023,91335,74802.0,37071.0,37731.0,22007.0,21007.0,31788.0
2023,91340,33750.0,17329.0,16421.0,10891.0,10466.0,12393.0
2023,91342,93513.0,46370.0,47143.0,30537.0,25818.0,37158.0
2023,91343,61607.0,30912.0,30695.0,20864.0,17699.0,23044.0
2023,91344,53248.0,26104.0,27144.0,13938.0,13574.0,25736.0
2023,91345,18282.0,8799.0,9483.0,4523.0,5287.0,8472.0
2023,91352,46153.0,22627.0,23526.0,14071.0,13564.0,18518.0
2023,91356,30809.0,15390.0,15419.0,7794.0,8177.0,14838.0
2023,91364,28662.0,13743.0,14919.0,7905.0,7016.0,13741.0
2023,91367,45427.0,22742.0,22685.0,11466.0,14567.0,19394.0
2023,91371,0.0,0.0,0.0,0.0,0.0,0.0
2023,91401,39011.0,19875.0,19136.0,10924.0,12933.0,15154.0
2023,91402,66710.0,33883.0,32827.0,22755.0,19469.0,24486.0
2023,91403,25566.0,13206.0,12360.0,5503.0,9234.0,10829.0
2023,91405,54887.0,27108.0,27779.0,16534.0,18729.0,19624.0
2023,91406,52661.0,25704.0,26957.0,15792.0,16692.0,20177.0
2023,91411,23520.0,12431.0,11089.0,6445.0,8484.0,8591.0
2023,91423,32536.0,16056.0,16480.0,6651.0,11806.0,14079.0
2023,91436,16424.0,8133.0,8291.0,4694.0,3289.0,8441.0
2023,91501,19343.0,9224.0,10119.0,5173.0,5252.0,8918.0
2023,91504,27268.0,12923.0,14345.0,7973.0,7352.0,11943.0
2023,91505,31843.0,15530.0,16313.0,8677.0,10345.0,12821.0
2023,91506,18773.0,9828.0,8945.0,4033.0,5814.0,8926.0
2023,91601,37033.0,17798.0,19235.0,7970.0,18263.0,10800.0
2023,91602,19760.0,9721.0,10039.0,3674.0,8091.0,7995.0
2023,91604,32118.0,16276.0,15842.0,7212.0,10880.0,14026.0
2023,91605,52086.0,25430.0,26656.0,16251.0,15798.0,20037.0
2023,91606,43202.0,21560.0,21642.0,11798.0,14504.0,16900.0
2023,91607,30918.0,14894.0,16024.0,7199.0,11436.0,12283.0
2023,91608,38.0,20.0,18.0,0.0,38.0,0.0
2023,91754,33176.0,15988.0,17188.0,7897.0,8311.0,16968.0
2023,91801,53730.0,26044.0,27686.0,12416.0,16675.0,24639.0
2023,91803,27803.0,13850.0,13953.0,6930.0,7746.0,13127.0
